"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",7317613155.39676,838833567.353167
"Condition","ind","Allergic reactions","Total",1469984667.4114,275506471.870532
"Condition","ind","Anemia and other deficiencies","Total",2430526481.315,1103558103.48197
"Condition","ind","Appendicitis","Total",1097051917.01234,448652069.491307
"Condition","ind","Back problems","Total",17214440987.9405,2495872185.80432
"Condition","ind","Cancer","Total",32125421920.1394,4212750244.9646
"Condition","ind","Cataract","Total",5086389999.98193,805127241.178722
"Condition","ind","Cerebrovascular disease","Total",12756100409.5445,3546535698.98575
"Condition","ind","CNS infection","Total",710687443.658031,458419486.119266
"Condition","ind","Coma, brain damage","Total",155746102.492005,155746102.492005
"Condition","ind","Complications of pregnancy and birth","Total",938449361.692285,219465674.059338
"Condition","ind","Complications of surgery or device","Total",1429459698.32757,461889005.821308
"Condition","ind","Congenital anomalies","Total",5820765886.73486,1561844092.32157
"Condition","ind","COPD, asthma","Total",33651398793.3992,3761934982.83338
"Condition","ind","Diabetes mellitus","Total",18048785253.7053,2280835797.25098
"Condition","ind","Disorders of mouth and esophagus","Total",234604502.557193,90312160.2375897
"Condition","ind","Disorders of teeth and jaws","Total",534341724.371176,96084117.1454719
"Condition","ind","Disorders of the upper GI","Total",8156403004.44321,981702409.947998
"Condition","ind","Epilepsy and convulsions","Total",4745998360.80113,1147901460.24512
"Condition","ind","Female genital disorders, and contraception","Total",7379023260.77211,905164249.36014
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",8908487890.19794,1796678322.82
"Condition","ind","Glaucoma","Total",1822171715.56791,267088740.790919
"Condition","ind","Headache","Total",3146756792.44557,554630190.600651
"Condition","ind","Heart disease","Total",58434009237.5912,6756496552.95053
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",1426824666.48393,607271496.738779
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",2071740409.00622,579996626.549851
"Condition","ind","Hernias","Total",5382502476.89189,1146841474.69491
"Condition","ind","Hyperlipidemia","Total",6481550107.78592,372882276.822725
"Condition","ind","Hypertension","Total",24913088131.211,3194414065.67106
"Condition","ind","Infectious diseases","Total",11513740476.0844,2364549726.74547
"Condition","ind","Influenza","Total",1263475105.31349,344689381.293945
"Condition","ind","Intestinal infection","Total",1454310328.32049,182166202.219515
"Condition","ind","Kidney Disease","Total",8927413069.70265,1954048838.89124
"Condition","ind","Male genital disorders","Total",1560811936.97573,282420918.707912
"Condition","ind","Mental disorders","Total",40286848698.9407,5787332697.67835
"Condition","ind","Non-malignant breast disease","Total",1560036395.79022,256648799.530481
"Condition","ind","Non-malignant neoplasm","Total",2994975241.51702,453944759.598309
"Condition","ind","Normal birth/live born","Total",18491696707.2273,1786828695.6959
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",20511518866.5384,2908380934.79489
"Condition","ind","Other bone and musculoskeletal disease","Total",4796613174.47347,1215876503.93228
"Condition","ind","Other care and screening","Total",10098617071.0513,1071222062.20202
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",12090257200.4207,1965019443.43538
