"rowGrp","colGrp","rowLevels","n","n_se"
"ind","insurance","Total",31262,0
"ind","ins_lt65","Total",27859,0
"ind","ins_ge65","Total",3403,0
"agegrps","insurance","Under 5",2540,0
"agegrps","insurance","5-17",6594,0
"agegrps","insurance","18-44",11351,0
"agegrps","insurance","45-64",7374,0
"agegrps","insurance","65+",3403,0
"agegrps","ins_lt65","Under 5",2540,0
"agegrps","ins_lt65","5-17",6594,0
"agegrps","ins_lt65","18-44",11351,0
"agegrps","ins_lt65","45-64",7374,0
"agegrps","ins_ge65","65+",3403,0
"region","insurance","Northeast",4810,0
"region","insurance","Midwest",6174,0
"region","insurance","South",11809,0
"region","insurance","West",8469,0
"region","ins_lt65","Northeast",4255,0
"region","ins_lt65","Midwest",5446,0
"region","ins_lt65","South",10482,0
"region","ins_lt65","West",7676,0
"region","ins_ge65","Northeast",555,0
"region","ins_ge65","Midwest",728,0
"region","ins_ge65","South",1327,0
"region","ins_ge65","West",793,0
"married","insurance","Married",11749,0
"married","insurance","Widowed",1374,0
"married","insurance","Divorced",2317,0
"married","insurance","Separated",589,0
"married","insurance","Never married",7174,0
"married","insurance","Inapplicable (age < 16)",8059,0
"married","ins_lt65","Married",9943,0
"married","ins_lt65","Widowed",354,0
"married","ins_lt65","Divorced",1943,0
"married","ins_lt65","Separated",533,0
"married","ins_lt65","Never married",7027,0
"married","ins_lt65","Inapplicable (age < 16)",8059,0
"married","ins_ge65","Married",1806,0
"married","ins_ge65","Widowed",1020,0
"married","ins_ge65","Divorced",374,0
"married","ins_ge65","Separated",56,0
"married","ins_ge65","Never married",147,0
"race","insurance","Hispanic",8863,0
"race","insurance","White",13553,0
"race","insurance","Black",6056,0
"race","insurance","Amer. Indian, AK Native, or mult. races",771,0
"race","insurance","Asian, Hawaiian, or Pacific Islander",2019,0
"race","ins_lt65","Hispanic",8441,0
"race","ins_lt65","White",11440,0
"race","ins_lt65","Black",5464,0
"race","ins_lt65","Amer. Indian, AK Native, or mult. races",713,0
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander",1801,0
"race","ins_ge65","Hispanic",422,0
"race","ins_ge65","White",2113,0
"race","ins_ge65","Black",592,0
"race","ins_ge65","Amer. Indian, AK Native, or mult. races",58,0
"race","ins_ge65","Asian, Hawaiian, or Pacific Islander",218,0
"sex","insurance","Male",14946,0
"sex","insurance","Female",16316,0
"sex","ins_lt65","Male",13481,0
"sex","ins_lt65","Female",14378,0
"sex","ins_ge65","Male",1465,0
"sex","ins_ge65","Female",1938,0
"racesex","insurance","Female, Amer. Indian, AK Native, or mult. races",400,0
"racesex","insurance","Female, Asian, Hawaiian, or Pacific Islander",1036,0
"racesex","insurance","Female, Black",3386,0
"racesex","insurance","Female, Hispanic",4530,0
"racesex","insurance","Female, White",6964,0
"racesex","insurance","Male, Amer. Indian, AK Native, or mult. races",371,0
"racesex","insurance","Male, Asian, Hawaiian, or Pacific Islander",983,0
"racesex","insurance","Male, Black",2670,0
"racesex","insurance","Male, Hispanic",4333,0
"racesex","insurance","Male, White",6589,0
"racesex","ins_lt65","Female, Amer. Indian, AK Native, or mult. races",369,0
"racesex","ins_lt65","Female, Asian, Hawaiian, or Pacific Islander",910,0
"racesex","ins_lt65","Female, Black",3022,0
"racesex","ins_lt65","Female, Hispanic",4284,0
"racesex","ins_lt65","Female, White",5793,0
"racesex","ins_lt65","Male, Amer. Indian, AK Native, or mult. races",344,0
"racesex","ins_lt65","Male, Asian, Hawaiian, or Pacific Islander",891,0
"racesex","ins_lt65","Male, Black",2442,0
"racesex","ins_lt65","Male, Hispanic",4157,0
"racesex","ins_lt65","Male, White",5647,0
"racesex","ins_ge65","Female, Amer. Indian, AK Native, or mult. races",31,0
"racesex","ins_ge65","Female, Asian, Hawaiian, or Pacific Islander",126,0
"racesex","ins_ge65","Female, Black",364,0
"racesex","ins_ge65","Female, Hispanic",246,0
"racesex","ins_ge65","Female, White",1171,0
"racesex","ins_ge65","Male, Amer. Indian, AK Native, or mult. races",27,0
"racesex","ins_ge65","Male, Asian, Hawaiian, or Pacific Islander",92,0
"racesex","ins_ge65","Male, Black",228,0
"racesex","ins_ge65","Male, Hispanic",176,0
"racesex","ins_ge65","Male, White",942,0
"education","insurance","Less than high school",5370,0
"education","insurance","High school",6852,0
"education","insurance","Some college",9686,0
"education","insurance","Inapplicable (age < 18)",9134,0
"education","insurance","Missing",220,0
"education","ins_lt65","Less than high school",4320,0
"education","ins_lt65","High school",5752,0
"education","ins_lt65","Some college",8490,0
"education","ins_lt65","Inapplicable (age < 18)",9134,0
"education","ins_lt65","Missing",163,0
"education","ins_ge65","Less than high school",1050,0
"education","ins_ge65","High school",1100,0
"education","ins_ge65","Some college",1196,0
"education","ins_ge65","Missing",57,0
"employed","insurance","Employed",13604,0
"employed","insurance","Not employed",9575,0
"employed","insurance","Inapplicable (age < 16)",8059,0
"employed","insurance","Missing",24,0
"employed","ins_lt65","Employed",13081,0
"employed","ins_lt65","Not employed",6702,0
"employed","ins_lt65","Inapplicable (age < 16)",8059,0
"employed","ins_lt65","Missing",17,0
"employed","ins_ge65","Employed",523,0
"employed","ins_ge65","Not employed",2873,0
"employed","ins_ge65","Missing",7,0
"poverty","insurance","Negative or poor",6476,0
"poverty","insurance","Near-poor",2034,0
"poverty","insurance","Low income",5355,0
"poverty","insurance","Middle income",9067,0
"poverty","insurance","High income",8330,0
"poverty","ins_lt65","Negative or poor",5938,0
"poverty","ins_lt65","Near-poor",1751,0
"poverty","ins_lt65","Low income",4734,0
"poverty","ins_lt65","Middle income",8068,0
"poverty","ins_lt65","High income",7368,0
"poverty","ins_ge65","Negative or poor",538,0
"poverty","ins_ge65","Near-poor",283,0
"poverty","ins_ge65","Low income",621,0
"poverty","ins_ge65","Middle income",999,0
"poverty","ins_ge65","High income",962,0
"health","insurance","Excellent",9868,0
"health","insurance","Very good",9604,0
"health","insurance","Good",8066,0
"health","insurance","Fair",2825,0
"health","insurance","Poor",860,0
"health","insurance","Missing",39,0
"health","ins_lt65","Excellent",9428,0
"health","ins_lt65","Very good",8694,0
"health","ins_lt65","Good",6949,0
"health","ins_lt65","Fair",2195,0
"health","ins_lt65","Poor",587,0
"health","ins_lt65","Missing",6,0
"health","ins_ge65","Excellent",440,0
"health","ins_ge65","Very good",910,0
"health","ins_ge65","Good",1117,0
"health","ins_ge65","Fair",630,0
"health","ins_ge65","Poor",273,0
"health","ins_ge65","Missing",33,0
"mnhlth","insurance","Excellent",13029,0
"mnhlth","insurance","Very good",8914,0
"mnhlth","insurance","Good",7281,0
"mnhlth","insurance","Fair",1572,0
"mnhlth","insurance","Poor",425,0
"mnhlth","insurance","Missing",41,0
"mnhlth","ins_lt65","Excellent",12188,0
"mnhlth","ins_lt65","Very good",7935,0
"mnhlth","ins_lt65","Good",6176,0
"mnhlth","ins_lt65","Fair",1246,0
"mnhlth","ins_lt65","Poor",306,0
"mnhlth","ins_lt65","Missing",8,0
"mnhlth","ins_ge65","Excellent",841,0
"mnhlth","ins_ge65","Very good",979,0
"mnhlth","ins_ge65","Good",1105,0
"mnhlth","ins_ge65","Fair",326,0
"mnhlth","ins_ge65","Poor",119,0
"mnhlth","ins_ge65","Missing",33,0
"agegrps_v2X","insurance","Under 18",9134,0
"agegrps_v2X","insurance","18-64",18725,0
"agegrps_v2X","insurance","65+",3403,0
"agegrps_v2X","ins_lt65","Under 18",9134,0
"agegrps_v2X","ins_lt65","18-64",18725,0
"agegrps_v2X","ins_ge65","65+",3403,0
"agegrps_v3X","insurance","Under 5",2540,0
"agegrps_v3X","insurance","5-6",1003,0
"agegrps_v3X","insurance","7-12",3093,0
"agegrps_v3X","insurance","13-17",2498,0
"agegrps_v3X","insurance","18",528,0
"agegrps_v3X","insurance","19-24",2545,0
"agegrps_v3X","insurance","25-29",2085,0
"agegrps_v3X","insurance","30-34",1969,0
"agegrps_v3X","insurance","35-44",4224,0
"agegrps_v3X","insurance","45-54",4186,0
"agegrps_v3X","insurance","55-64",3188,0
"agegrps_v3X","insurance","65+",3403,0
"agegrps_v3X","ins_lt65","Under 5",2540,0
"agegrps_v3X","ins_lt65","5-6",1003,0
"agegrps_v3X","ins_lt65","7-12",3093,0
"agegrps_v3X","ins_lt65","13-17",2498,0
"agegrps_v3X","ins_lt65","18",528,0
"agegrps_v3X","ins_lt65","19-24",2545,0
"agegrps_v3X","ins_lt65","25-29",2085,0
"agegrps_v3X","ins_lt65","30-34",1969,0
"agegrps_v3X","ins_lt65","35-44",4224,0
"agegrps_v3X","ins_lt65","45-54",4186,0
"agegrps_v3X","ins_lt65","55-64",3188,0
"agegrps_v3X","ins_ge65","65+",3403,0
