"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",88860176.6726889,23639917.1152041
"TC1name","ind","Anti-Infectives","Total",10445341448.4656,810593402.610377
"TC1name","ind","Antihyperlipidemic Agents","Total",18622442143.87,771117394.714463
"TC1name","ind","Antineoplastics","Total",1903266876.99456,229875325.740753
"TC1name","ind","Biologicals","Total",722996682.000071,332604176.12647
"TC1name","ind","Cardiovascular Agents","Total",28621539232.031,934408598.063234
"TC1name","ind","Central Nervous System Agents","Total",23459993442.4728,1075473553.15783
"TC1name","ind","Coagulation Modifiers","Total",3391840911.15257,207514792.482449
"TC1name","ind","Gastrointestinal Agents","Total",15999888256.1333,653138782.506253
"TC1name","ind","Hormones/Hormone Modifiers","Total",24734124516.5582,826920835.072577
"TC1name","ind","Immunologic Agents","Total",1571063653.25215,401098296.332239
"TC1name","ind","Miscellaneous Agents","Total",3989020791.59594,733453351.114795
"TC1name","ind","Not Ascertained","Total",1430807202.2282,81035267.75924
"TC1name","ind","Nutritional Products","Total",1497498069.90943,91378953.3894024
"TC1name","ind","Psychotherapeutic Agents","Total",19367663072.7128,735248930.90335
"TC1name","ind","Respiratory Agents","Total",14372999587.1281,614427562.382384
"TC1name","ind","Topical Agents","Total",7432466473.55565,312558724.726104
"RXDRGNAM","ind","ABACAVIR","Total",32449130.5331178,18829736.17119
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",515299602.654186,347409309.941179
"RXDRGNAM","ind","ACARBOSE","Total",12757091.2880569,7022618.14225618
"RXDRGNAM","ind","ACEBUTOLOL","Total",44422145.7062894,16176897.1100321
"RXDRGNAM","ind","ACETAMINOPHEN","Total",31984226.4782258,5825137.94762854
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",2336655.91207654,699578.856829003
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",126198162.445139,21276660.1286021
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",398309874.143045,48829000.1831287
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",187278831.113906,29623842.1040962
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",228600.5114796,228600.5114796
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",381716.16654371,231282.161118718
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",159747145.601492,21304901.7173009
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",193353958.090053,47198039.1161091
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",9581169.1125567,4497397.19904336
