"rowGrp","colGrp","rowLevels","n","n_se"
"ind","insurance","Total",32681,0
"ind","ins_lt65","Total",28970,0
"ind","ins_ge65","Total",3711,0
"agegrps","insurance","Under 5",2638,0
"agegrps","insurance","5-17",7359,0
"agegrps","insurance","18-44",11945,0
"agegrps","insurance","45-64",7028,0
"agegrps","insurance","65+",3711,0
"agegrps","ins_lt65","Under 5",2638,0
"agegrps","ins_lt65","5-17",7359,0
"agegrps","ins_lt65","18-44",11945,0
"agegrps","ins_lt65","45-64",7028,0
"agegrps","ins_ge65","65+",3711,0
"region","insurance","Northeast",4843,0
"region","insurance","Midwest",6365,0
"region","insurance","South",12704,0
"region","insurance","West",8769,0
"region","ins_lt65","Northeast",4260,0
"region","ins_lt65","Midwest",5579,0
"region","ins_lt65","South",11194,0
"region","ins_lt65","West",7937,0
"region","ins_ge65","Northeast",583,0
"region","ins_ge65","Midwest",786,0
"region","ins_ge65","South",1510,0
"region","ins_ge65","West",832,0
"married","insurance","Married",12302,0
"married","insurance","Widowed",1694,0
"married","insurance","Divorced",2543,0
"married","insurance","Separated",568,0
"married","insurance","Never married",6666,0
"married","insurance","Inapplicable (age < 16)",8903,0
"married","insurance","Missing",5,0
"married","ins_lt65","Married",10444,0
"married","ins_lt65","Widowed",417,0
"married","ins_lt65","Divorced",2173,0
"married","ins_lt65","Separated",521,0
"married","ins_lt65","Never married",6509,0
"married","ins_lt65","Inapplicable (age < 16)",8903,0
"married","ins_lt65","Missing",3,0
"married","ins_ge65","Married",1858,0
"married","ins_ge65","Widowed",1277,0
"married","ins_ge65","Divorced",370,0
"married","ins_ge65","Separated",47,0
"married","ins_ge65","Never married",157,0
"married","ins_ge65","Missing",2,0
"race","insurance","Hispanic",8866,0
"race","insurance","White",16594,0
"race","insurance","Black",5094,0
"race","insurance","Amer. Indian, AK Native, or mult. races",670,0
"race","insurance","Asian, Hawaiian, or Pacific Islander",1457,0
"race","ins_lt65","Hispanic",8368,0
"race","ins_lt65","White",14010,0
"race","ins_lt65","Black",4615,0
"race","ins_lt65","Amer. Indian, AK Native, or mult. races",630,0
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander",1347,0
"race","ins_ge65","Hispanic",498,0
"race","ins_ge65","White",2584,0
"race","ins_ge65","Black",479,0
"race","ins_ge65","Amer. Indian, AK Native, or mult. races",40,0
"race","ins_ge65","Asian, Hawaiian, or Pacific Islander",110,0
"sex","insurance","Male",15413,0
"sex","insurance","Female",17268,0
"sex","ins_lt65","Male",13931,0
"sex","ins_lt65","Female",15039,0
"sex","ins_ge65","Male",1482,0
"sex","ins_ge65","Female",2229,0
"racesex","insurance","Female, Amer. Indian, AK Native, or mult. races",364,0
"racesex","insurance","Female, Asian, Hawaiian, or Pacific Islander",724,0
"racesex","insurance","Female, Black",2935,0
"racesex","insurance","Female, Hispanic",4584,0
"racesex","insurance","Female, White",8661,0
"racesex","insurance","Male, Amer. Indian, AK Native, or mult. races",306,0
"racesex","insurance","Male, Asian, Hawaiian, or Pacific Islander",733,0
"racesex","insurance","Male, Black",2159,0
"racesex","insurance","Male, Hispanic",4282,0
"racesex","insurance","Male, White",7933,0
"racesex","ins_lt65","Female, Amer. Indian, AK Native, or mult. races",342,0
"racesex","ins_lt65","Female, Asian, Hawaiian, or Pacific Islander",662,0
"racesex","ins_lt65","Female, Black",2606,0
