"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Anti-Infectives","Total",7502,0
"TC1name","ind","Antihyperlipidemic Agents","Total",2197,0
"TC1name","ind","Antineoplastics","Total",523,0
"TC1name","ind","Biologicals","Total",21,0
"TC1name","ind","Cardiovascular Agents","Total",5271,0
"TC1name","ind","Central Nervous System Agents","Total",7883,0
"TC1name","ind","Coagulation Modifiers","Total",615,0
"TC1name","ind","Gastrointestinal Agents","Total",2656,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",6130,0
"TC1name","ind","Immunologic Agents","Total",72,0
"TC1name","ind","Miscellaneous Agents","Total",739,0
"TC1name","ind","Not Ascertained","Total",1383,0
"TC1name","ind","Nutritional Products","Total",1783,0
"TC1name","ind","Psychotherapeutic Agents","Total",3071,0
"TC1name","ind","Respiratory Agents","Total",6034,0
"TC1name","ind","Topical Agents","Total",6120,0
"RXDRGNAM","ind","ABACAVIR","Total",5,0
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",4,0
"RXDRGNAM","ind","ACARBOSE","Total",7,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",10,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",429,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",18,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",692,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1037,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",371,0
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",4,0
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",7,0
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",459,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",12,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",6,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",3,0
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",4,0
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",1,0
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",1,0
"RXDRGNAM","ind","ACITRETIN","Total",2,0
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",14,0
"RXDRGNAM","ind","ACYCLOVIR","Total",95,0
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",10,0
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",63,0
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",7,0
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",18,0
"RXDRGNAM","ind","ALBUTEROL","Total",1143,0
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",129,0
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",16,0
"RXDRGNAM","ind","ALENDRONATE","Total",191,0
"RXDRGNAM","ind","ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE","Total",2,0
"RXDRGNAM","ind","ALLOPURINOL","Total",134,0
"RXDRGNAM","ind","ALMOTRIPTAN","Total",3,0
"RXDRGNAM","ind","ALPRAZOLAM","Total",311,0
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",15,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",1,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",13,0
"RXDRGNAM","ind","AMANTADINE","Total",22,0
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",5,0
"RXDRGNAM","ind","AMILORIDE","Total",2,0
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",3,0
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",2,0
"RXDRGNAM","ind","AMINOGLUTETHIMIDE","Total",1,0
"RXDRGNAM","ind","AMINOPHYLLINE","Total",1,0
"RXDRGNAM","ind","AMIODARONE","Total",55,0
"RXDRGNAM","ind","AMITRIPTYLINE","Total",221,0
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",2,0
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",13,0
"RXDRGNAM","ind","AMLEXANOX TOPICAL","Total",1,0
"RXDRGNAM","ind","AMLODIPINE","Total",567,0
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",124,0
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",40,0
"RXDRGNAM","ind","AMOXAPINE","Total",3,0
"RXDRGNAM","ind","AMOXICILLIN","Total",2275,0
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",678,0
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",20,0
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",95,0
"RXDRGNAM","ind","AMPHOTERICIN B TOPICAL","Total",1,0
