"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Anti-Infectives","Total",7379424926.2211,484280665.08832
"TC1name","ind","Antihyperlipidemic Agents","Total",11265869925.0446,422289088.656293
"TC1name","ind","Antineoplastics","Total",1914561916.54525,194985285.290091
"TC1name","ind","Biologicals","Total",361553012.785833,167895809.213164
"TC1name","ind","Cardiovascular Agents","Total",22696574924.2122,782443019.235706
"TC1name","ind","Central Nervous System Agents","Total",18011247586.103,622084151.455972
"TC1name","ind","Coagulation Modifiers","Total",1953729750.03513,151342810.23236
"TC1name","ind","Gastrointestinal Agents","Total",10288270152.6025,464173342.20954
"TC1name","ind","Hormones/Hormone Modifiers","Total",21322371647.2112,1837457109.23315
"TC1name","ind","Immunologic Agents","Total",745934847.043302,207309738.618173
"TC1name","ind","Miscellaneous Agents","Total",1848432380.34209,164959593.567602
"TC1name","ind","Not Ascertained","Total",2257658465.09214,383526595.492397
"TC1name","ind","Nutritional Products","Total",1167998574.02248,69125362.5945009
"TC1name","ind","Psychotherapeutic Agents","Total",15272367287.3283,1006965438.1674
"TC1name","ind","Respiratory Agents","Total",11735649391.8614,437042661.443508
"TC1name","ind","Topical Agents","Total",5901236322.79191,228995308.051175
"RXDRGNAM","ind","ABACAVIR","Total",63765344.9120851,36507192.2485384
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",62539081.0905268,49627304.1414677
"RXDRGNAM","ind","ACARBOSE","Total",24839044.9221859,14271454.1343796
"RXDRGNAM","ind","ACEBUTOLOL","Total",22412431.7509883,9887513.14034293
"RXDRGNAM","ind","ACETAMINOPHEN","Total",36276039.9825861,3732946.58089159
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",13055300.6326754,7734492.35765596
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",201366048.850325,35252013.3324579
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",516476880.711593,51904543.7684009
