"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"TC1name","ind","Anti-Infectives","Total",147916737.680647,4402097.8329155
"TC1name","ind","Antihyperlipidemic Agents","Total",126455223.34572,4284706.54154848
"TC1name","ind","Antineoplastics","Total",23786467.365799,1570533.41595328
"TC1name","ind","Biologicals","Total",2060848.466984,1199040.73003006
"TC1name","ind","Cardiovascular Agents","Total",534995372.188536,17826085.0439472
"TC1name","ind","Central Nervous System Agents","Total",356770705.567349,11625794.436911
"TC1name","ind","Coagulation Modifiers","Total",33924229.435339,2300637.62619338
"TC1name","ind","Gastrointestinal Agents","Total",115304186.894482,4560397.36210846
"TC1name","ind","Hormones/Hormone Modifiers","Total",430269846.923928,13662493.4640079
"TC1name","ind","Immunologic Agents","Total",2440307.137404,544532.47494042
"TC1name","ind","Miscellaneous Agents","Total",31699866.270233,1782200.30352245
"TC1name","ind","Not Ascertained","Total",45065854.751405,2259782.35022731
"TC1name","ind","Nutritional Products","Total",68279221.993116,3159000.89591831
"TC1name","ind","Psychotherapeutic Agents","Total",209430672.487373,9127033.51255962
"TC1name","ind","Respiratory Agents","Total",221986091.990614,7372401.30254049
"TC1name","ind","Topical Agents","Total",143363361.853509,4345720.71692899
"RXDRGNAM","ind","ABACAVIR","Total",281380.33987,144399.563709628
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",107802.573068,85470.1064348868
"RXDRGNAM","ind","ACARBOSE","Total",324298.920072,175514.975868372
"RXDRGNAM","ind","ACEBUTOLOL","Total",640870.764073,284900.310153643
"RXDRGNAM","ind","ACETAMINOPHEN","Total",5838495.133753,555387.535470588
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",712725.151548,424203.553534586
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",10514414.026479,775319.767711519
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",23787081.480818,1573737.25111153
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6919627.230678,931389.088086483
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",77847.812259,52484.9443626546
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",138703.334367,79971.7622902388
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",10910375.544309,928883.005370495
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",144564.153556,45421.7747471673
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",163907.77793,112090.420904307
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",28405.310929,17723.1670708898
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",35621.840058,20586.3661278608
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",7275.346823,7275.346823
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",3021.743714,3021.743714
"RXDRGNAM","ind","ACITRETIN","Total",66224.47526,54881.7306350335
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",154185.658794,50666.0323206411
"RXDRGNAM","ind","ACYCLOVIR","Total",1962999.896333,310371.131864229
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",154105.818152,90878.786646031
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",1181731.163806,235745.91475519
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",128100.791261,55809.7545059719
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",218615.310673,76699.1122899039
"RXDRGNAM","ind","ALBUTEROL","Total",32398304.912056,1681063.79192568
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",5092808.131663,681146.76486079
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",433831.087045,219166.74498961
"RXDRGNAM","ind","ALENDRONATE","Total",9644308.085768,1013643.14061971
"RXDRGNAM","ind","ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE","Total",134668.618316,122914.881027909
"RXDRGNAM","ind","ALLOPURINOL","Total",7595931.752331,891057.083858667
"RXDRGNAM","ind","ALMOTRIPTAN","Total",64543.93785,46540.6082267625
"RXDRGNAM","ind","ALPRAZOLAM","Total",12083094.584229,1034198.00262936
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",163985.922619,47771.5630026988
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",8299.67962,8299.67962
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",235499.855663,113365.736475584
"RXDRGNAM","ind","AMANTADINE","Total",735303.754731,262768.465441207
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",164144.491563,113132.645532348
"RXDRGNAM","ind","AMILORIDE","Total",222777.49541,162586.473143225
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",168517.834192,108033.298523178
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",18014.611807,13732.1104007658
"RXDRGNAM","ind","AMINOGLUTETHIMIDE","Total",12464.486182,12464.486182
"RXDRGNAM","ind","AMINOPHYLLINE","Total",36927.738955,36927.738955
"RXDRGNAM","ind","AMIODARONE","Total",2448378.815171,538765.944794585
"RXDRGNAM","ind","AMITRIPTYLINE","Total",11170739.272098,1192994.60258461
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",145935.77193,126286.881874177
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",981227.369668,381136.444431842
"RXDRGNAM","ind","AMLEXANOX TOPICAL","Total",6202.4843,6202.4843
"RXDRGNAM","ind","AMLODIPINE","Total",30512252.002803,1881191.72175067
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",6670585.232171,856083.202342343
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",616187.169748,127147.473690587
"RXDRGNAM","ind","AMOXAPINE","Total",33030.013132,23202.6630233861
"RXDRGNAM","ind","AMOXICILLIN","Total",27950120.386651,1033809.6853497
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",8537904.641054,493636.138826443
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",168752.638771,48804.9471563348
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",5981253.056423,758410.439853963
"RXDRGNAM","ind","AMPHOTERICIN B TOPICAL","Total",30372.906835,30372.906835
"RXDRGNAM","ind","AMPICILLIN","Total",1178668.813775,199256.78935942
