"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","ind","Total","Total",1389,30.3577006870169
"ind","event","Total","TOT",1389,30.3577006870169
"ind","event","Total","DVT",264,4.59192111232189
"ind","event","Total","RX",278,10.2042691384931
"ind","event","Total","OBV",511,9.69405568156843
"ind","event","Total","OBD",404,6.88788166848283
"ind","event","Total","OBO",285,7.39809512540748
"ind","event","Total","OPT",616,35.9700487131881
"ind","event","Total","OPY",944,68.1134964994413
"ind","event","Total","OPZ",341,16.5819373500513
"ind","event","Total","ERT",703,22.4493921046848
"ind","event","Total","IPT",9497,339.547055583357
"ind","event","Total","HHT",2317,217.350932649903
"ind","event","Total","OMA",239,5.86745475463352
"ind","sop","Total","EXP",1389,30.3577006870169
"ind","sop","Total","SLF",308,7.39809512540748
"ind","sop","Total","PTR",833,19.1330046346745
"ind","sop","Total","MCR",2223,96.1752366302973
"ind","sop","Total","MCD",384,14.5410835223526
"ind","sop","Total","OTZ",328,14.2859767938903
"ind","agegrps","Total","Under 5",602,32.9087679716402
"ind","agegrps","Total","5-17",626,21.6840719192978
"ind","agegrps","Total","18-44",939,28.061740130856
"ind","agegrps","Total","45-64",2128,59.4398677317222
"ind","agegrps","Total","65+",4830,161.482559116653
"ind","region","Total","Northeast",1567,89.5424616902768
"ind","region","Total","Midwest",1510,63.0113619301948
"ind","region","Total","South",1291,42.6028236532086
"ind","region","Total","West",1305,58.1643340894106
"ind","married","Total","Married",2007,65.8175359432804
"ind","married","Total","Widowed",5043,303.066793413245
"ind","married","Total","Divorced",2443,121.68590947653
"ind","married","Total","Separated",1959,264.290570686971
"ind","married","Total","Never married",1011,33.4189814285648
"ind","married","Total","Inapplicable (age < 16)",595,17.3472575354382
"ind","race","Total","Hispanic",691,27.8066334023936
"ind","race","Total","White",1748,48.7253851363045
"ind","race","Total","Black",1021,37.5006890839621
"ind","race","Total","Amer. Indian, AK Native, or mult. races",1366,128.573791145013
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",961,53.5724129770887
"ind","sex","Total","Male",1166,38.266009269349
"ind","sex","Total","Female",1614,43.1130371101333
"ind","education","Total","Less than high school",1664,100.767157742619
"ind","education","Total","High school",1889,100.767157742619
"ind","education","Total","Some college",1941,54.8479466194003
"ind","education","Total","Inapplicable (age < 18)",616,18.1125777208252
"ind","education","Total","Missing",1361,391.843934918134
"ind","employed","Total","Employed",1300,34.1843016139518
"ind","employed","Total","Not employed",2937,95.4099164449103
"ind","employed","Total","Inapplicable (age < 16)",595,17.3472575354382
"ind","employed","Total","Missing",5929,2269.42945640086
"ind","insurance","Total","Any private, all ages",1497,36.7353688985751
