"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"ind","ind","Total","Total",5255.95240028241,118.167172174312
"ind","event","Total","TOT",5255.95240028241,118.167172174312
"ind","event","Total","DVT",706.732958495824,19.2805607692891
"ind","event","Total","RX",1606.63043616231,49.046472080133
"ind","event","Total","OBV",1518.37451302983,37.0088281795405
"ind","event","Total","OBD",1114.76143573106,30.5617571425079
"ind","event","Total","OBO",956.696864119124,40.0033406921999
"ind","event","Total","OPT",2563.60704236494,201.080897704639
"ind","event","Total","OPY",3252.60176638972,343.148224575702
"ind","event","Total","OPZ",1097.72842971714,89.9115177361601
"ind","event","Total","ERT",1422.87649216516,43.6551053685786
"ind","event","Total","IPT",16942.6746560267,800.871492140846
"ind","event","Total","HHT",5818.16844937553,481.013005532697
"ind","event","Total","OMA",494.179862751784,37.5051282411737
"ind","sop","Total","EXP",5255.95240028241,118.167172174312
"ind","sop","Total","SLF",835.801427870925,20.7334573012641
"ind","sop","Total","PTR",3371.3930221866,127.347471201208
"ind","sop","Total","MCR",6739.99020715252,233.153134438717
"ind","sop","Total","MCD",2588.19697701433,163.146391364083
"ind","sop","Total","OTZ",2106.63795943916,133.861275179424
"ind","agegrps","Total","Under 5",3172.88174932504,784.696150186969
"ind","agegrps","Total","5-17",1980.45830784224,110.300115456081
"ind","agegrps","Total","18-44",3654.69359556819,126.017567315442
"ind","agegrps","Total","45-64",6736.87039356165,247.057677383143
"ind","agegrps","Total","65+",10125.4137482722,355.654184250213
"ind","region","Total","Northeast",5777.7899213999,324.700077139
"ind","region","Total","Midwest",5749.19623920603,311.232408079949
"ind","region","Total","South",4889.46014880982,163.793692139189
"ind","region","Total","West",4952.18763317196,213.485971250031
"ind","married","Total","Married",6156.34942261878,181.85323104837
"ind","married","Total","Widowed",11698.8768770125,818.23260410093
"ind","married","Total","Divorced",7347.21576317805,402.690307930384
"ind","married","Total","Separated",5948.23825123791,582.932596834922
"ind","married","Total","Never married",3754.0458608132,159.216385241804
"ind","married","Total","Inapplicable (age < 16)",2340.18035959627,264.255583838329
"ind","race","Total","Hispanic",3427.6628323666,179.397112165047
"ind","race","Total","White",5828.73996791773,166.731566531016
"ind","race","Total","Black",5084.14624017486,244.320103902476
"ind","race","Total","Amer. Indian, AK Native, or mult. races",5385.20653772104,680.469043405775
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",3508.95887781032,247.026967020389
"ind","sex","Total","Male",4877.3565245453,160.287019887694
"ind","sex","Total","Female",5580.58937212046,162.96568219593
"ind","education","Total","Less than high school",6238.80642559806,314.863738500069
"ind","education","Total","High school",6274.22134221529,236.6094630757
"ind","education","Total","Some college",6145.70083562351,162.499092591856
"ind","education","Total","Inapplicable (age < 18)",2314.28540349374,233.828481375826
"ind","education","Total","Missing",6839.52249601457,1650.75252791699
"ind","employed","Total","Employed",4301.64309270644,131.487981824242
"ind","employed","Total","Not employed",8484.93596780539,242.607192270041
"ind","employed","Total","Inapplicable (age < 16)",2340.18035959627,264.255583838329
"ind","employed","Total","Missing",5411.40321892536,1769.26307246191
"ind","insurance","Total","Any private, all ages",5195.90497092355,136.800024108916
"ind","insurance","Total","Public only, all ages",6405.13088479302,249.624630978854
"ind","insurance","Total","Uninsured, all ages",2416.47438403001,197.641955577599
"ind","poverty","Total","Negative or poor",5139.59195733213,223.422077360331
"ind","poverty","Total","Near-poor",5818.21156910968,505.717974243111
"ind","poverty","Total","Low income",5288.1483564382,271.146503271206
"ind","poverty","Total","Middle income",5360.48248402041,239.816046392229
"ind","poverty","Total","High income",5140.99574352156,175.207636164194
"ind","health","Total","Excellent",2443.69014205696,106.979586395067
"ind","health","Total","Very good",3955.41962061985,175.466886707285
"ind","health","Total","Good",6107.7104185231,220.368586928437
"ind","health","Total","Fair",12021.5706106917,588.763479587612
"ind","health","Total","Poor",21076.0467838381,2158.69705604944
"ind","health","Total","Missing",15581.5272412218,4487.75348117553
"ind","mnhlth","Total","Excellent",3531.93393569944,131.493162970406
"ind","mnhlth","Total","Very good",4696.64612170702,209.24971098545
"ind","mnhlth","Total","Good",7059.49956533673,301.725635293162
"ind","mnhlth","Total","Fair",10115.3867934448,562.408909523006
"ind","mnhlth","Total","Poor",15588.878431634,2012.4705467442
"ind","mnhlth","Total","Missing",15403.8258468253,4392.14056037611
"ind","agegrps_v2X","Total","Under 18",2314.28540349374,233.828481375826
"ind","agegrps_v2X","Total","18-64",5085.96336491887,129.006715605669
"ind","agegrps_v2X","Total","65+",10125.4137482722,355.654184250213
"ind","insurance_v2X","Total","<65, Any private",4421.63518798605,142.212649956988
"ind","insurance_v2X","Total","<65, Public only",4724.53706058581,274.244918282515
"ind","insurance_v2X","Total","<65, Uninsured",2415.56805309652,198.675456655805
"ind","insurance_v2X","Total","65+, Medicare only",9353.503608917,544.309534244325
"ind","insurance_v2X","Total","65+, Medicare and private",10344.9475894087,502.517470522837
"ind","insurance_v2X","Total","65+, Medicare and other public",12204.1364983426,796.419730242178
"ind","insurance_v2X","Total","65+, No medicare",4542.42788239772,1052.54658534463
"event","sop","TOT","EXP",5255.95240028241,118.167172174312
"event","sop","TOT","SLF",835.801427870925,20.7334573012641
"event","sop","TOT","PTR",3371.3930221866,127.347471201208
"event","sop","TOT","MCR",6739.99020715252,233.153134438717
"event","sop","TOT","MCD",2588.19697701433,163.146391364083
"event","sop","TOT","OTZ",2106.63795943916,133.861275179424
"event","sop","DVT","EXP",706.732958495824,19.2805607692891
"event","sop","DVT","SLF",512.164752209455,18.4514259849744
"event","sop","DVT","PTR",522.544828615595,17.0912251423366
"event","sop","DVT","MCR",351.095257491616,39.5391622905415
"event","sop","DVT","MCD",308.352939050269,16.7433132257461
"event","sop","DVT","OTZ",422.146552658103,54.1564462830296
"event","sop","RX","EXP",1606.63043616231,49.046472080133
"event","sop","RX","SLF",295.510226055796,10.2100621245541
"event","sop","RX","PTR",1198.20473485335,66.8532843347473
"event","sop","RX","MCR",2153.87921545909,92.397546453151
"event","sop","RX","MCD",1104.19234227385,97.1817011754233
"event","sop","RX","OTZ",942.513034362107,92.9403222301817
"event","sop","OBV","EXP",1518.37451302983,37.0088281795405
"event","sop","OBV","SLF",312.346838003338,13.5134254889783
"event","sop","OBV","PTR",1073.17665185439,40.8880064606377
"event","sop","OBV","MCR",1665.36004070973,74.3165494227326
"event","sop","OBV","MCD",882.774741931888,74.5730190738352
"event","sop","OBV","OTZ",942.747745655255,65.1018818450047
"event","sop","OBD","EXP",1114.76143573106,30.5617571425079
"event","sop","OBD","SLF",210.427307461747,11.811214081423
"event","sop","OBD","PTR",820.531610481643,39.4327242759312
"event","sop","OBD","MCR",1216.401700712,47.9162160558889
"event","sop","OBD","MCD",600.039490253325,29.7895561108698
"event","sop","OBD","OTZ",754.20102211362,67.3872801513844
"event","sop","OBO","EXP",956.696864119124,40.0033406921999
"event","sop","OBO","SLF",280.416520383929,14.9981071918232
"event","sop","OBO","PTR",650.558453119452,25.7120873391064
"event","sop","OBO","MCR",882.160363049863,92.04880826138
"event","sop","OBO","MCD",986.611365305669,203.925801312659
"event","sop","OBO","OTZ",740.214960184178,63.0891895586808
"event","sop","OPT","EXP",2563.60704236494,201.080897704639
"event","sop","OPT","SLF",385.175607651715,29.6220902832543
"event","sop","OPT","PTR",2578.40244048816,328.390922166743
"event","sop","OPT","MCR",1457.14222569381,82.6146751754894
"event","sop","OPT","MCD",988.674018720402,85.1788887421207
"event","sop","OPT","OTZ",1371.43656464718,202.373691756498
"event","sop","OPY","EXP",3252.60176638972,343.148224575702
"event","sop","OPY","SLF",452.804249358132,45.6118231605492
"event","sop","OPY","PTR",3461.23302079138,560.266262596709
"event","sop","OPY","MCR",1768.74905602683,139.505073944402
"event","sop","OPY","MCD",1103.47780084811,117.952288439008
"event","sop","OPY","OTZ",1567.32539715247,260.633340995082
"event","sop","OPZ","EXP",1097.72842971714,89.9115177361601
"event","sop","OPZ","SLF",222.215942957954,17.9143249236782
"event","sop","OPZ","PTR",990.109335922684,126.981566807953
"event","sop","OPZ","MCR",717.869420832289,73.1068767371163
"event","sop","OPZ","MCD",531.888302919911,54.0067194486388
"event","sop","OPZ","OTZ",791.893857451708,169.490752378831
"event","sop","ERT","EXP",1422.87649216516,43.6551053685786
"event","sop","ERT","SLF",348.663769008696,23.8462525569278
"event","sop","ERT","PTR",1208.04030135086,58.383588334237
"event","sop","ERT","MCR",1128.67640670689,76.3066102068208
"event","sop","ERT","MCD",605.76993384309,33.8302385024991
"event","sop","ERT","OTZ",1238.69563734,95.2212657895931
"event","sop","IPT","EXP",16942.6746560267,800.871492140846
"event","sop","IPT","SLF",1207.02420358038,153.1077338702
"event","sop","IPT","PTR",12829.2323750795,985.360990110509
"event","sop","IPT","MCR",15358.7202474178,784.690231371016
"event","sop","IPT","MCD",8427.01470870898,1216.70996371368
"event","sop","IPT","OTZ",8751.19181014659,1333.36933648492
"event","sop","HHT","EXP",5818.16844937553,481.013005532697
"event","sop","HHT","SLF",4944.2960926747,1248.60635426473
"event","sop","HHT","PTR",4060.9411688454,1426.64537278371
"event","sop","HHT","MCR",3853.73267194724,318.938041942405
"event","sop","HHT","MCD",7496.81215672235,823.76006809117
"event","sop","HHT","OTZ",2571.46991955609,462.343730650001
"event","sop","OMA","EXP",494.179862751784,37.5051282411737
"event","sop","OMA","SLF",310.661264146337,15.8616251453387
"event","sop","OMA","PTR",452.452205690953,104.313781489605
"event","sop","OMA","MCR",466.417596384431,67.2565677883411
"event","sop","OMA","MCD",410.923649446915,54.8779769955206
"event","sop","OMA","OTZ",468.565302581117,98.2815045200891
"event","agegrps","TOT","Under 5",3172.88174932504,784.696150186969
"event","agegrps","TOT","5-17",1980.45830784224,110.300115456081
"event","agegrps","TOT","18-44",3654.69359556819,126.017567315442
"event","agegrps","TOT","45-64",6736.87039356165,247.057677383143
"event","agegrps","TOT","65+",10125.4137482722,355.654184250213
"event","agegrps","DVT","Under 5",250.083616307489,22.8785374874851
"event","agegrps","DVT","5-17",632.792190761215,36.6878914896492
"event","agegrps","DVT","18-44",618.638932605124,26.3685887389984
"event","agegrps","DVT","45-64",851.350599684678,39.2832929840489
"event","agegrps","DVT","65+",832.88594838979,45.0412108911773
"event","agegrps","RX","Under 5",213.086293570031,50.2958402452553
"event","agegrps","RX","5-17",717.557564715892,73.5757314191567
"event","agegrps","RX","18-44",969.534331050828,74.5168495102175
"event","agegrps","RX","45-64",2192.16243307993,116.678030850969
"event","agegrps","RX","65+",2455.17766625297,89.851157450271
"event","agegrps","OBV","Under 5",689.593415919251,39.9636788068991
"event","agegrps","OBV","5-17",777.903527531389,68.9220871072599
"event","agegrps","OBV","18-44",1230.3915923314,50.7589645137526
"event","agegrps","OBV","45-64",1874.23491820133,73.7192440101346
"event","agegrps","OBV","65+",2445.10530634168,151.676832493776
"event","agegrps","OBD","Under 5",616.000814845756,33.2941442496381
"event","agegrps","OBD","5-17",566.266026090991,54.2935494607691
"event","agegrps","OBD","18-44",945.91508484383,46.5685348463601
"event","agegrps","OBD","45-64",1366.37426811602,60.3294234395506
"event","agegrps","OBD","65+",1656.62480482648,121.00143905435
"event","agegrps","OBO","Under 5",372.978503533057,64.4811878482845
"event","agegrps","OBO","5-17",702.873066537929,76.0196307711361
"event","agegrps","OBO","18-44",807.918718218966,46.1273309666786
"event","agegrps","OBO","45-64",1042.11145880586,48.6396784559075
"event","agegrps","OBO","65+",1241.06534216797,135.556986339505
"event","agegrps","OPT","Under 5",7004.41149611652,4728.43095897073
"event","agegrps","OPT","5-17",1881.72458824217,250.739259014215
"event","agegrps","OPT","18-44",2623.57103310586,270.517106024506
"event","agegrps","OPT","45-64",2818.07304026735,204.785590661717
"event","agegrps","OPT","65+",1896.79302293996,99.4192808092286
"event","agegrps","OPY","Under 5",9373.87326477385,6562.48473829954
"event","agegrps","OPY","5-17",2105.3555554051,350.348865612733
"event","agegrps","OPY","18-44",3022.58481409095,274.214759685399
"event","agegrps","OPY","45-64",3707.23110251771,310.524229313097
"event","agegrps","OPY","65+",2335.70853386569,185.156438196454
"event","agegrps","OPZ","Under 5",732.253516363382,292.596390894705
"event","agegrps","OPZ","5-17",1021.62243966616,187.117070638903
"event","agegrps","OPZ","18-44",1444.34909324558,347.037433638476
"event","agegrps","OPZ","45-64",1156.52916111735,88.8369481190817
"event","agegrps","OPZ","65+",883.749332814149,90.4502034709861
"event","agegrps","ERT","Under 5",870.521001235373,92.6975971885272
"event","agegrps","ERT","5-17",856.508141420423,66.9793173855175
"event","agegrps","ERT","18-44",1403.74668270082,65.6087134097145
"event","agegrps","ERT","45-64",1840.34722478498,114.930431460378
"event","agegrps","ERT","65+",1508.26450760729,102.855300876265
"event","agegrps","IPT","Under 5",15135.953205312,5203.23905897751
"event","agegrps","IPT","5-17",10517.7820747794,1541.0907768302
"event","agegrps","IPT","18-44",12305.2861705526,666.422212426716
"event","agegrps","IPT","45-64",20819.8243745043,1845.08864464977
"event","agegrps","IPT","65+",19148.5124669719,1054.87668107134
"event","agegrps","HHT","Under 5",6197.81225146549,1878.04760304452
"event","agegrps","HHT","5-17",8132.21604552199,1728.96647763448
"event","agegrps","HHT","18-44",6760.35266666114,2122.01395379086
"event","agegrps","HHT","45-64",5103.61631125521,889.701058688865
"event","agegrps","HHT","65+",5727.09517288441,478.277108569945
"event","agegrps","OMA","Under 5",3272.40581690285,2763.97793465711
"event","agegrps","OMA","5-17",308.845655124709,36.9069557096353
"event","agegrps","OMA","18-44",374.434004644933,48.3009683098835
"event","agegrps","OMA","45-64",447.467625565839,21.7690062636352
"event","agegrps","OMA","65+",710.235420991219,61.2399081549811
"event","region","TOT","Northeast",5777.7899213999,324.700077139
"event","region","TOT","Midwest",5749.19623920603,311.232408079949
"event","region","TOT","South",4889.46014880982,163.793692139189
"event","region","TOT","West",4952.18763317196,213.485971250031
"event","region","DVT","Northeast",716.229870302763,40.1088593212074
"event","region","DVT","Midwest",640.475830716694,29.9961373120437
"event","region","DVT","South",664.779365254502,34.4428698324931
"event","region","DVT","West",822.647277660153,40.8499774529702
"event","region","RX","Northeast",1717.74403391698,85.8751041154023
"event","region","RX","Midwest",1770.79955149807,128.533149470409
"event","region","RX","South",1601.17742796025,72.5231402135205
"event","region","RX","West",1352.72066697826,95.6966821915022
"event","region","OBV","Northeast",1598.21602521969,94.7202400818909
"event","region","OBV","Midwest",1520.00419768898,59.858124623234
"event","region","OBV","South",1421.11551310313,60.862205251361
"event","region","OBV","West",1607.77420538036,102.632203615935
"event","region","OBD","Northeast",1086.48617910619,49.783831794919
"event","region","OBD","Midwest",1158.22725379152,56.4614944019146
"event","region","OBD","South",1062.4954489373,41.435950887442
"event","region","OBD","West",1182.85525960105,107.575749799079
"event","region","OBO","Northeast",1077.18291274524,138.399777357884
"event","region","OBO","Midwest",878.797842401462,54.1045196859117
"event","region","OBO","South",940.415974806446,70.7042157276715
"event","region","OBO","West",957.745023342708,50.3449185157136
