"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.843983792583601,0.00355880216805241
"ind","event","Total","TOT",0.843983792583601,0.00355880216805241
"ind","event","Total","DVT",0.411553545906916,0.00524864350485367
"ind","event","Total","RX",0.606793339406519,0.00455239517065209
"ind","event","Total","OBV",0.727937469142996,0.00444217291607462
"ind","event","Total","OBD",0.661304724395803,0.00442280171944963
"ind","event","Total","OBO",0.37587734617758,0.00600739494646768
"ind","event","Total","OPT",0.150097632699585,0.00396343632410056
"ind","event","Total","OPY",0.0862958321412124,0.00271113649436729
"ind","event","Total","OPZ",0.0906075717214171,0.00334986060024768
"ind","event","Total","ERT",0.133788584745621,0.00299201344717647
"ind","event","Total","IPT",0.0730768210011212,0.00215825177168739
"ind","event","Total","HHT",0.0269160696183003,0.00163112467541733
"ind","event","Total","OMA",0.19230700778111,0.00411232877695176
"ind","sop","Total","EXP",0.843983792583601,0.00355880216805241
"ind","sop","Total","SLF",0.731157695208513,0.00543641736256397
"ind","sop","Total","PTR",0.534255412704835,0.00831179063404306
"ind","sop","Total","MCR",0.166559980917078,0.00424678818624482
"ind","sop","Total","MCD",0.213122604059658,0.00487371313710333
"ind","sop","Total","OTZ",0.165880198778868,0.00369944481040556
"ind","agegrps","Total","Under 5",0.908343919079062,0.00691382094912766
"ind","agegrps","Total","5-17",0.855972685797741,0.00672652658540823
"ind","agegrps","Total","18-44",0.75350879038086,0.0064016064080257
"ind","agegrps","Total","45-64",0.880185122277755,0.00463771476436852
"ind","agegrps","Total","65+",0.955907573550329,0.00462796048880944
"ind","region","Total","Northeast",0.858718268496801,0.0092124660217635
"ind","region","Total","Midwest",0.878139964836159,0.00762685692359348
"ind","region","Total","South",0.828581726723255,0.00638644519890846
"ind","region","Total","West",0.826214350571451,0.0061378906872401
"ind","married","Total","Married",0.867461403272797,0.00511083063764707
"ind","married","Total","Widowed",0.946597343296935,0.00852339869398913
"ind","married","Total","Divorced",0.880069479883635,0.00679739995051885
"ind","married","Total","Separated",0.819721214211189,0.0196477746439792
"ind","married","Total","Never married",0.745659257277721,0.00666200808045028
"ind","married","Total","Inapplicable (age < 16)",0.87385287013494,0.00613563039621703
"ind","married","Total","Missing",0,0
"ind","race","Total","Hispanic",0.734641730355594,0.00784424232933763
"ind","race","Total","White",0.892011876074188,0.00428492629619724
"ind","race","Total","Black",0.790360945590037,0.00675080874540252
"ind","race","Total","Amer. Indian, AK Native, or mult. races",0.85758626248749,0.0145707736864051
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",0.754396614405143,0.0127843819527758
"ind","sex","Total","Male",0.798241953454163,0.00475733705159959
"ind","sex","Total","Female",0.887596891392283,0.00346398775014664
"ind","education","Total","Less than high school",0.752821211173238,0.00903310245679872
"ind","education","Total","High school",0.799233667451712,0.0064261548765749
"ind","education","Total","Some college",0.87646934727076,0.00427278219667629
