"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",120,0
"TC1name","ind","Anti-Infectives","Total",7654,0
"TC1name","ind","Antineoplastics","Total",433,0
"TC1name","ind","Biologicals","Total",12,0
"TC1name","ind","Cardiovascular Agents","Total",6788,0
"TC1name","ind","Central Nervous System Agents","Total",8628,0
"TC1name","ind","Coagulation Modifiers","Total",935,0
"TC1name","ind","Gastrointestinal Agents","Total",2960,0
"TC1name","ind","Genitourinary Tract Agents","Total",404,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",4199,0
"TC1name","ind","Immunologic Agents","Total",130,0
"TC1name","ind","Metabolic Agents","Total",5291,0
"TC1name","ind","Miscellaneous Agents","Total",498,0
"TC1name","ind","Not Ascertained","Total",1276,0
"TC1name","ind","Nutritional Products","Total",2128,0
"TC1name","ind","Psychotherapeutic Agents","Total",2750,0
"TC1name","ind","Respiratory Agents","Total",4440,0
"TC1name","ind","Topical Agents","Total",4166,0
"RXDRGNAM","ind","ABACAVIR","Total",3,0
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",5,0
"RXDRGNAM","ind","ACAMPROSATE","Total",3,0
"RXDRGNAM","ind","ACARBOSE","Total",5,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",6,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",420,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",8,0
"RXDRGNAM","ind","ACETAMINOPHEN-CAFFEINE","Total",3,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",571,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1951,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",619,0
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",6,0
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",284,0
"RXDRGNAM","ind","ACETAMINOPHEN-PSEUDOEPHEDRINE","Total",1,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",49,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",11,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",3,0
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",2,0
"RXDRGNAM","ind","ACETIC/ANTIPYRINE/BENZOCAINE/POLYCOS OTIC","Total",7,0
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",5,0
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",1,0
"RXDRGNAM","ind","ACYCLOVIR","Total",102,0
