"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"TC1name","ind","Alternative Medicines","Total",5471849.000708,782676.612026982
"TC1name","ind","Anti-Infectives","Total",162864904.868036,4931339.63160103
"TC1name","ind","Antineoplastics","Total",24002447.312143,1636924.23674002
"TC1name","ind","Biologicals","Total",1077591.998784,622930.975695193
"TC1name","ind","Cardiovascular Agents","Total",730273881.730759,23660034.8462121
"TC1name","ind","Central Nervous System Agents","Total",539516667.007154,17830301.734526
"TC1name","ind","Coagulation Modifiers","Total",63213843.288873,3460141.9351463
"TC1name","ind","Gastrointestinal Agents","Total",164109020.988042,6535583.68628479
"TC1name","ind","Genitourinary Tract Agents","Total",17795745.533148,1517736.68533761
"TC1name","ind","Hormones/Hormone Modifiers","Total",251999559.82851,8639999.36872961
"TC1name","ind","Immunologic Agents","Total",7753105.324749,1184457.55694377
"TC1name","ind","Metabolic Agents","Total",501813949.155069,15131581.1979456
"TC1name","ind","Miscellaneous Agents","Total",30182057.250159,2406412.03918531
"TC1name","ind","Not Ascertained","Total",48553725.282812,2681200.657394
"TC1name","ind","Nutritional Products","Total",96308808.901094,4379393.67958668
"TC1name","ind","Psychotherapeutic Agents","Total",225163891.962672,8690748.05141578
"TC1name","ind","Respiratory Agents","Total",186414250.42591,7563757.65231486
"TC1name","ind","Topical Agents","Total",129196228.424222,5272951.50490216
"RXDRGNAM","ind","ABACAVIR","Total",196627.629542,139671.353532719
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",180524.108854,91330.5119779279
"RXDRGNAM","ind","ACAMPROSATE","Total",116074.088511,96958.7460927766
"RXDRGNAM","ind","ACARBOSE","Total",82359.381213,46355.0041332978
"RXDRGNAM","ind","ACEBUTOLOL","Total",384225.569854,245825.122137059
"RXDRGNAM","ind","ACETAMINOPHEN","Total",4442750.562474,666672.554556139
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",172625.987325,69410.8107905553
"RXDRGNAM","ind","ACETAMINOPHEN-CAFFEINE","Total",87540.818491,59494.6054522875
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",7424741.006119,586998.41493804
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",54652631.663922,2798772.73060915
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",16366566.449172,1327963.43733707
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",69770.400744,38011.0223542982
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",7654058.364791,990277.370814089
"RXDRGNAM","ind","ACETAMINOPHEN-PSEUDOEPHEDRINE","Total",12508.5313,12508.5313
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",1851792.205935,477332.917520589
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",417046.585484,249920.648014196
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",30904.161098,19879.8925422207
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",14545.950096,12309.1324839821
"RXDRGNAM","ind","ACETIC/ANTIPYRINE/BENZOCAINE/POLYCOS OTIC","Total",161242.753124,79323.2101701703
