"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",156601834.199328,81627228.2303551
"TC1name","ind","Anti-Infectives","Total",11645053623.72,1043356967.99074
"TC1name","ind","Antineoplastics","Total",3552984378.43849,1084788480.09944
"TC1name","ind","Biologicals","Total",6355982013.63418,4513844267.23848
"TC1name","ind","Cardiovascular Agents","Total",32851819149.0292,1131858050.81329
"TC1name","ind","Central Nervous System Agents","Total",28425011036.9152,1069474506.8347
"TC1name","ind","Coagulation Modifiers","Total",4964449393.56911,314192254.710639
"TC1name","ind","Gastrointestinal Agents","Total",16081069705.8129,734692867.853531
"TC1name","ind","Hormones/Hormone Modifiers","Total",18269375629.8416,2251008607.46326
"TC1name","ind","Immunologic Agents","Total",2065727918.1148,484864774.131297
"TC1name","ind","Metabolic Agents","Total",35629637164.6954,1205471340.82488
"TC1name","ind","Miscellaneous Agents","Total",7173007379.50929,659395160.804958
"TC1name","ind","Not Ascertained","Total",2379290481.51342,118440551.524939
"TC1name","ind","Nutritional Products","Total",1771684770.73446,126700790.647261
"TC1name","ind","Psychotherapeutic Agents","Total",18791755514.7666,876444698.833232
"TC1name","ind","Respiratory Agents","Total",15386901307.2064,624497330.434857
"TC1name","ind","Topical Agents","Total",7664093695.46126,293767219.648661
"RXDRGNAM","ind","ABACAVIR","Total",339667732.430255,274103532.086364
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",13913177.4198454,9845533.51614983
"RXDRGNAM","ind","ACAMPROSATE","Total",3515184.9123165,2960960.88444502
"RXDRGNAM","ind","ACARBOSE","Total",56375517.1138888,21751962.3411703
"RXDRGNAM","ind","ACEBUTOLOL","Total",54610825.1809757,19247191.354688
"RXDRGNAM","ind","ACETAMINOPHEN","Total",61087815.0661421,7913712.55503553
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",5064694.88379836,2883858.89955623
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",133070404.195891,19670660.1421611
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1110471916.72587,86620208.5225199
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",529717902.9299,101213447.652991
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",2636377.4842784,2107781.57603802
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",2790304.61917771,1835512.49837238
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",413029749.314955,53631273.7584365
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",99098111.0160693,16761321.8760339
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",41700402.4754623,37160198.8831968
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",148591.85935437,135406.935361499
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",2558930.21809498,939020.307721961
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",3385472.15917692,2972739.89287194
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",156154.61377875,111186.385511891
"RXDRGNAM","ind","ACITRETIN","Total",32331727.9408888,23360637.4807243
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",488286.8707464,488286.8707464
"RXDRGNAM","ind","ACYCLOVIR","Total",126629880.785885,23424879.3200919
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",22173426.6715353,6172410.13979207
"RXDRGNAM","ind","ADALIMUMAB","Total",690103708.724048,303333381.182703
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",155699667.766181,34095183.5813837
"RXDRGNAM","ind","ADEFOVIR","Total",5126816.35125,5126816.35125
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",3564982.2515973,3111722.19524566
"RXDRGNAM","ind","ALBUTEROL","Total",1264645321.66048,83140212.4688729
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",736021104.888196,113293048.450049
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",801843.8535468,585868.134692338
"RXDRGNAM","ind","ALENDRONATE","Total",1970670698.73094,172357797.858667
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",13468021.5529283,6974255.22372621
"RXDRGNAM","ind","ALFUZOSIN","Total",63372388.8861046,21087911.7796979
"RXDRGNAM","ind","ALGINIC ACID/AL HYDROXIDE/MG CARBONATE","Total",263440.6764393,157520.088108596
"RXDRGNAM","ind","ALGINIC ACID/AL HYDROXIDE/MG TRISILICATE","Total",40508.78274993,40508.78274993
"RXDRGNAM","ind","ALLOPURINOL","Total",231886564.484527,28881266.9135734
"RXDRGNAM","ind","ALMOTRIPTAN","Total",31696171.5175157,12807409.3582858
"RXDRGNAM","ind","ALOE VERA TOPICAL","Total",318967.60301952,311745.251597632
"RXDRGNAM","ind","ALOSETRON","Total",66238222.1305423,66238222.1305423
"RXDRGNAM","ind","ALPRAZOLAM","Total",948793255.347228,90876635.6058401
"RXDRGNAM","ind","ALPROSTADIL","Total",2266505.72834797,1614327.18844859
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",3501913.66714059,1696149.62649736
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",145511.83290799,93758.3051698868
"RXDRGNAM","ind","ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL","Total",6845661.629631,5486297.88312296
"RXDRGNAM","ind","AMANTADINE","Total",35005424.2750587,14111674.5403267
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",7300068.78652624,4887620.88263658
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",8032809.00926456,4795369.01884412
"RXDRGNAM","ind","AMIODARONE","Total",315006840.94328,66206661.8672101
"RXDRGNAM","ind","AMITRIPTYLINE","Total",229542061.350717,26142936.5008108
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",19982234.070193,11526290.9912486
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",1404380.32726,925656.335302859
"RXDRGNAM","ind","AMLODIPINE","Total",2593782340.62831,158663869.54046
"RXDRGNAM","ind","AMLODIPINE-ATORVASTATIN","Total",146196942.52393,39925503.8293888
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",1169579574.98723,121695292.171918
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",20785212.5962227,12343437.9778283
"RXDRGNAM","ind","AMOXICILLIN","Total",349933998.195908,14312068.0045073
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",526501229.492912,43139479.3424273
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",25891487.2096019,6364909.49935098
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",769088707.322981,116068383.455876
"RXDRGNAM","ind","AMPICILLIN","Total",8430806.69845216,2570243.73592652
"RXDRGNAM","ind","AMPICILLIN-SULBACTAM","Total",1309806.49558616,1309806.49558616
"RXDRGNAM","ind","AMPRENAVIR","Total",32410763.1004619,22365837.3958819
"RXDRGNAM","ind","ANASTROZOLE","Total",349651982.663776,128504994.204567
"RXDRGNAM","ind","ANTAZOLINE-NAPHAZOLINE OPHTHALMIC","Total",170364.75188016,170364.75188016
"RXDRGNAM","ind","ANTHRALIN TOPICAL","Total",2736209.90449118,2736209.90449118
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",3604840.28062872,931421.59741879
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE","Total",82635014.9828628,19328398.9222344
"RXDRGNAM","ind","APAP/CAFFEINE/DIHYDROCODEINE","Total",4731839.35327054,4296045.57077336
"RXDRGNAM","ind","APAP/CAFFEINE/PHENYLTOLOXAMINE","Total",275984.59052925,275984.59052925
"RXDRGNAM","ind","APAP/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE","Total",487460.03776527,487460.03776527
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",909950.17134634,328594.712958847
"RXDRGNAM","ind","APAP/DEXTROMETHORPHAN/GUAIFENESIN/PSE","Total",2096533.63455034,814673.612527567
"RXDRGNAM","ind","APAP/DICHLORALPHENAZONE/ISOMETHEPTENE","Total",17205994.0447609,3188358.22968789
"RXDRGNAM","ind","APAP/PHENYLTOLOXAMINE/SALICYLAMIDE","Total",896502.87012836,403173.182397005
"RXDRGNAM","ind","APREPITANT","Total",16423653.9279968,16423653.9279968
"RXDRGNAM","ind","ARIPIPRAZOLE","Total",907638875.014045,215276462.285828
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE","Total",23883646.7710172,9402024.70668115
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE/CODEINE","Total",11908323.2141665,6365986.18571119
"RXDRGNAM","ind","ASA/CAFFEINE/ORPHENADRINE","Total",1809006.47535543,1436623.47610706
"RXDRGNAM","ind","ASA/CARISOPRODOL/CODEINE","Total",81395.224326,81395.224326
"RXDRGNAM","ind","ASCORBIC ACID","Total",6521092.04937284,3477121.55586157
"RXDRGNAM","ind","ASCORBIC ACID-IRON POLYSACCHARIDE","Total",1863328.22608375,1475271.0615304
"RXDRGNAM","ind","ASPIRIN","Total",89358246.1172244,16864956.6338375
"RXDRGNAM","ind","ASPIRIN-CARISOPRODOL","Total",1333041.66147825,1091683.56288322
"RXDRGNAM","ind","ASPIRIN-CODEINE","Total",786891.9022367,786891.9022367
"RXDRGNAM","ind","ASPIRIN-DIPYRIDAMOLE","Total",222952487.847802,87826736.3778502
"RXDRGNAM","ind","ASPIRIN-OXYCODONE","Total",1303267.2957532,521014.484911685
"RXDRGNAM","ind","ATAZANAVIR","Total",385835715.271961,234871499.120866
"RXDRGNAM","ind","ATENOLOL","Total",2198740624.15879,160095750.393472
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",124210135.413874,25272669.5046487
"RXDRGNAM","ind","ATOMOXETINE","Total",586078712.044032,105111065.994142
"RXDRGNAM","ind","ATORVASTATIN","Total",9341678257.37594,406721300.230232
"RXDRGNAM","ind","ATOVAQUONE-PROGUANIL","Total",7512071.14969425,3696038.33211684
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",29230420.9376545,6110555.02369003
"RXDRGNAM","ind","ATROPINE OPHTHALMIC","Total",2032518.68747582,1179434.57386928
"RXDRGNAM","ind","ATROPINE/CPM/HYOSCYAMINE/PE/PPA/SCOPOLAMINE","Total",1657021.75556816,1055177.00675049
"RXDRGNAM","ind","ATROPINE/HYOSCYAMINE/PB/SCOPOLAMINE","Total",6094081.10418263,1698130.80353873
"RXDRGNAM","ind","ATTAPULGITE","Total",58743.22701653,38262.3239676761
"RXDRGNAM","ind","AZATHIOPRINE","Total",223215457.392466,69352334.9629865
"RXDRGNAM","ind","AZELAIC ACID TOPICAL","Total",19699036.0023795,7852219.56842447
"RXDRGNAM","ind","AZELASTINE NASAL","Total",135592786.716259,25133748.9284318
"RXDRGNAM","ind","AZELASTINE OPHTHALMIC","Total",12233414.8673135,4462617.39764386
"RXDRGNAM","ind","AZITHROMYCIN","Total",1503099069.98144,66001395.053357
"RXDRGNAM","ind","BACITRACIN-POLYMYXIN B OPHTHALMIC","Total",270990.86352194,192015.742522573
"RXDRGNAM","ind","BACITRACIN-POLYMYXIN B TOPICAL","Total",14859938.1373274,2430928.31061219
"RXDRGNAM","ind","BACITRACIN OPHTHALMIC","Total",1161589.18161477,441821.700466092
"RXDRGNAM","ind","BACITRACIN TOPICAL","Total",1244950.14892681,663042.319417257
"RXDRGNAM","ind","BACITRACIN/HC/NEOMYCIN/POLYMYXIN B OPHTHALMIC","Total",226672.37525736,133560.237660104
"RXDRGNAM","ind","BACITRACIN/HC/NEOMYCIN/POLYMYXIN B TOPICAL","Total",498878.8867072,498878.8867072
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B OPHTHALMIC","Total",15282.06038318,15282.06038318
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B TOPICAL","Total",3094903.41505793,1757454.21777851
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B/PRAMOXINE TOP","Total",331505.01924293,168196.330368133
"RXDRGNAM","ind","BACLOFEN","Total",91719009.7169849,19502516.6262419
