"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",3283.79344741396,88.6536979009608
"ind","event","Total","TOT",3283.79344741396,88.6536979009608
"ind","event","Total","DVT",244.524816646325,5.74133511996351
"ind","event","Total","RX",650.616223894545,14.0991456219795
"ind","event","Total","OBV",745.303815895638,19.9750298898306
"ind","event","Total","OBD",517.703251015686,13.1418349540351
"ind","event","Total","OBO",223.945774222274,9.74872844789979
"ind","event","Total","OPT",297.514448634641,13.1543514801339
"ind","event","Total","OPY",189.415702547091,8.64139769194585
"ind","event","Total","OPZ",104.980408586019,6.92814558703143
"ind","event","Total","ERT",124.75477560904,5.83035059144439
"ind","event","Total","IPT",1031.74107027161,55.0690407898293
"ind","event","Total","HHT",121.32873104924,34.0974047949539
"ind","event","Total","OMA",68.01506131033,2.83387733903548
"ind","sop","Total","EXP",3283.79344741396,88.6536979009608
"ind","sop","Total","SLF",622.63075926005,12.1957052845331
"ind","sop","Total","PTR",1406.77353693984,53.2017607773761
"ind","sop","Total","MCR",686.702701953756,38.7153246248305
"ind","sop","Total","MCD",348.038541535626,36.2432707680895
"ind","sop","Total","OTZ",219.663540199341,11.2557467096137
"ind","agegrps","Total","Under 5",1245.17397479795,137.33896592889
"ind","agegrps","Total","5-17",1108.48232472941,51.6494641161513
"ind","agegrps","Total","18-44",2025.12963203056,110.436609683834
"ind","agegrps","Total","45-64",4646.78566315851,201.52892667916
"ind","agegrps","Total","65+",8647.42839271688,304.837711960307
"event","sop","TOT","EXP",3283.79344741396,88.6536979009608
"event","sop","TOT","SLF",622.63075926005,12.1957052845331
"event","sop","TOT","PTR",1406.77353693984,53.2017607773761
"event","sop","TOT","MCR",686.702701953756,38.7153246248305
"event","sop","TOT","MCD",348.038541535626,36.2432707680895
"event","sop","TOT","OTZ",219.663540199341,11.2557467096137
"event","sop","DVT","EXP",244.524816646325,5.74133511996351
"event","sop","DVT","SLF",117.415241172604,3.25249494510366
"event","sop","DVT","PTR",105.081817294189,3.50853191948723
"event","sop","DVT","MCR",1.11672540183946,0.436448219571896
"event","sop","DVT","MCD",10.2977859497164,0.963266130878931
"event","sop","DVT","OTZ",10.6154004533127,1.03364663697052
"event","sop","RX","EXP",650.616223894545,14.0991456219795
"event","sop","RX","SLF",274.352279943444,7.14985020853531
"event","sop","RX","PTR",236.854047952605,7.1579278481796
"event","sop","RX","MCR",19.319145395125,1.94574186997999
"event","sop","RX","MCD",92.2094189243284,5.12683450279544
"event","sop","RX","OTZ",27.8832699567889,1.8448016023877
"event","sop","OBV","EXP",745.303815895638,19.9750298898306
"event","sop","OBV","SLF",118.73565144254,4.21149886453874
"event","sop","OBV","PTR",349.149273222707,11.6345591198717
"event","sop","OBV","MCR",155.289988673771,9.74253649360028
"event","sop","OBV","MCD",50.5498469354545,3.75894461328411
"event","sop","OBV","OTZ",71.5866869588261,4.12865121378686
"event","sop","OBD","EXP",517.703251015686,13.1418349540351
"event","sop","OBD","SLF",72.8647950177192,2.94661138829919
"event","sop","OBD","PTR",254.356858266306,8.69981388149016
"event","sop","OBD","MCR",108.912060626904,6.38691984156254
"event","sop","OBD","MCD",36.0977804043373,2.42287848223531
"event","sop","OBD","OTZ",45.4770422218355,2.81828298586648
"event","sop","OBO","EXP",223.945774222274,9.74872844789979
"event","sop","OBO","SLF",45.0654798625642,2.50482156281692
"event","sop","OBO","PTR",93.7653479858495,5.58401608859611
"event","sop","OBO","MCR",45.4760858069042,4.79272034172321
