"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",186.928420280218,4.33808266983328
"ind","event","Total","DVT",227.339769530343,4.02652247191668
"ind","event","Total","ERT",646.725812668703,26.5213483765798
"ind","event","Total","HHT",1243.7838879696,313.939448839913
"ind","event","Total","IPT",10029.830070953,412.541554064599
"ind","event","Total","OBV",142.80931537393,2.66198618151121
"ind","event","Total","OPT",580.214717615839,18.2056169108438
"ind","event","Total","RX",65.0435529572286,0.601553214641544
"ind","sop","Total","XP",186.928420280218,4.33808266983328
"ind","sop","Total","SF",33.7816808183882,0.543923123677289
"ind","sop","Total","PR",81.0261332710534,3.03526714671954
"ind","sop","Total","MR",39.6573905966394,2.02114622671014
"ind","sop","Total","MD",19.8815007572837,2.07808099140285
"ind","sop","Total","OZ",12.5817148368536,0.626089393501098
"ind","agegrps","Total","Under 5",183.919347551016,20.3958684288602
"ind","agegrps","Total","5-17",155.928595763855,6.34192292037855
"ind","agegrps","Total","18-44",191.456041617859,9.11592945485079
"ind","agegrps","Total","45-64",180.806860019721,7.83627387225785
"ind","agegrps","Total","65+",198.151938201266,6.38179508357859
"ind","region","Total","Northeast",194.937738624598,13.2713089450319
"ind","region","Total","Midwest",192.185434119637,7.88005795823623
"ind","region","Total","South",173.475833638087,3.92046457880147
"ind","region","Total","West",196.443712617164,11.5178045529076
"ind","married","Total","Married",193.25981273195,6.02605274608602
"ind","married","Total","Widowed",194.613741677153,11.3382058558921
"ind","married","Total","Divorced",176.075476491879,8.80331148568024
"ind","married","Total","Separated",168.653814178577,17.9295267422699
"ind","married","Total","Never married",183.067504628214,13.6829015321027
"ind","married","Total","Inapplicable (age < 16)",163.14721332865,8.40520961087441
"ind","race","Total","Hispanic",174.155189491661,7.98675405500099
"ind","race","Total","White",191.759247027911,5.56624407494964
"ind","race","Total","Black",176.067046925371,6.46940591211776
"ind","race","Total","Amer. Indian, AK Native, or mult. races",145.887274480397,9.89615823915756
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",155.94866772184,10.5799270890553
"ind","sex","Total","Male",197.892836798716,7.34444061463592
"ind","sex","Total","Female",179.623846104122,4.8709173082489
"ind","education","Total","Less than high school",182.300934908758,6.98497322520427
"ind","education","Total","High school",191.724235902163,8.42430551174791
"ind","education","Total","Some college",190.194665225637,7.14369320496674
"ind","education","Total","Inapplicable (age < 18)",163.145327027948,7.47977220198875
"ind","education","Total","Missing",283.096902764833,64.6505780126545
"ind","employed","Total","Employed",171.95630460041,3.78960272137464
"ind","employed","Total","Not employed",202.268098502872,7.09877624041946
"ind","employed","Total","Inapplicable (age < 16)",163.14721332865,8.40520961087441
"ind","insurance","Total","Any private, all ages",195.354314806373,5.77600576572338
"ind","insurance","Total","Public only, all ages",171.524250652316,4.84924875176547
"ind","insurance","Total","Uninsured, all ages",141.985976150617,8.4968934487515
"ind","poverty","Total","Negative or poor",193.592890242006,15.4091036632991
"ind","poverty","Total","Near-poor",171.431218124427,11.0094707568684
"ind","poverty","Total","Low income",186.249396831409,6.53114526029191
"ind","poverty","Total","Middle income",179.788712741744,6.29941208432918
"ind","poverty","Total","High income",192.454138870142,7.42016324385567
"ind","health","Total","Excellent",169.525753000796,4.93593885834653
"ind","health","Total","Very good",170.654681246291,7.61494492266477
"ind","health","Total","Good",174.591812305229,5.24182558040637
"ind","health","Total","Fair",209.567891127592,13.9699030262183
"ind","health","Total","Poor",232.881904808086,13.1598946995179
"ind","mnhlth","Total","Excellent",182.263026734918,5.3310727897037
"ind","mnhlth","Total","Very good",172.160669569019,4.89191945206385
"ind","mnhlth","Total","Good",193.989842725032,7.90780457357793
"ind","mnhlth","Total","Fair",192.988407275249,19.8183080083156
"ind","mnhlth","Total","Poor",222.022738253101,22.7285385295047
"ind","agegrps_v2X","Total","Under 18",163.145327027948,7.47977220198875
"ind","agegrps_v2X","Total","18-64",184.953858893711,6.22965991677003
"ind","agegrps_v2X","Total","65+",198.151938201266,6.38179508357859
"ind","insurance_v2X","Total","<65, Any private",190.299944552458,6.97991908980093
"ind","insurance_v2X","Total","<65, Public only",160.461969458961,5.9175857517057
"ind","insurance_v2X","Total","<65, Uninsured",141.539035595943,8.56468007986415
"ind","insurance_v2X","Total","65+, Medicare only",182.438538806522,9.44597839338719
"ind","insurance_v2X","Total","65+, Medicare and private",210.354276996945,9.3701500252017
"ind","insurance_v2X","Total","65+, Medicare and other public",181.650770137483,11.6529769033505
"ind","insurance_v2X","Total","65+, No medicare",144.212560242851,23.7283096655291
"ind","event_v2X","Total","Missing",151.875518095208,21.3947432704911
"ind","event_v2X","Total","OBD",154.647593828626,2.98168458731545
"ind","event_v2X","Total","OBO",122.0945315617,3.93840581066672
"ind","event_v2X","Total","OPY",1048.27452415324,52.9448287405316
"ind","event_v2X","Total","OPZ",323.933485154635,13.1011641435875
"event","sop","DVT","XP",227.339769530343,4.02652247191668
"event","sop","ERT","XP",646.725812668703,26.5213483765798
"event","sop","HHT","XP",1243.7838879696,313.939448839913
"event","sop","IPT","XP",10029.830070953,412.541554064599
"event","sop","OBV","XP",142.80931537393,2.66198618151121
"event","sop","OPT","XP",580.214717615839,18.2056169108438
"event","sop","RX","XP",65.0435529572286,0.601553214641544
"event","sop","DVT","SF",109.163935813369,2.57227022523293
"event","sop","ERT","SF",76.04098069536,8.89310136114498
"event","sop","HHT","SF",129.073164955018,31.0573105814061
"event","sop","IPT","SF",222.967436279748,18.6101616632812
"event","sop","OBV","SF",22.7506034606771,0.675983738899613
"event","sop","OPT","SF",39.9084889970046,3.11051377301041
"event","sop","RX","SF",27.4273551307034,0.492992589850936
"event","sop","DVT","PR",97.6956165898822,2.66743490262878
"event","sop","ERT","PR",354.897503388535,22.3239634607159
"event","sop","HHT","PR",42.7180951171182,10.7551199569166
"event","sop","IPT","PR",4381.29055370942,389.446381309117
"event","sop","OBV","PR",66.9009566129379,1.84808544559319
"event","sop","OPT","PR",350.092392419183,15.8134506280411
"event","sop","RX","PR",23.6788006044426,0.56507892274331
"event","sop","DVT","MR",1.03817959858603,0.406638995197317
