"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"TC1name","ind","Alternative Medicines","Total",1971647.055128,193612.357969242
"TC1name","ind","Anti-Infectives","Total",70349076.858679,2299214.64321578
"TC1name","ind","Antineoplastics","Total",4145366.067424,295195.816055891
"TC1name","ind","Biologicals","Total",138268.798517,48914.8281398426
"TC1name","ind","Cardiovascular Agents","Total",73963728.223155,2059094.9347209
"TC1name","ind","Central Nervous System Agents","Total",89479674.571879,2420244.54814673
"TC1name","ind","Coagulation Modifiers","Total",10466358.486485,556534.356049785
"TC1name","ind","Gastrointestinal Agents","Total",33876593.462119,1107608.63371224
"TC1name","ind","Genitourinary Tract Agents","Total",4288893.228706,304518.04213905
"TC1name","ind","Hormones/Hormone Modifiers","Total",50418032.539742,1662679.93052844
"TC1name","ind","Immunologic Agents","Total",1637107.907457,194343.369329096
"TC1name","ind","Metabolic Agents","Total",57466734.805634,1649448.62494346
"TC1name","ind","Miscellaneous Agents","Total",6884377.61717,389853.432309712
"TC1name","ind","Not Ascertained","Total",16200863.026241,600681.744446494
"TC1name","ind","Nutritional Products","Total",20988829.76869,792678.558440911
"TC1name","ind","Psychotherapeutic Agents","Total",35532296.25093,1338937.82997299
"TC1name","ind","Respiratory Agents","Total",35383784.93715,1206347.34787824
"TC1name","ind","Topical Agents","Total",50736330.196967,1643010.0483833
"RXDRGNAM","ind","ACETAMINOPHEN","Total",1857559.379935,199909.394551256
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",4866929.501926,348515.000481847
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",17197929.452569,782990.37353661
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6597201.962748,419931.609716367
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",491894.210096,115731.029240271
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",789163.631654,104315.060392667
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",93223.450733,45487.1835954603
"RXDRGNAM","ind","ACYCLOVIR","Total",1395417.541286,168514.804326158
"RXDRGNAM","ind","ADALIMUMAB","Total",438933.793435,77372.8297985086
