"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"ind","ind","Total","Total",2389.03766278471,79.9212659461245
"ind","event","Total","TOT",2389.03766278471,79.9212659461245
"ind","event","Total","DVT",383.693043468464,9.78369544899217
"ind","event","Total","RX",374.049062443317,8.46869790036551
"ind","event","Total","OBV",558.92646598473,11.6432786769142
"ind","event","Total","OBD",455.336118635365,9.30082133023338
"ind","event","Total","OBO",360.171436884927,13.3794425178361
"ind","event","Total","OPT",1442.4312772801,63.0378414854108
"ind","event","Total","OPY",1539.2379698955,69.9568881000419
"ind","event","Total","OPZ",869.308122203285,65.4288013565264
"ind","event","Total","ERT",544.434802403941,30.9622732064321
"ind","event","Total","IPT",11149.4560506496,790.256500106872
"ind","event","Total","HHT",5190.78871113739,456.268636197272
"ind","event","Total","OMA",285.939361533545,14.7496537602589
"ind","sop","Total","EXP",2389.03766278471,79.9212659461245
"ind","sop","Total","SLF",459.289291954435,10.2843349597308
"ind","sop","Total","PTR",1516.34866924996,92.6580159085559
"ind","sop","Total","MCR",3440.21481876467,199.384681042218
"ind","sop","Total","MCD",1471.94759519501,108.446062318961
"ind","sop","Total","OTZ",1123.91339353072,130.885386960801
"ind","agegrps","Total","Under 5",1319.19917232629,213.769104140114
"ind","agegrps","Total","5-17",884.929099749629,64.5600027745162
"ind","agegrps","Total","18-44",1750.76260169044,147.941867238257
"ind","agegrps","Total","45-64",3095.82553933048,174.283478173973
"ind","agegrps","Total","65+",5621.72417991949,263.851680791959
"event","sop","TOT","EXP",2389.03766278471,79.9212659461245
"event","sop","TOT","SLF",459.289291954435,10.2843349597308
"event","sop","TOT","PTR",1516.34866924996,92.6580159085559
"event","sop","TOT","MCR",3440.21481876467,199.384681042218
"event","sop","TOT","MCD",1471.94759519501,108.446062318961
"event","sop","TOT","OTZ",1123.91339353072,130.885386960801
"event","sop","DVT","EXP",383.693043468464,9.78369544899217
"event","sop","DVT","SLF",275.670192215335,8.79009964344736
