"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",13.7906999790564,0.225438555940548
"ind","event","Total","DVT",1.09532831753403,0.0242898017130491
"ind","event","Total","RX",6.93702534756483,0.145898092510288
"ind","event","Total","OBV",4.82217885781641,0.100708484911845
"ind","event","Total","OBD",3.4480601420623,0.0577521416713441
"ind","event","Total","OBO",1.22401566638487,0.0553788175218479
"ind","event","Total","OPT",0.467893488288279,0.0230512664741958
"ind","event","Total","OPY",0.193229911681356,0.0122170283826132
"ind","event","Total","OPZ",0.262244660049618,0.0165795428247017
"ind","event","Total","ERT",0.172285629562783,0.00509575786748535
"ind","event","Total","IPT",0.0986453453203086,0.00371034551182785
"ind","event","Total","HHT",0.19734299296976,0.0140383060184058
"ind","sop","Total","EXP",12.9587200316684,0.218130395551088
"ind","sop","Total","SLF",9.40461778553497,0.16666547317355
"ind","sop","Total","MCR",1.18192708652897,0.0509660652737731
"ind","sop","Total","MCD",1.3499577805496,0.0854435862797556
"ind","sop","Total","PTR",6.19833862093474,0.141124283765052
"ind","sop","Total","OTZ",0.76512546397937,0.0359470176985625
"ind","agegrps","Total","Under 5",7.50292773525095,0.310842159124103
"ind","agegrps","Total","5-17",6.62269976780135,0.179840904561354
"ind","agegrps","Total","18-44",9.93161420953554,0.247299096371773
"ind","agegrps","Total","45-64",19.8909383690203,0.502309775090687
"ind","agegrps","Total","65+",30.987535421329,0.710464622850997
"ind","region","Total","Northeast",13.8304878112439,0.479684887193167
"ind","region","Total","Midwest",14.7967241453973,0.524853061500118
"ind","region","Total","South",13.9797862269953,0.381998023143651
"ind","region","Total","West",12.4178531623769,0.458892618334834
"ind","married","Total","Married",16.529128129897,0.336551550864242
"ind","married","Total","Widowed",31.8924492054105,0.96733016865133
"ind","married","Total","Divorced",18.9621042409518,0.861969367728727
"ind","married","Total","Separated",13.7845516210374,1.15639893318044
"ind","married","Total","Never married",9.53829546754242,0.350926816407569
"ind","married","Total","Inapplicable (age < 16)",6.84599237547367,0.163288213202365
"ind","race","Total","Hispanic",8.62555231538085,0.513910585215364
