"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.853087196745751,0.00343082538137881
"ind","event","Total","TOT",0.853087196745751,0.00343082538137881
"ind","event","Total","DVT",0.41818001153441,0.00691770491276845
"ind","event","Total","RX",0.649129478110231,0.00430964218798891
"ind","event","Total","OBV",0.705155081759869,0.00466097502789862
"ind","event","Total","OBD",0.667876425125636,0.00495208485907026
"ind","event","Total","OBO",0.230071730380576,0.00551048900201638
"ind","event","Total","OPT",0.141279388546486,0.00367539287919346
"ind","event","Total","OPY",0.0827949913513237,0.00276314899703642
"ind","event","Total","OPZ",0.0821768386997508,0.00282151655252388
"ind","event","Total","ERT",0.115681925226146,0.00305613380545946
"ind","event","Total","IPT",0.0708711421111661,0.00223034314188796
"ind","event","Total","HHT",0.024446224711371,0.00143657327514089
"ind","event","Total","OMA",0.198754113599762,0.00367385301452363
"ind","sop","Total","EXP",0.853087196745751,0.00343082538137881
"ind","sop","Total","SLF",0.785948133391109,0.00453122167069104
"ind","sop","Total","PTR",0.599103468875018,0.0071745936899808
"ind","sop","Total","MCR",0.126140240832315,0.00392402639106853
"ind","sop","Total","MCD",0.118687151795122,0.00467603475155747
"ind","sop","Total","OTZ",0.142354089994899,0.00325013433723858
"ind","agegrps","Total","Under 5",0.884753702830585,0.0105870079502724
"ind","agegrps","Total","5-17",0.831441227656642,0.00792594763266729
"ind","agegrps","Total","18-44",0.804747952197208,0.00494981682010022
"ind","agegrps","Total","45-64",0.895310126141314,0.00523443941047245
"ind","agegrps","Total","65+",0.955247022424864,0.00429938638397277
"event","sop","TOT","EXP",0.853087196745751,0.00343082538137881
"event","sop","TOT","SLF",0.785948133391109,0.00453122167069104
"event","sop","TOT","PTR",0.599103468875018,0.0071745936899808
"event","sop","TOT","MCR",0.126140240832315,0.00392402639106853
"event","sop","TOT","MCD",0.118687151795122,0.00467603475155747
"event","sop","TOT","OTZ",0.142354089994899,0.00325013433723858
"event","sop","DVT","EXP",0.41818001153441,0.00691770491276845
"event","sop","DVT","SLF",0.2996604961034,0.00622256548837345
"event","sop","DVT","PTR",0.248777987304501,0.00612747591380194
"event","sop","DVT","MCR",0.00177433167955533,0.000337755278139368
"event","sop","DVT","MCD",0.0254635385571215,0.0019013679589571
"event","sop","DVT","OTZ",0.0166319785927251,0.00104245014369418
"event","sop","RX","EXP",0.649129478110231,0.00430964218798891
"event","sop","RX","SLF",0.616242219276092,0.00478551250424428
"event","sop","RX","PTR",0.405458778363383,0.00570288288015691
"event","sop","RX","MCR",0.0162033896505509,0.00125796134967014
"event","sop","RX","MCD",0.0797122644789128,0.00338660148394505
"event","sop","RX","OTZ",0.0412199746270858,0.00195677102388654
"event","sop","OBV","EXP",0.705155081759869,0.00466097502789862
"event","sop","OBV","SLF",0.554943928839382,0.00619712754828743
"event","sop","OBV","PTR",0.449353968267815,0.00680378458561098
"event","sop","OBV","MCR",0.112660695100796,0.00386129474856542
"event","sop","OBV","MCD",0.0829451780024026,0.00372269550003315
"event","sop","OBV","OTZ",0.081237247248959,0.00248606118066554
"event","sop","OBD","EXP",0.667876425125636,0.00495208485907026
"event","sop","OBD","SLF",0.513074909459912,0.00632551881172277
"event","sop","OBD","PTR",0.425293085897912,0.00657940477609941
"event","sop","OBD","MCR",0.109936887867091,0.00383057304611556
"event","sop","OBD","MCD",0.0776176596851872,0.00360669866118967
"event","sop","OBD","OTZ",0.068953560582663,0.00247762351691881
"event","sop","OBO","EXP",0.230071730380576,0.00551048900201638
"event","sop","OBO","SLF",0.143890409302551,0.00410633953310116
"event","sop","OBO","PTR",0.133426554115905,0.00432229303477583
"event","sop","OBO","MCR",0.0347330673118443,0.00181699223875284
"event","sop","OBO","MCD",0.0176425747614246,0.00129609725503717
