"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",143.66231869761,4.37730983104189
"ind","event","Total","DVT",146.487472834362,3.18266288689372
"ind","event","Total","ERT",365.539576818949,21.0996708357725
"ind","event","Total","HHT",643.016464184674,46.9455354895945
"ind","event","Total","IPT",8010.25181549995,536.11159593437
"ind","event","Total","OBV",81.7311805633065,1.27354936186906
"ind","event","Total","OPT",435.531481321275,21.0404146974023
"ind","event","Total","RX",35.0007769904626,0.469443644150528
"ind","sop","Total","XP",143.66231869761,4.37730983104189
"ind","sop","Total","SF",23.9648092253335,0.540543583619006
"ind","sop","Total","PR",64.7100709458466,3.93352885518382
"ind","sop","Total","MR",31.1879307662632,1.98385343304349
"ind","sop","Total","MD",12.4427731873456,1.10437759207279
"ind","sop","Total","OZ",11.3567345504396,1.37789361374767
"ind","agegrps","Total","Under 5",154.336822532474,24.7302009038156
"ind","agegrps","Total","5-17",107.144630441463,7.6502395071715
"ind","agegrps","Total","18-44",137.677847931268,11.3453703185977
"ind","agegrps","Total","45-64",135.236986219982,6.92784814732945
"ind","agegrps","Total","65+",168.763802764112,7.77743600815426
"ind","region","Total","Northeast",155.484676556205,7.7028540713914
"ind","region","Total","Midwest",155.022360945468,13.5956897421091
"ind","region","Total","South",133.283171120496,5.49003147873993
"ind","region","Total","West",136.449687420455,8.76884914521147
"ind","married","Total","Married",136.135246111869,4.42875784703671
"ind","married","Total","Widowed",181.063424978332,14.0077490478927
"ind","married","Total","Divorced",143.578896256377,11.7612739578535
"ind","married","Total","Separated",205.923274974658,80.6002189438776
"ind","married","Total","Never married",151.393647094636,21.1398867833093
"ind","married","Total","Inapplicable (age < 16)",118.259368430631,10.0141180595801
"ind","race","Total","Hispanic",137.208376539029,11.2193022666338
"ind","race","Total","Black",162.101385402291,16.7291941554511
"ind","race","Total","White and other",142.198931187088,4.98132690090682
"ind","sex","Total","Male",163.73639951701,10.3387461694067
"ind","sex","Total","Female",130.506312778771,4.10247751936638
"ind","education","Total","Less than high school",167.151075981497,16.6943746019878
"ind","education","Total","High school",136.986483509956,5.05156188657692
"ind","education","Total","Some college",123.92794174124,3.61159464426147
"ind","education","Total","Inapplicable (age < 18)",121.43407072638,9.53204013765082
"ind","education","Total","Missing",648.518588065285,136.849301558926
"ind","employed","Total","Employed",116.641974919788,2.56553804787652
"ind","employed","Total","Not employed",173.624656645932,8.8348324692181
"ind","employed","Total","Inapplicable (age < 16)",118.197316360524,10.1879164206865
"ind","insurance","Total","Any private, all ages",145.731019444987,5.95676655077695
"ind","insurance","Total","Public only, all ages",149.007242736702,7.9008622765715
"ind","insurance","Total","Uninsured, all ages",94.2128674533615,9.31107455417982
"ind","poverty","Total","Negative or poor",170.980319129854,15.5283370621016
"ind","poverty","Total","Near-poor",152.512096079478,19.2044859060475
"ind","poverty","Total","Low income",144.947549886034,7.74432231819564
