"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",2038.05744266503,69.2302471421999
"ind","event","Total","TOT",2038.05744266503,69.2302471421999
"ind","event","Total","DVT",160.452761343315,5.07642936550594
"ind","event","Total","RX",242.806272691452,5.98316699221555
"ind","event","Total","OBV",394.129837819217,8.86104950146196
"ind","event","Total","OBD",304.10825914477,6.79215235810235
"ind","event","Total","OBO",82.8652657177734,3.72027843441707
"ind","event","Total","OPT",203.785808874458,9.88211357905557
"ind","event","Total","OPY",127.441194405127,6.78583726421999
"ind","event","Total","OPZ",71.4369933386826,5.8144529260472
"ind","event","Total","ERT",62.9812661022044,4.02093352665845
"ind","event","Total","IPT",790.174684227791,59.9077548300026
"ind","event","Total","HHT",126.895187261713,13.3472446441758
"ind","event","Total","OMA",56.8316243448816,3.23029372837703
"ind","sop","Total","EXP",2038.05744266503,69.2302471421999
"ind","sop","Total","SLF",360.977561698113,8.5457275566098
"ind","sop","Total","PTR",908.449747771665,55.7770561432266
"ind","sop","Total","MCR",433.949525753873,29.2522932586035
"ind","sop","Total","MCD",174.701267665376,15.6278194896817
"ind","sop","Total","OTZ",159.993668369145,19.259943078581
"ind","agegrps","Total","Under 5",1167.16635248673,187.208782278626
"ind","agegrps","Total","5-17",735.766537084918,54.4848406878915
"ind","agegrps","Total","18-44",1408.92261849384,120.145215825274
"ind","agegrps","Total","45-64",2771.72395412947,157.522589196631
"ind","agegrps","Total","65+",5370.13528376195,254.760206471367
"event","sop","TOT","EXP",2038.05744266503,69.2302471421999
"event","sop","TOT","SLF",360.977561698113,8.5457275566098
"event","sop","TOT","PTR",908.449747771665,55.7770561432266
"event","sop","TOT","MCR",433.949525753873,29.2522932586035
"event","sop","TOT","MCD",174.701267665376,15.6278194896817
"event","sop","TOT","OTZ",159.993668369145,19.259943078581
"event","sop","DVT","EXP",160.452761343315,5.07642936550594
"event","sop","DVT","SLF",82.607466560167,3.21154070843813
"event","sop","DVT","PTR",68.1829131579803,2.5686666003476
"event","sop","DVT","MCR",0.364656329548943,0.208683492813928
"event","sop","DVT","MCD",4.55407733212208,0.546473404812355
"event","sop","DVT","OTZ",4.74422257051381,0.701676911056567
"event","sop","RX","EXP",242.806272691452,5.98316699221555
"event","sop","RX","SLF",107.847116139808,3.19647385432161
"event","sop","RX","PTR",97.21667249412,3.64873464728711
"event","sop","RX","MCR",3.56596885465342,0.42686072465678
"event","sop","RX","MCD",24.3527036553025,2.08031009816566
"event","sop","RX","OTZ",9.82547579513016,0.825429194066789
"event","sop","OBV","EXP",394.129837819217,8.86104950146196
"event","sop","OBV","SLF",89.4948503191092,2.70401617517489
"event","sop","OBV","PTR",192.185774893718,6.3105439504125
"event","sop","OBV","MCR",56.7106142804185,3.01548375199111
"event","sop","OBV","MCD",29.0109935320108,2.46352723250466
"event","sop","OBV","OTZ",26.7344436898975,2.13568106195503
"event","sop","OBD","EXP",304.10825914477,6.79215235810235
"event","sop","OBD","SLF",64.2457123165656,2.07033865788956
"event","sop","OBD","PTR",149.68094077377,5.0945275245067
"event","sop","OBD","MCR",48.8861523896007,2.6487743326552
"event","sop","OBD","MCD",21.7511068735941,1.77503554285984
"event","sop","OBD","OTZ",19.5484416436294,1.61046570989225
"event","sop","OBO","EXP",82.8652657177734,3.72027843441707
"event","sop","OBO","SLF",22.0844290563705,1.40479744245993
"event","sop","OBO","PTR",41.1568113175913,2.44103565732812
"event","sop","OBO","MCR",7.21466216599107,1.01717989779345
"event","sop","OBO","MCD",6.04356793760115,1.02302421767992
"event","sop","OBO","OTZ",6.36944638260267,0.852930644065533
"event","sop","OPT","EXP",203.785808874458,9.88211357905557
"event","sop","OPT","SLF",12.5769948071952,1.02777965504718
"event","sop","OPT","PTR",121.934335699487,7.56098347370644
"event","sop","OPT","MCR",40.9039354605504,3.7653814743813
"event","sop","OPT","MCD",9.39472557603353,1.26403853807174
"event","sop","OPT","OTZ",18.9789627468177,2.85639152250625
"event","sop","OPY","EXP",127.441194405127,6.78583726421999
"event","sop","OPY","SLF",7.2683111169726,0.83943200973052
"event","sop","OPY","PTR",76.8583329632945,4.95628255026145
"event","sop","OPY","MCR",24.8113961434708,2.55630408106702
"event","sop","OPY","MCD",6.86533646757049,1.10495620250087
"event","sop","OPY","OTZ",11.6389204626433,2.01977747317708
"event","sop","OPZ","EXP",71.4369933386826,5.8144529260472
"event","sop","OPZ","SLF",4.85529662958783,0.569946981974386
"event","sop","OPZ","PTR",43.730961623263,4.71164593771659
"event","sop","OPZ","MCR",14.0637859599902,1.88717943178034
"event","sop","OPZ","MCD",2.49560892274226,0.478788153065866
"event","sop","OPZ","OTZ",6.29317191247284,1.7971351294741
"event","sop","ERT","EXP",62.9812661022044,4.02093352665845
"event","sop","ERT","SLF",6.84858303206844,0.432355554287997
"event","sop","ERT","PTR",31.8629042311379,2.08843500637235
"event","sop","ERT","MCR",8.20101329038569,1.20342129953206
"event","sop","ERT","MCD",5.45785648975377,0.499184282965861
"event","sop","ERT","OTZ",10.6108460149912,2.86508033650349
"event","sop","IPT","EXP",790.174684227791,59.9077548300026
"event","sop","IPT","SLF",15.7552628364847,1.94090919055046
"event","sop","IPT","PTR",369.893756141379,51.3287241107243
"event","sop","IPT","MCR",253.615393529488,22.5927054421257
"event","sop","IPT","MCD",78.2281103363146,11.6116935944984
"event","sop","IPT","OTZ",72.6835197380681,17.3020187337371
"event","sop","HHT","EXP",126.895187261713,13.3472446441758
"event","sop","HHT","SLF",15.3732182190233,5.12193350673196
"event","sop","HHT","PTR",11.1305158521893,2.90122477876145
"event","sop","HHT","MCR",66.7435171270972,8.94344237959779
"event","sop","HHT","MCD",20.5990377330021,3.36114476390493
"event","sop","HHT","OTZ",13.0488956384083,3.32088456178303
"event","sop","OMA","EXP",56.8316243448816,3.23029372837703
"event","sop","OMA","SLF",30.4740697842568,1.2486023468689
"event","sop","OMA","PTR",16.0428753016545,2.18014958410904
"event","sop","OMA","MCR",3.84442688173067,0.755733088117206
"event","sop","OMA","MCD",3.10376301083651,0.570387116966529
"event","sop","OMA","OTZ",3.36730217531875,1.28690793618398
"event","agegrps","TOT","Under 5",1167.16635248673,187.208782278626
"event","agegrps","TOT","5-17",735.766537084918,54.4848406878915
"event","agegrps","TOT","18-44",1408.92261849384,120.145215825274
"event","agegrps","TOT","45-64",2771.72395412947,157.522589196631
"event","agegrps","TOT","65+",5370.13528376195,254.760206471367
"event","agegrps","DVT","Under 5",19.0926621598781,2.22643710835378
"event","agegrps","DVT","5-17",210.659537108039,15.8288987195922
"event","agegrps","DVT","18-44",133.994494914143,5.66446857893865
"event","agegrps","DVT","45-64",207.537609288896,8.63702151086524
"event","agegrps","DVT","65+",176.346054542711,11.7076648971619
"event","agegrps","RX","Under 5",53.0497449964641,3.90035585424419
"event","agegrps","RX","5-17",61.4709351020135,7.51542316735114
"event","agegrps","RX","18-44",144.144908467964,5.43115120852622
"event","agegrps","RX","45-64",409.196298147886,15.8142190663495
"event","agegrps","RX","65+",679.811479949305,23.8120132775441
"event","agegrps","OBV","Under 5",197.852627679281,9.22305055358082
"event","agegrps","OBV","5-17",172.730305181034,8.96258440579632
"event","agegrps","OBV","18-44",347.160408609784,13.4519303021448
