"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","ind","Total","Total",268905489.841434,5857969.59301163
"ind","event","Total","TOT",230922121.26288,5000450.36860185
"ind","event","Total","DVT",115429058.533039,3199980.85657412
"ind","event","Total","RX",174554480.281746,3782249.02627161
"ind","event","Total","OBT",193587270.578904,4274232.52262014
"ind","event","Total","OBD",183406233.249127,4029630.45252137
"ind","event","Total","OBO",65903320.803131,2057584.55944664
"ind","event","Total","OPT",39469674.048721,1292543.50756412
"ind","event","Total","OPD",23397507.032198,883029.114271532
"ind","event","Total","OPO",22778764.169885,906918.331557029
"ind","event","Total","ERT",34184224.894389,1091533.46362333
"ind","event","Total","IPD",19429400.939116,729973.762297114
"ind","event","Total","HHT",7026268.194148,411149.115947274
"ind","event","Total","OMA",53446072.275544,1483795.98632548
"ind","sop","Total","EXP",229399830.518372,4977954.75736288
"ind","sop","Total","SLF",211345767.799497,4716477.95725181
"ind","sop","Total","PTR",161102211.763539,4134061.64704218
"ind","sop","Total","MCR",33919803.24973,1129401.13598566
"ind","sop","Total","MCD",31915626.691352,1305752.14881874
"ind","sop","Total","OTZ",38279796.30101,1119757.04573308
"ind","agegrps","Total","Under 5",19812340.637231,768409.49301213
"ind","agegrps","Total","5-17",51683091.789475,1713899.32700077
"ind","agegrps","Total","18-44",109148529.973821,2798780.16053381
"ind","agegrps","Total","45-64",54211712.226207,1484893.19455844
"ind","agegrps","Total","65+",34049815.2147,1140606.31441654
"event","sop","TOT","EXP",229399830.518372,4977954.75736288
"event","sop","TOT","SLF",211345767.799497,4716477.95725181
"event","sop","TOT","PTR",161102211.763539,4134061.64704218
"event","sop","TOT","MCR",33919803.24973,1129401.13598566
"event","sop","TOT","MCD",31915626.691352,1305752.14881874
"event","sop","TOT","OTZ",38279796.30101,1119757.04573308
"event","sop","DVT","EXP",112450900.843557,3164213.71069515
"event","sop","DVT","SLF",80580352.490812,2506709.99974279
"event","sop","DVT","PTR",66897766.537883,2329532.20914015
"event","sop","DVT","MCR",477127.529432,90985.5897252779
"event","sop","DVT","MCD",6847285.308799,508909.692304641
"event","sop","DVT","OTZ",4472430.350509,287127.448778762
"event","sop","RX","EXP",174554480.281746,3782249.02627161
"event","sop","RX","SLF",165710915.83541,3683083.73923565
"event","sop","RX","PTR",109030091.406315,2890288.76180315
"event","sop","RX","MCR",4357180.431073,336500.817437795
"event","sop","RX","MCD",21435065.526072,943000.633948103
"event","sop","RX","OTZ",11084277.468348,533225.596597744
"event","sop","OBV","EXP",189620072.674814,4190835.6210001
"event","sop","OBV","SLF",149227469.019084,3724188.62116185
"event","sop","OBV","PTR",120833748.949249,3326241.11774471
"event","sop","OBV","MCR",30295079.401956,1099327.78918043
"event","sop","OBV","MCD",22304413.720721,1024570.87992738
"event","sop","OBV","OTZ",21845141.764851,756242.349270689
"event","sop","OBD","EXP",179595637.251955,3964080.68779082
"event","sop","OBD","SLF",137968659.853667,3531139.32205526
"event","sop","OBD","PTR",114363645.589553,3167582.11671597
"event","sop","OBD","MCR",29562632.683543,1092450.1237812
"event","sop","OBD","MCD",20871814.797991,980015.215123915
"event","sop","OBD","OTZ",18541990.984792,701899.599462154
"event","sop","OBO","EXP",61867551.356655,1957970.10313492
"event","sop","OBO","SLF",38692920.996987,1410076.03036334
"event","sop","OBO","PTR",35879132.892392,1377336.60051191
"event","sop","OBO","MCR",9339912.479187,489529.420269124
"event","sop","OBO","MCD",4744185.208285,359216.479953216
"event","sop","OBO","OTZ",6432069.056714,398289.307285358
"event","sop","OPT","EXP",37990803.181591,1241648.07829399
"event","sop","OPT","SLF",18571739.790237,798195.047748639
"event","sop","OPT","PTR",26730377.182395,1020754.16542412
"event","sop","OPT","MCR",10858793.084293,511748.901084923
"event","sop","OPT","MCD",4635447.121149,349364.536041298
"event","sop","OPT","OTZ",5061844.010591,291491.566213951
"event","sop","OPY","EXP",22264027.705745,847785.726444813
"event","sop","OPY","SLF",10233049.098133,544041.07760823
"event","sop","OPY","PTR",15210814.639944,665327.547348363
"event","sop","OPY","MCR",6265569.304678,389625.793649152
"event","sop","OPY","MCD",3178755.624588,279240.595723061
"event","sop","OPY","OTZ",3190181.915908,235363.266330985
"event","sop","OPZ","EXP",22097803.064177,884777.011247938
"event","sop","OPZ","SLF",9796849.866065,554779.440692264
"event","sop","OPZ","PTR",15964009.695517,758940.713969564
"event","sop","OPZ","MCR",6665316.142339,380355.352747364
"event","sop","OPZ","MCD",2119506.837617,211546.270700745
"event","sop","OPZ","OTZ",2481777.181323,201549.384808229
"event","sop","ERT","EXP",31107504.768737,1031237.76448177
"event","sop","ERT","SLF",14384322.73269,623153.875702886
"event","sop","ERT","PTR",18671851.693748,667873.953619132
"event","sop","ERT","MCR",5201943.098539,323536.409442456
"event","sop","ERT","MCD",5597762.705198,370115.519371984
"event","sop","ERT","OTZ",5485322.339915,338697.185939118
"event","sop","IPT","EXP",19057639.185025,716532.989756649
"event","sop","IPT","SLF",7949670.069275,420692.683957364
"event","sop","IPT","PTR",12389848.813641,528501.757614755
"event","sop","IPT","MCR",6987870.880603,382675.303374063
"event","sop","IPT","MCD",3807553.114505,266170.989035122
"event","sop","IPT","OTZ",3044791.566612,233738.303070245
