"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",21571,0
"ind","event","Total","TOT",18129,0
"ind","event","Total","DVT",8653,0
"ind","event","Total","RX",13642,0
"ind","event","Total","OBT",15172,0
"ind","event","Total","OBD",14360,0
"ind","event","Total","OBO",4966,0
"ind","event","Total","OPT",3015,0
"ind","event","Total","OPD",1792,0
"ind","event","Total","OPO",1731,0
"ind","event","Total","ERT",2746,0
"ind","event","Total","IPD",1565,0
"ind","event","Total","HHT",537,0
"ind","event","Total","OMA",4076,0
"ind","sop","Total","EXP",17988,0
"ind","sop","Total","SLF",16252,0
"ind","sop","Total","PTR",11876,0
"ind","sop","Total","MCR",2592,0
"ind","sop","Total","MCD",3188,0
"ind","sop","Total","OTZ",3053,0
"ind","agegrps","Total","Under 5",1665,0
"ind","agegrps","Total","5-17",4621,0
"ind","agegrps","Total","18-44",8362,0
"ind","agegrps","Total","45-64",4374,0
"ind","agegrps","Total","65+",2549,0
"event","sop","TOT","EXP",17988,0
"event","sop","TOT","SLF",16252,0
"event","sop","TOT","PTR",11876,0
"event","sop","TOT","MCR",2592,0
"event","sop","TOT","MCD",3188,0
"event","sop","TOT","OTZ",3053,0
"event","sop","DVT","EXP",8424,0
"event","sop","DVT","SLF",5883,0
"event","sop","DVT","PTR",4804,0
"event","sop","DVT","MCR",35,0
"event","sop","DVT","MCD",741,0
"event","sop","DVT","OTZ",348,0
"event","sop","RX","EXP",13642,0
"event","sop","RX","SLF",12737,0
"event","sop","RX","PTR",8067,0
"event","sop","RX","MCR",339,0
"event","sop","RX","MCD",2149,0
"event","sop","RX","OTZ",872,0
"event","sop","OBV","EXP",14838,0
"event","sop","OBV","SLF",11253,0
"event","sop","OBV","PTR",8850,0
"event","sop","OBV","MCR",2320,0
"event","sop","OBV","MCD",2307,0
"event","sop","OBV","OTZ",1733,0
"event","sop","OBD","EXP",14047,0
"event","sop","OBD","SLF",10381,0
"event","sop","OBD","PTR",8373,0
"event","sop","OBD","MCR",2261,0
"event","sop","OBD","MCD",2177,0
"event","sop","OBD","OTZ",1467,0
"event","sop","OBO","EXP",4648,0
"event","sop","OBO","SLF",2808,0
"event","sop","OBO","PTR",2587,0
"event","sop","OBO","MCR",688,0
"event","sop","OBO","MCD",451,0
"event","sop","OBO","OTZ",514,0
"event","sop","OPT","EXP",2899,0
"event","sop","OPT","SLF",1378,0
"event","sop","OPT","PTR",1931,0
"event","sop","OPT","MCR",829,0
"event","sop","OPT","MCD",422,0
"event","sop","OPT","OTZ",417,0
"event","sop","OPY","EXP",1703,0
"event","sop","OPY","SLF",750,0
"event","sop","OPY","PTR",1083,0
"event","sop","OPY","MCR",465,0
"event","sop","OPY","MCD",301,0
"event","sop","OPY","OTZ",265,0
"event","sop","OPZ","EXP",1675,0
"event","sop","OPZ","SLF",733,0
"event","sop","OPZ","PTR",1166,0
"event","sop","OPZ","MCR",512,0
"event","sop","OPZ","MCD",184,0
"event","sop","OPZ","OTZ",195,0
"event","sop","ERT","EXP",2493,0
"event","sop","ERT","SLF",1098,0
"event","sop","ERT","PTR",1388,0
"event","sop","ERT","MCR",408,0
"event","sop","ERT","MCD",562,0
"event","sop","ERT","OTZ",432,0
"event","sop","IPT","EXP",1535,0
"event","sop","IPT","SLF",614,0
"event","sop","IPT","PTR",929,0
"event","sop","IPT","MCR",535,0
"event","sop","IPT","MCD",377,0
"event","sop","IPT","OTZ",245,0
"event","sop","HHT","EXP",496,0
"event","sop","HHT","SLF",94,0
"event","sop","HHT","PTR",112,0
"event","sop","HHT","MCR",292,0
"event","sop","HHT","MCD",132,0
"event","sop","HHT","OTZ",89,0
"event","sop","OMA","EXP",4076,0
"event","sop","OMA","SLF",3384,0
"event","sop","OMA","PTR",1004,0
"event","sop","OMA","MCR",148,0
"event","sop","OMA","MCD",327,0
"event","sop","OMA","OTZ",160,0
"event","agegrps","TOT","Under 5",1459,0
"event","agegrps","TOT","5-17",3756,0
"event","agegrps","TOT","18-44",6591,0
"event","agegrps","TOT","45-64",3897,0
"event","agegrps","TOT","65+",2426,0
"event","agegrps","DVT","Under 5",237,0
"event","agegrps","DVT","5-17",2217,0
"event","agegrps","DVT","18-44",3169,0
"event","agegrps","DVT","45-64",2035,0
"event","agegrps","DVT","65+",995,0
"event","agegrps","RX","Under 5",1067,0
"event","agegrps","RX","5-17",2317,0
"event","agegrps","RX","18-44",4826,0
"event","agegrps","RX","45-64",3207,0
"event","agegrps","RX","65+",2225,0
"event","agegrps","OBT","Under 5",1353,0
"event","agegrps","OBT","5-17",2954,0
"event","agegrps","OBT","18-44",5274,0
"event","agegrps","OBT","45-64",3346,0
"event","agegrps","OBT","65+",2245,0
"event","agegrps","OBD","Under 5",1312,0
"event","agegrps","OBD","5-17",2757,0
"event","agegrps","OBD","18-44",4900,0
"event","agegrps","OBD","45-64",3192,0
"event","agegrps","OBD","65+",2199,0
"event","agegrps","OBO","Under 5",215,0
"event","agegrps","OBO","5-17",663,0
"event","agegrps","OBO","18-44",1789,0
"event","agegrps","OBO","45-64",1366,0
"event","agegrps","OBO","65+",933,0
"event","agegrps","OPT","Under 5",146,0
"event","agegrps","OPT","5-17",270,0
"event","agegrps","OPT","18-44",877,0
"event","agegrps","OPT","45-64",914,0
"event","agegrps","OPT","65+",808,0
"event","agegrps","OPD","Under 5",106,0
"event","agegrps","OPD","5-17",168,0
"event","agegrps","OPD","18-44",547,0
"event","agegrps","OPD","45-64",494,0
"event","agegrps","OPD","65+",477,0
"event","agegrps","OPO","Under 5",54,0
"event","agegrps","OPO","5-17",126,0
"event","agegrps","OPO","18-44",459,0
"event","agegrps","OPO","45-64",594,0
"event","agegrps","OPO","65+",498,0
"event","agegrps","ERT","Under 5",258,0
"event","agegrps","ERT","5-17",513,0
"event","agegrps","ERT","18-44",1107,0
"event","agegrps","ERT","45-64",489,0
"event","agegrps","ERT","65+",379,0
"event","agegrps","IPD","Under 5",93,0
"event","agegrps","IPD","5-17",95,0
"event","agegrps","IPD","18-44",562,0
"event","agegrps","IPD","45-64",344,0
"event","agegrps","IPD","65+",471,0
"event","agegrps","HHT","Under 5",19,0
"event","agegrps","HHT","5-17",18,0
"event","agegrps","HHT","18-44",76,0
"event","agegrps","HHT","45-64",95,0
"event","agegrps","HHT","65+",329,0
"event","agegrps","OMA","Under 5",50,0
"event","agegrps","OMA","5-17",577,0
"event","agegrps","OMA","18-44",1456,0
"event","agegrps","OMA","45-64",1161,0
"event","agegrps","OMA","65+",832,0
"sop","agegrps","EXP","Under 5",1446,0
"sop","agegrps","EXP","5-17",3705,0
"sop","agegrps","EXP","18-44",6532,0
"sop","agegrps","EXP","45-64",3882,0
"sop","agegrps","EXP","65+",2423,0
"sop","agegrps","SLF","Under 5",1108,0
"sop","agegrps","SLF","5-17",2999,0
"sop","agegrps","SLF","18-44",6040,0
"sop","agegrps","SLF","45-64",3767,0
"sop","agegrps","SLF","65+",2338,0
"sop","agegrps","PTR","Under 5",786,0
"sop","agegrps","PTR","5-17",2213,0
"sop","agegrps","PTR","18-44",4388,0
"sop","agegrps","PTR","45-64",2963,0
"sop","agegrps","PTR","65+",1526,0
"sop","agegrps","MCR","Under 5",19,0
"sop","agegrps","MCR","5-17",35,0
"sop","agegrps","MCR","18-44",153,0
"sop","agegrps","MCR","45-64",254,0
"sop","agegrps","MCR","65+",2131,0
"sop","agegrps","MCD","Under 5",559,0
"sop","agegrps","MCD","5-17",943,0
"sop","agegrps","MCD","18-44",879,0
"sop","agegrps","MCD","45-64",380,0
"sop","agegrps","MCD","65+",427,0
"sop","agegrps","OTZ","Under 5",186,0
"sop","agegrps","OTZ","5-17",359,0
"sop","agegrps","OTZ","18-44",1067,0
"sop","agegrps","OTZ","45-64",744,0
"sop","agegrps","OTZ","65+",697,0
"ind","region","Total","Northeast",4275,0
"ind","region","Total","Midwest",4668,0
"ind","region","Total","South",7494,0
"ind","region","Total","West",5134,0
"ind","married","Total","Married",8975,0
"ind","married","Total","Widowed",1151,0
"ind","married","Total","Divorced",1430,0
"ind","married","Total","Separated",394,0
"ind","married","Total","Never married",3935,0
"ind","married","Total","Inapplicable (age < 16)",5686,0
"ind","race","Total","Hispanic",4638,0
"ind","race","Total","Black",2907,0
"ind","race","Total","White and other",14026,0
"ind","sex","Total","Male",10289,0
"ind","sex","Total","Female",11282,0
"ind","education","Total","Less than high school",3614,0
"ind","education","Total","High school",5150,0
"ind","education","Total","Some college",6325,0
"ind","education","Total","Inapplicable (age < 18)",6286,0
"ind","education","Total","Missing",196,0
"ind","employed","Total","Employed",9962,0
"ind","employed","Total","Not employed",6004,0
"ind","employed","Total","Inapplicable (age < 16)",5598,0
"ind","employed","Total","Missing",7,0
"ind","insurance","Total","Any private, all ages",14618,0
"ind","insurance","Total","Public only, all ages",3892,0
"ind","insurance","Total","Uninsured, all ages",3061,0
"ind","poverty","Total","Negative or poor",4156,0
"ind","poverty","Total","Near-poor",1191,0
"ind","poverty","Total","Low income",3281,0
"ind","poverty","Total","Middle income",6581,0
"ind","poverty","Total","High income",6362,0
"ind","health","Total","Excellent",7202,0
"ind","health","Total","Very good",6653,0
"ind","health","Total","Good",5164,0
"ind","health","Total","Fair",1783,0
"ind","health","Total","Poor",630,0
"ind","health","Total","Missing",139,0
"ind","mnhlth","Total","Excellent",9374,0
"ind","mnhlth","Total","Very good",6181,0
"ind","mnhlth","Total","Good",4668,0
"ind","mnhlth","Total","Fair",946,0
"ind","mnhlth","Total","Poor",261,0
"ind","mnhlth","Total","Missing",141,0
"ind","agegrps_v2X","Total","Under 18",6286,0
"ind","agegrps_v2X","Total","18-64",12736,0
"ind","agegrps_v2X","Total","65+",2549,0
"ind","insurance_v2X","Total","<65, Any private",13013,0
"ind","insurance_v2X","Total","<65, Public only",2958,0
"ind","insurance_v2X","Total","<65, Uninsured",3051,0
"ind","insurance_v2X","Total","65+, Medicare only",578,0
"ind","insurance_v2X","Total","65+, Medicare and private",1583,0
"ind","insurance_v2X","Total","65+, Medicare and other public",356,0
"ind","insurance_v2X","Total","65+, No medicare",32,0
"event","region","TOT","Northeast",3687,0
"event","region","TOT","Midwest",4165,0
"event","region","TOT","South",6164,0
"event","region","TOT","West",4113,0
"event","region","DVT","Northeast",1828,0
"event","region","DVT","Midwest",2214,0
"event","region","DVT","South",2606,0
"event","region","DVT","West",2005,0
"event","region","RX","Northeast",2702,0
"event","region","RX","Midwest",3174,0
"event","region","RX","South",4783,0
"event","region","RX","West",2983,0
"event","region","OBT","Northeast",3092,0
"event","region","OBT","Midwest",3472,0
"event","region","OBT","South",5200,0
"event","region","OBT","West",3408,0
"event","region","OBD","Northeast",2960,0
"event","region","OBD","Midwest",3275,0
"event","region","OBD","South",4948,0
"event","region","OBD","West",3177,0
"event","region","OBO","Northeast",948,0
"event","region","OBO","Midwest",1267,0
"event","region","OBO","South",1576,0
"event","region","OBO","West",1175,0
"event","region","OPT","Northeast",764,0
"event","region","OPT","Midwest",874,0
"event","region","OPT","South",866,0
"event","region","OPT","West",511,0
"event","region","OPD","Northeast",475,0
"event","region","OPD","Midwest",484,0
"event","region","OPD","South",519,0
"event","region","OPD","West",314,0
"event","region","OPO","Northeast",431,0
"event","region","OPO","Midwest",564,0
"event","region","OPO","South",471,0
"event","region","OPO","West",265,0
"event","region","ERT","Northeast",557,0
"event","region","ERT","Midwest",726,0
"event","region","ERT","South",935,0
"event","region","ERT","West",528,0
"event","region","IPD","Northeast",305,0
"event","region","IPD","Midwest",371,0
"event","region","IPD","South",576,0
"event","region","IPD","West",313,0
