"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",3708394933.12442,94109140.8797074
"ind","event","Total","DVT",294539797.763683,9749848.44121163
"ind","event","Total","ERT",46328551.61022,1569616.23699185
"ind","event","Total","HHT",53066614.191308,3881540.08298346
"ind","event","Total","IPT",26526274.903935,1093803.76380077
"ind","event","Total","OBV",1296710367.86413,37658621.534289
"ind","event","Total","OPT",125819127.661777,6399395.51285212
"ind","event","Total","RX",1865404199.12937,52199386.0193105
"ind","sop","Total","XP",3484670957.8338,88528243.0611929
"ind","sop","Total","SF",2528953352.39074,67764308.7477208
"ind","sop","Total","PR",1666767283.06553,51629474.5299759
"ind","sop","Total","MR",317826682.159932,14189570.8324355
"ind","sop","Total","MD",363011058.243944,23303190.6878927
"ind","sop","Total","OZ",205746437.681527,9938092.91774809
"ind","agegrps","Total","Under 5",148650560.06732,8371650.07337843
"ind","agegrps","Total","5-17",342281599.993412,14407905.9167522
"ind","agegrps","Total","18-44",1084021091.23792,41247559.4421003
"ind","agegrps","Total","45-64",1078321826.77055,39192101.0981307
"ind","agegrps","Total","65+",1055119855.05522,44359760.7443731
"ind","region","Total","Northeast",718700097.068892,32217942.7452017
"ind","region","Total","Midwest",927360510.047598,48278071.8554885
"ind","region","Total","South",1312713043.67821,65762137.5660671
"ind","region","Total","West",749621282.329716,38083512.8199434
"ind","married","Total","Married",1863920264.42563,61281494.8987231
"ind","married","Total","Widowed",468802643.261031,22664048.1075435
"ind","married","Total","Divorced",363976953.007975,21339607.8990675
"ind","married","Total","Separated",59717943.803428,6413116.62663663
"ind","married","Total","Never married",512804911.88727,24176165.7778078
"ind","married","Total","Inapplicable (age < 16)",439172216.739079,15770953.7767805
"ind","race","Total","Hispanic",258586200.706028,18652400.6014724
"ind","race","Total","Black",337511511.014824,23423931.0315872
"ind","race","Total","White and other",3112297221.40356,87211094.7703278
"ind","sex","Total","Male",1468177500.52504,44695141.9794
"ind","sex","Total","Female",2240217432.59937,58717396.9614428
"ind","education","Total","Less than high school",750982289.291128,35648213.9298044
"ind","education","Total","High school",1025148899.15309,35819722.1833596
"ind","education","Total","Some college",1386888320.75857,51081607.2437479
"ind","education","Total","Inapplicable (age < 18)",490932160.060732,17347565.4373442
"ind","education","Total","Missing",54443263.860897,8060875.88812728
"ind","employed","Total","Employed",1529009616.23707,48223927.4498789
