"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",548044834944.821,19295564629.7629
"ind","event","Total","TOT",548044834944.821,19295564629.7629
"ind","event","Total","DVT",43146628385.4349,1690071737.41595
"ind","event","Total","RX",65291939694.6676,2033553545.13238
"ind","event","Total","OBV",105983677099.902,3188930102.12672
"ind","event","Total","OBD",81776380390.1502,2433305865.53637
"ind","event","Total","OBO",22282924868.6784,1091273577.90728
"ind","event","Total","OPT",54799122758.1191,2855065390.32846
"ind","event","Total","OPY",34269636807.4881,1967281165.61865
"ind","event","Total","OPZ",19209799686.5377,1601151774.65121
"ind","event","Total","ERT",16936008212.047,1105970805.68203
"ind","event","Total","IPT",212482310522.574,15682019427.2365
"ind","event","Total","HHT",34122812489.1314,3559343553.33911
"ind","event","Total","OMA",15282335782.9447,911788674.117342
"ind","sop","Total","EXP",548044834944.821,19295564629.7629
"ind","sop","Total","SLF",97068848050.1974,3080177779.01657
"ind","sop","Total","PTR",244287124420.867,14979152364.6771
"ind","sop","Total","MCR",116691409789.303,7934108486.89559
"ind","sop","Total","MCD",46978129957.4774,4191641702.9509
"ind","sop","Total","OTZ",43023175764.333,5173957906.9881
"ind","agegrps","Total","Under 5",23124297355.7814,3896579188.00491
"ind","agegrps","Total","5-17",38026689471.784,3004215758.9322
"ind","agegrps","Total","18-44",153781832655.469,13289212278.4577
"ind","agegrps","Total","45-64",150259901371.751,9508413880.54812
"ind","agegrps","Total","65+",182852114090.035,10719681362.616
"event","sop","TOT","EXP",548044834944.821,19295564629.7629
"event","sop","TOT","SLF",97068848050.1974,3080177779.01657
"event","sop","TOT","PTR",244287124420.867,14979152364.6771
"event","sop","TOT","MCR",116691409789.303,7934108486.89559
"event","sop","TOT","MCD",46978129957.4774,4191641702.9509
"event","sop","TOT","OTZ",43023175764.333,5173957906.9881
"event","sop","DVT","EXP",43146628385.4349,1690071737.41595
"event","sop","DVT","SLF",22213601259.9216,1000070053.30594
"event","sop","DVT","PTR",18334759661.5627,825728222.867473
"event","sop","DVT","MCR",98058088.921138,56097444.876573
"event","sop","DVT","MCD",1224616395.77006,146997453.073296
