"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",1,0
"TC1name","ind","Anti-Infectives","Total",5185,0
"TC1name","ind","Antihyperlipidemic Agents","Total",1139,0
"TC1name","ind","Antineoplastics","Total",502,0
"TC1name","ind","Biologicals","Total",12,0
"TC1name","ind","Cardiovascular Agents","Total",3589,0
"TC1name","ind","Central Nervous System Agents","Total",5146,0
"TC1name","ind","Coagulation Modifiers","Total",377,0
"TC1name","ind","Gastrointestinal Agents","Total",1628,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",4194,0
"TC1name","ind","Immunologic Agents","Total",86,0
"TC1name","ind","Miscellaneous Agents","Total",486,0
"TC1name","ind","Not Ascertained","Total",876,0
"TC1name","ind","Nutritional Products","Total",1396,0
"TC1name","ind","Psychotherapeutic Agents","Total",1859,0
"TC1name","ind","Respiratory Agents","Total",3968,0
"TC1name","ind","Topical Agents","Total",4560,0
"RXDRGNAM","ind","ABACAVIR","Total",2,0
"RXDRGNAM","ind","ACARBOSE","Total",11,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",26,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",463,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",10,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",550,0
"RXDRGNAM","ind","ACETAMINOPHEN-DIPHENHYDRAMINE","Total",6,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",666,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",229,0
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",5,0
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",1,0
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",339,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",18,0
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",2,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",6,0
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",8,0
"RXDRGNAM","ind","ACITRETIN","Total",6,0
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",2,0
"RXDRGNAM","ind","ACYCLOVIR","Total",62,0
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",6,0
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",28,0
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",5,0
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",4,0
"RXDRGNAM","ind","ALBUTEROL","Total",875,0
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",64,0
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",17,0
"RXDRGNAM","ind","ALENDRONATE","Total",127,0
"RXDRGNAM","ind","ALLOPURINOL","Total",85,0
"RXDRGNAM","ind","ALPRAZOLAM","Total",222,0
"RXDRGNAM","ind","ALPROSTADIL","Total",1,0
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",28,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",2,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",17,0
"RXDRGNAM","ind","AMANTADINE","Total",22,0
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",7,0
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",15,0
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",9,0
"RXDRGNAM","ind","AMINOCAPROIC ACID","Total",1,0
"RXDRGNAM","ind","AMIODARONE","Total",20,0
"RXDRGNAM","ind","AMITRIPTYLINE","Total",219,0
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",3,0
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",11,0
"RXDRGNAM","ind","AMLEXANOX TOPICAL","Total",1,0
"RXDRGNAM","ind","AMLODIPINE","Total",337,0
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",56,0
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",40,0
