"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"Condition","ind","Acute Bronchitis and URI","Total",2625,0
"Condition","ind","Allergic reactions","Total",444,0
"Condition","ind","Anemia and other deficiencies","Total",184,0
"Condition","ind","Appendicitis","Total",20,0
"Condition","ind","Back problems","Total",1133,0
"Condition","ind","Cancer","Total",689,0
"Condition","ind","Cataract","Total",290,0
"Condition","ind","Cerebrovascular disease","Total",197,0
"Condition","ind","CNS infection","Total",21,0
"Condition","ind","Coma, brain damage","Total",4,0
"Condition","ind","Complications of pregnancy and birth","Total",72,0
"Condition","ind","Complications of surgery or device","Total",74,0
"Condition","ind","Congenital anomalies","Total",132,0
"Condition","ind","COPD, asthma","Total",3461,0
"Condition","ind","Diabetes mellitus","Total",1005,0
"Condition","ind","Disorders of mouth and esophagus","Total",93,0
"Condition","ind","Disorders of teeth and jaws","Total",574,0
"Condition","ind","Disorders of the upper GI","Total",993,0
"Condition","ind","Epilepsy and convulsions","Total",226,0
"Condition","ind","Female genital disorders, and contraception","Total",1103,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",205,0
"Condition","ind","Glaucoma","Total",251,0
"Condition","ind","Headache","Total",612,0
"Condition","ind","Heart disease","Total",1440,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",66,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",88,0
"Condition","ind","Hernias","Total",225,0
"Condition","ind","Hyperlipidemia","Total",770,0
"Condition","ind","Hypertension","Total",2420,0
"Condition","ind","Infectious diseases","Total",1285,0
"Condition","ind","Influenza","Total",487,0
"Condition","ind","Intestinal infection","Total",586,0
"Condition","ind","Kidney Disease","Total",216,0
"Condition","ind","Male genital disorders","Total",197,0
"Condition","ind","Mental disorders","Total",1875,0
"Condition","ind","Non-malignant breast disease","Total",176,0
"Condition","ind","Non-malignant neoplasm","Total",298,0
"Condition","ind","Normal birth/live born","Total",518,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1451,0
"Condition","ind","Other bone and musculoskeletal disease","Total",367,0
"Condition","ind","Other care and screening","Total",1511,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",484,0
"Condition","ind","Other CNS disorders","Total",1105,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",939,0
"Condition","ind","Other eye disorders","Total",1132,0
"Condition","ind","Other GI","Total",612,0
"Condition","ind","Other stomach and intestinal disorders","Total",121,0
"Condition","ind","Other urinary","Total",234,0
"Condition","ind","Otitis media","Total",1125,0
"Condition","ind","Paralysis","Total",46,0
"Condition","ind","Perinatal Conditions","Total",11,0
"Condition","ind","Pneumonia","Total",329,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",183,0
"Condition","ind","Residual Codes","Total",1225,0
"Condition","ind","Skin disorders","Total",1707,0
"Condition","ind","Symptoms","Total",511,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1016,0
"Condition","ind","Thyroid disease","Total",707,0
"Condition","ind","Tonsillitis","Total",127,0
"Condition","ind","Trauma-related disorders","Total",2692,0
"Condition","ind","Urinary tract infections","Total",623,0
"Condition","event","Acute Bronchitis and URI","ERT",106,0
"Condition","event","Allergic reactions","ERT",33,0
"Condition","event","Anemia and other deficiencies","ERT",7,0
"Condition","event","Appendicitis","ERT",5,0
"Condition","event","Back problems","ERT",61,0
"Condition","event","Cancer","ERT",22,0
"Condition","event","Cataract","ERT",1,0
"Condition","event","Cerebrovascular disease","ERT",31,0
"Condition","event","CNS infection","ERT",4,0
"Condition","event","Complications of pregnancy and birth","ERT",16,0
"Condition","event","Complications of surgery or device","ERT",3,0
"Condition","event","Congenital anomalies","ERT",7,0
"Condition","event","COPD, asthma","ERT",233,0
"Condition","event","Diabetes mellitus","ERT",33,0
"Condition","event","Disorders of mouth and esophagus","ERT",4,0
"Condition","event","Disorders of teeth and jaws","ERT",16,0
"Condition","event","Disorders of the upper GI","ERT",68,0
"Condition","event","Epilepsy and convulsions","ERT",31,0
"Condition","event","Female genital disorders, and contraception","ERT",28,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",41,0
"Condition","event","Headache","ERT",56,0
"Condition","event","Heart disease","ERT",187,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",6,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",3,0
"Condition","event","Hernias","ERT",10,0
"Condition","event","Hyperlipidemia","ERT",1,0
"Condition","event","Hypertension","ERT",51,0
"Condition","event","Infectious diseases","ERT",77,0
"Condition","event","Influenza","ERT",35,0
"Condition","event","Intestinal infection","ERT",59,0
"Condition","event","Kidney Disease","ERT",41,0
"Condition","event","Male genital disorders","ERT",4,0
"Condition","event","Mental disorders","ERT",42,0
"Condition","event","Non-malignant breast disease","ERT",2,0
"Condition","event","Non-malignant neoplasm","ERT",6,0
"Condition","event","Normal birth/live born","ERT",55,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",37,0
"Condition","event","Other bone and musculoskeletal disease","ERT",10,0
"Condition","event","Other care and screening","ERT",5,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",32,0
"Condition","event","Other CNS disorders","ERT",75,0
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",50,0
"Condition","event","Other eye disorders","ERT",35,0
"Condition","event","Other GI","ERT",45,0
"Condition","event","Other stomach and intestinal disorders","ERT",19,0
"Condition","event","Other urinary","ERT",7,0
"Condition","event","Otitis media","ERT",86,0
"Condition","event","Perinatal Conditions","ERT",2,0
"Condition","event","Pneumonia","ERT",76,0
"Condition","event","Poisoning by medical and non-medical substances","ERT",48,0
"Condition","event","Residual Codes","ERT",39,0
"Condition","event","Skin disorders","ERT",54,0
"Condition","event","Symptoms","ERT",85,0
"Condition","event","Systemic lupus and connective tissues disorders","ERT",53,0
"Condition","event","Thyroid disease","ERT",2,0
"Condition","event","Tonsillitis","ERT",7,0
"Condition","event","Trauma-related disorders","ERT",908,0
"Condition","event","Urinary tract infections","ERT",70,0
"Condition","event","Acute Bronchitis and URI","HHT",1,0
"Condition","event","Allergic reactions","HHT",2,0
"Condition","event","Anemia and other deficiencies","HHT",3,0
"Condition","event","Appendicitis","HHT",3,0
"Condition","event","Back problems","HHT",25,0
"Condition","event","Cancer","HHT",40,0
"Condition","event","Cataract","HHT",10,0
"Condition","event","Cerebrovascular disease","HHT",45,0
"Condition","event","CNS infection","HHT",2,0
"Condition","event","Coma, brain damage","HHT",1,0
"Condition","event","Complications of surgery or device","HHT",2,0
"Condition","event","Congenital anomalies","HHT",13,0
"Condition","event","COPD, asthma","HHT",58,0
"Condition","event","Diabetes mellitus","HHT",70,0
"Condition","event","Disorders of teeth and jaws","HHT",1,0
"Condition","event","Disorders of the upper GI","HHT",25,0
"Condition","event","Epilepsy and convulsions","HHT",14,0
"Condition","event","Female genital disorders, and contraception","HHT",2,0
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",4,0
"Condition","event","Glaucoma","HHT",5,0
"Condition","event","Headache","HHT",6,0
"Condition","event","Heart disease","HHT",111,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",2,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",15,0
"Condition","event","Hernias","HHT",6,0
"Condition","event","Hyperlipidemia","HHT",3,0
"Condition","event","Hypertension","HHT",57,0
"Condition","event","Infectious diseases","HHT",6,0
"Condition","event","Influenza","HHT",1,0
"Condition","event","Intestinal infection","HHT",1,0
"Condition","event","Kidney Disease","HHT",11,0
"Condition","event","Male genital disorders","HHT",1,0
"Condition","event","Mental disorders","HHT",110,0
"Condition","event","Non-malignant neoplasm","HHT",1,0
"Condition","event","Normal birth/live born","HHT",12,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",83,0
"Condition","event","Other bone and musculoskeletal disease","HHT",21,0
"Condition","event","Other care and screening","HHT",14,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","HHT",29,0
"Condition","event","Other CNS disorders","HHT",24,0
"Condition","event","Other endocrine, nutritional & immune disorder","HHT",17,0
"Condition","event","Other eye disorders","HHT",16,0
"Condition","event","Other GI","HHT",10,0
"Condition","event","Other stomach and intestinal disorders","HHT",5,0
"Condition","event","Other urinary","HHT",8,0
"Condition","event","Paralysis","HHT",20,0
"Condition","event","Pneumonia","HHT",24,0
"Condition","event","Poisoning by medical and non-medical substances","HHT",3,0
"Condition","event","Residual Codes","HHT",44,0
"Condition","event","Skin disorders","HHT",23,0
"Condition","event","Symptoms","HHT",14,0
"Condition","event","Systemic lupus and connective tissues disorders","HHT",25,0
"Condition","event","Thyroid disease","HHT",5,0
"Condition","event","Trauma-related disorders","HHT",65,0
"Condition","event","Urinary tract infections","HHT",10,0
"Condition","event","Acute Bronchitis and URI","IPT",11,0
