"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",88640668.0528676,3574562.42523492
"Condition","ind","Allergic reactions","Total",14812297.6322888,1449986.55057118
"Condition","ind","Anemia and other deficiencies","Total",9493532.15691039,1788504.69165309
"Condition","ind","Appendicitis","Total",911858.75379857,256816.220954604
"Condition","ind","Back problems","Total",109117831.376499,7467808.13179818
"Condition","ind","Cancer","Total",59750381.3802851,4776056.06153538
"Condition","ind","Cataract","Total",15801540.2413707,1591186.72452332
"Condition","ind","Cerebrovascular disease","Total",10506680.0748775,1224889.84107345
"Condition","ind","CNS infection","Total",2012473.24679573,773942.100435091
"Condition","ind","Coma, brain damage","Total",108203.693106371,64349.8111507499
"Condition","ind","Complications of pregnancy and birth","Total",2693502.53466886,555475.147899046
"Condition","ind","Complications of surgery or device","Total",3712682.74011607,727221.195012124
"Condition","ind","Congenital anomalies","Total",7440260.50221381,1230605.82521146
"Condition","ind","COPD, asthma","Total",189367436.518823,8877456.66344274
"Condition","ind","Diabetes mellitus","Total",84249759.8939229,5626565.57420646
"Condition","ind","Disorders of mouth and esophagus","Total",2038749.67664608,280166.75337383
"Condition","ind","Disorders of teeth and jaws","Total",12397125.0499728,910494.426323023
"Condition","ind","Disorders of the upper GI","Total",34809940.3148619,1872587.11754283
"Condition","ind","Epilepsy and convulsions","Total",12181566.5822606,1276442.55600416
"Condition","ind","Female genital disorders, and contraception","Total",36989056.516174,2036501.95290349
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",8484259.09363841,982814.69316379
"Condition","ind","Glaucoma","Total",16212225.3121796,1722833.81327168
"Condition","ind","Headache","Total",27208107.9484238,2274489.0062005
"Condition","ind","Heart disease","Total",116771599.988127,7543217.67466681
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",4652387.57921454,1255739.95965896
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",8998423.29184353,1230782.99071601
"Condition","ind","Hernias","Total",11065887.9711383,1551913.19122738
"Condition","ind","Hyperlipidemia","Total",33751568.6244126,2173154.77897228
"Condition","ind","Hypertension","Total",142725482.135207,5968156.50089029
"Condition","ind","Infectious diseases","Total",44752550.0921197,2994632.25164636
"Condition","ind","Influenza","Total",12042724.2754122,934136.564409044
"Condition","ind","Intestinal infection","Total",13969769.9639832,898063.339805431
"Condition","ind","Kidney Disease","Total",35604931.7222096,6632489.4459985
"Condition","ind","Male genital disorders","Total",8987459.63633196,1102562.02613575
"Condition","ind","Mental disorders","Total",177553826.354411,13743356.6443128
"Condition","ind","Non-malignant breast disease","Total",6493754.7499854,901652.008622076
"Condition","ind","Non-malignant neoplasm","Total",9587673.44852163,1037164.09493922
"Condition","ind","Normal birth/live born","Total",48123303.7777309,3741109.80044261
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",87181315.7775909,5457576.20995753
"Condition","ind","Other bone and musculoskeletal disease","Total",26867931.7926828,4265596.58223866
"Condition","ind","Other care and screening","Total",64498013.9981417,4537186.89425043
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",26871273.9555014,2431661.77338356
"Condition","ind","Other CNS disorders","Total",62731354.1099938,3930465.61131876
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",36417041.0153761,2345324.54406862
"Condition","ind","Other eye disorders","Total",34983522.69388,2135603.26859518
"Condition","ind","Other GI","Total",22279612.524561,1544983.75377286
"Condition","ind","Other stomach and intestinal disorders","Total",7494734.04954257,1164298.51284886
"Condition","ind","Other urinary","Total",8955298.7644192,947227.270443105
"Condition","ind","Otitis media","Total",44307770.3092368,2600624.1042332
"Condition","ind","Paralysis","Total",5792760.53284875,2027712.85495483
"Condition","ind","Perinatal Conditions","Total",1016158.80671829,545560.128430352
"Condition","ind","Pneumonia","Total",16599740.0172565,1801792.02520122
"Condition","ind","Poisoning by medical and non-medical substances","Total",5882849.18528135,658596.779867834
"Condition","ind","Residual Codes","Total",48269335.9204518,2828606.12921354
"Condition","ind","Skin disorders","Total",64605954.3099244,3143829.66322226
"Condition","ind","Symptoms","Total",16014916.842686,1119907.20152425
"Condition","ind","Systemic lupus and connective tissues disorders","Total",56062721.7330592,3823547.55706863
"Condition","ind","Thyroid disease","Total",31103225.5969272,1917088.73341283
"Condition","ind","Tonsillitis","Total",4090687.87447962,621257.292404439
"Condition","ind","Trauma-related disorders","Total",174202233.791332,9088161.69223478
"Condition","ind","Urinary tract infections","Total",22169131.2362192,1431226.20921326
