"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",166.334317593131,10.7367810199959
"Condition","ind","Allergic reactions","Total",277.695926607043,78.1169236264992
"Condition","ind","Anemia and other deficiencies","Total",742.823547580151,266.138565211107
"Condition","ind","Appendicitis","Total",7648.03640231022,2315.17113091611
"Condition","ind","Back problems","Total",1096.36149363584,107.361377356038
"Condition","ind","Cancer","Total",3951.78632011669,588.537888299426
"Condition","ind","Cataract","Total",1276.78209469904,141.122828889664
"Condition","ind","Cerebrovascular disease","Total",5771.27293681917,1215.48315188862
"Condition","ind","CNS infection","Total",8388.92793987416,3471.26880952053
"Condition","ind","Coma, brain damage","Total",2759.83977863983,1381.90985804895
"Condition","ind","Complications of pregnancy and birth","Total",2012.89824831348,455.65211827312
"Condition","ind","Complications of surgery or device","Total",1414.1738259127,446.958698017504
"Condition","ind","Congenital anomalies","Total",2643.74751661377,584.756466691064
"Condition","ind","COPD, asthma","Total",771.272663857636,75.3655148851417
"Condition","ind","Diabetes mellitus","Total",1593.18676576482,204.149180220833
"Condition","ind","Disorders of mouth and esophagus","Total",122.499922481566,33.6911661336952
"Condition","ind","Disorders of teeth and jaws","Total",88.5867057416228,23.4455841106714
"Condition","ind","Disorders of the upper GI","Total",818.997843082062,84.4277613861601
"Condition","ind","Epilepsy and convulsions","Total",1531.7964262791,295.536476874449
"Condition","ind","Female genital disorders, and contraception","Total",400.588435661811,39.1478637816099
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",3140.73254550363,541.048359033849
"Condition","ind","Glaucoma","Total",600.400709977054,65.1443521340314
"Condition","ind","Headache","Total",428.448527206693,43.1345183515544
"Condition","ind","Heart disease","Total",2903.82934991983,253.310667602653
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",985.340164816959,330.049903298436
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",2712.78790877279,567.036053657139
"Condition","ind","Hernias","Total",1298.82025392957,136.061082042745
"Condition","ind","Hyperlipidemia","Total",549.488909187382,25.1101754342179
"Condition","ind","Hypertension","Total",678.411242506446,44.9004023149118
"Condition","ind","Infectious diseases","Total",441.485529677287,64.1881983152199
"Condition","ind","Influenza","Total",200.128572429584,59.1858575126991
"Condition","ind","Intestinal infection","Total",291.707159053838,94.9718502706392
"Condition","ind","Kidney Disease","Total",4504.10300695874,810.54330746803
"Condition","ind","Male genital disorders","Total",793.933049182786,270.173855215772
"Condition","ind","Mental disorders","Total",1447.94976925896,142.480751590744
"Condition","ind","Non-malignant breast disease","Total",864.588775432592,145.76495106192
"Condition","ind","Non-malignant neoplasm","Total",1063.74734923561,153.411591071743
"Condition","ind","Normal birth/live born","Total",3168.35221451638,226.247596294761
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1100.06406801423,122.805866000234
"Condition","ind","Other bone and musculoskeletal disease","Total",875.024798329286,118.960089568032
"Condition","ind","Other care and screening","Total",336.862566336335,22.640974461901
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",3703.55296699393,1578.4492480258
"Condition","ind","Other CNS disorders","Total",837.650607457295,93.971021095907
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",694.18538366788,124.883805984089
"Condition","ind","Other eye disorders","Total",323.058985645799,34.4700292787889
"Condition","ind","Other GI","Total",1024.05364598449,132.986482195296
"Condition","ind","Other stomach and intestinal disorders","Total",3154.0664657397,904.135385499341
"Condition","ind","Other urinary","Total",711.130298119334,148.331290098563
"Condition","ind","Otitis media","Total",189.460204413013,17.224505218575
"Condition","ind","Paralysis","Total",4557.86778097391,1232.90846854837
"Condition","ind","Perinatal Conditions","Total",5390.42923985644,2957.22267164412
"Condition","ind","Pneumonia","Total",3079.83102516359,530.057052052753
"Condition","ind","Poisoning by medical and non-medical substances","Total",578.272999234667,112.488285133509
"Condition","ind","Residual Codes","Total",733.724373606601,94.6182172064564
"Condition","ind","Skin disorders","Total",413.12693906035,44.3188057139587
"Condition","ind","Symptoms","Total",859.044344154717,161.448674361697
"Condition","ind","Systemic lupus and connective tissues disorders","Total",872.68388034084,181.950539399026
"Condition","ind","Thyroid disease","Total",282.945468278136,49.6889292998942
"Condition","ind","Tonsillitis","Total",807.371958912573,211.152632009133
"Condition","ind","Trauma-related disorders","Total",1127.93835883559,95.6783672686412
"Condition","ind","Urinary tract infections","Total",515.63327404781,79.2938071830235
"Condition","event","Acute Bronchitis and URI","ERT",233.106416000564,32.7270428189915
"Condition","event","Allergic reactions","ERT",315.828034846891,78.6377712352934
"Condition","event","Anemia and other deficiencies","ERT",271.16445317925,50.227723941052
"Condition","event","Appendicitis","ERT",1056.62717631813,223.338003430939
"Condition","event","Back problems","ERT",344.195212894738,48.2122710343111
"Condition","event","Cancer","ERT",247.754009331313,71.9236615779412
"Condition","event","Cataract","ERT",954.95,0
"Condition","event","Cerebrovascular disease","ERT",729.59765972709,215.156984631614
"Condition","event","CNS infection","ERT",323.052378500971,119.7692050483
"Condition","event","Complications of pregnancy and birth","ERT",583.032886391075,195.299092886123
"Condition","event","Complications of surgery or device","ERT",224.673942984981,109.518819861122
"Condition","event","Congenital anomalies","ERT",510.038131565092,179.313661435589
"Condition","event","COPD, asthma","ERT",368.441220960951,34.0689845400246
"Condition","event","Diabetes mellitus","ERT",697.968281468018,205.435703752013
"Condition","event","Disorders of mouth and esophagus","ERT",138.793447344966,50.0561136131733
"Condition","event","Disorders of teeth and jaws","ERT",177.166495520863,55.5430144658651
"Condition","event","Disorders of the upper GI","ERT",434.49521853244,61.3337542372187
"Condition","event","Epilepsy and convulsions","ERT",351.640299384756,67.9453215146522
"Condition","event","Female genital disorders, and contraception","ERT",703.929669081035,149.91352095791
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",548.07786484056,128.108257250341
"Condition","event","Headache","ERT",484.83890782973,73.7546872339015
"Condition","event","Heart disease","ERT",835.027139517965,124.226925141518
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",766.220355616208,509.292783193285
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",362.40386562947,96.0597680366193
"Condition","event","Hernias","ERT",281.528668608703,68.4562044882729
"Condition","event","Hyperlipidemia","ERT",150,0
"Condition","event","Hypertension","ERT",624.192207005598,112.01912826576
"Condition","event","Infectious diseases","ERT",470.410730260556,110.219199902698
"Condition","event","Influenza","ERT",143.452852537147,47.7600829055266
"Condition","event","Intestinal infection","ERT",303.346924356009,53.1063795522439
"Condition","event","Kidney Disease","ERT",792.610261351461,195.234062181711
"Condition","event","Male genital disorders","ERT",829.992158118683,475.781829741307
"Condition","event","Mental disorders","ERT",447.931679654566,68.0974443619155
"Condition","event","Non-malignant breast disease","ERT",93.3348248539221,56.4595544142158
"Condition","event","Non-malignant neoplasm","ERT",1988.48518972972,584.318968410558
"Condition","event","Normal birth/live born","ERT",432.807532671185,89.5142789002451
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",529.033308323057,124.603323980893
"Condition","event","Other bone and musculoskeletal disease","ERT",569.238715475979,257.196545024582
"Condition","event","Other care and screening","ERT",464.746178886265,98.2580304418958
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",577.101999715389,149.978617249971
"Condition","event","Other CNS disorders","ERT",536.753925676299,82.5679789418514
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",375.035119770788,85.7379443279004
"Condition","event","Other eye disorders","ERT",224.636960461512,72.4927996483955
"Condition","event","Other GI","ERT",434.719882109682,84.1998588400619
"Condition","event","Other stomach and intestinal disorders","ERT",827.696454067471,232.153565312467
"Condition","event","Other urinary","ERT",313.023061012629,118.493889300617
"Condition","event","Otitis media","ERT",207.29784278076,34.0876076959206
"Condition","event","Perinatal Conditions","ERT",164.455,1.4210854715202e-14
"Condition","event","Pneumonia","ERT",528.53183008291,76.873332322598
"Condition","event","Poisoning by medical and non-medical substances","ERT",389.024422198101,64.4548888153748
"Condition","event","Residual Codes","ERT",359.083519567907,64.0155103815005
"Condition","event","Skin disorders","ERT",334.173313472397,75.7734886839204
"Condition","event","Symptoms","ERT",448.715979186891,52.3765349928552
"Condition","event","Systemic lupus and connective tissues disorders","ERT",616.734278809896,116.592498913766
"Condition","event","Thyroid disease","ERT",690.732198974713,135.545757319819
"Condition","event","Tonsillitis","ERT",103.379720210228,35.318603327068
"Condition","event","Trauma-related disorders","ERT",447.834534294321,29.8338399151791
"Condition","event","Urinary tract infections","ERT",413.632408794667,77.48402964949
"Condition","event","Acute Bronchitis and URI","HHT",12,0
"Condition","event","Allergic reactions","HHT",41496.5628623163,25063.5661111584
"Condition","event","Anemia and other deficiencies","HHT",245.586379982068,138.702728936278
"Condition","event","Appendicitis","HHT",1840.67404528267,1107.0613092921
"Condition","event","Back problems","HHT",5787.4963386043,3201.3602781227
"Condition","event","Cancer","HHT",2707.9368533283,704.711532854698
"Condition","event","Cataract","HHT",3667.92908449026,2160.62608591368
"Condition","event","Cerebrovascular disease","HHT",2417.9649558355,519.936476209212
"Condition","event","CNS infection","HHT",7811.14118887277,2132.38640573519
"Condition","event","Coma, brain damage","HHT",6842.83,0
"Condition","event","Complications of surgery or device","HHT",16883.0831173261,7633.54110234467
"Condition","event","Congenital anomalies","HHT",8189.35978856921,3375.04291778122
"Condition","event","COPD, asthma","HHT",4612.8825670796,1059.86335423807
"Condition","event","Diabetes mellitus","HHT",3692.35346635705,1305.81852122856
"Condition","event","Disorders of teeth and jaws","HHT",17900,0
"Condition","event","Disorders of the upper GI","HHT",5867.35406038258,3096.14505766465
"Condition","event","Epilepsy and convulsions","HHT",3944.74460404003,929.994092791154
"Condition","event","Female genital disorders, and contraception","HHT",32749.1214946034,15563.7142122549
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",410.157500526929,143.353627023669
"Condition","event","Glaucoma","HHT",2163.93032983128,430.997117278554
"Condition","event","Headache","HHT",2821.48084379277,445.756113198972
"Condition","event","Heart disease","HHT",3942.55745330067,973.250250247448
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",1915.42937114885,469.365610722067
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",3956.11777090193,1291.1051927417
"Condition","event","Hernias","HHT",1580.28741227195,599.48769084304
"Condition","event","Hyperlipidemia","HHT",6774.44968017252,3701.56419684355
"Condition","event","Hypertension","HHT",5896.21341857932,1320.97617766425
"Condition","event","Infectious diseases","HHT",3191.56692364434,1547.94510025629
"Condition","event","Influenza","HHT",366.08,0
"Condition","event","Intestinal infection","HHT",100,0
"Condition","event","Kidney Disease","HHT",1055.30715243465,315.821729206906
"Condition","event","Male genital disorders","HHT",935,0
"Condition","event","Mental disorders","HHT",5987.4543973692,1402.46653598851
"Condition","event","Non-malignant neoplasm","HHT",60,0
"Condition","event","Normal birth/live born","HHT",1127.09143196363,397.412013893961
