"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",18.5849958424694,0.292733609072016
"ind","event","Total","DVT",0.976823630152866,0.0178523951957712
"ind","event","Total","RX",10.7435571752841,0.213773972515808
"ind","event","Total","OBV",5.89307050465672,0.111391980201511
"ind","event","Total","OBD",3.35258264397584,0.0507862197421406
"ind","event","Total","OBO",2.47030220611212,0.0796414183780212
"ind","event","Total","OPT",0.527143987480778,0.02679700467278
"ind","event","Total","OPY",0.212879604560281,0.0131865184058566
"ind","event","Total","OPZ",0.300681053561146,0.0188728777027963
"ind","event","Total","ERT",0.205934535930985,0.00519641825305964
"ind","event","Total","IPT",0.0891748117342317,0.0034764157670218
"ind","event","Total","HHT",0.149291197229704,0.0112123078034171
"ind","sop","Total","EXP",18.1152116405209,0.289605308449881
"ind","sop","Total","SLF",11.6008367788079,0.211333077564104
"ind","sop","Total","MCR",5.09177295118956,0.164850948055068
"ind","sop","Total","MCD",2.71556112992374,0.114687166005267
"ind","sop","Total","PTR",6.116586382262,0.136572731831475
"ind","sop","Total","OTZ",1.33539552106315,0.0722307005567905
"ind","agegrps","Total","Under 5",6.32056375368774,0.325697870387773
"ind","agegrps","Total","5-17",7.70390101442389,0.250265844562396
"ind","agegrps","Total","18-44",10.3059355860665,0.303034792755702
"ind","agegrps","Total","45-64",25.6094995793974,0.6246049981932
"ind","agegrps","Total","65+",43.1417301400631,0.886910772548402
"ind","region","Total","Northeast",20.8750153287513,0.671277213654838
"ind","region","Total","Midwest",21.0343886135485,0.661621692354179
"ind","region","Total","South",17.9823434646889,0.496526770561762
"ind","region","Total","West",15.6050119375261,0.613323566811711
"ind","married","Total","Married",22.1007107494658,0.456023749987439
"ind","married","Total","Widowed",44.4440308623202,1.42784166276309
"ind","married","Total","Divorced",30.4913961524244,0.916309516555526
"ind","married","Total","Separated",25.8665806981689,2.27611862686717
"ind","married","Total","Never married",12.5394300659319,0.454133815326178
"ind","married","Total","Inapplicable (age < 16)",7.04373059156209,0.223174093816228
"ind","race","Total","Hispanic",11.0122310467849,0.468532268978148
"ind","race","Total","White",22.247739807955,0.417614877342186
"ind","race","Total","Black",15.4251130474799,0.464266940016451
"ind","race","Total","Amer. Indian, AK Native, or mult. races",16.5123671922806,1.35160511161478
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",10.617585516107,0.634001050913341
"ind","sex","Total","Male",15.8776982163415,0.361526089193869
"ind","sex","Total","Female",21.1805916804001,0.366390996578069
"ind","education","Total","Less than high school",22.0068351339995,0.798882809322284
"ind","education","Total","High school",22.9271087792861,0.616215244210738
"ind","education","Total","Some college",21.5701963373357,0.413350847934415
"ind","education","Total","Inapplicable (age < 18)",7.33065616871626,0.218978023240683
"ind","education","Total","Missing",20.6903090725368,3.07276697946364
"ind","employed","Total","Employed",14.0900116775986,0.280520735798706
"ind","employed","Total","Not employed",33.3797312941803,0.627007688964809
"ind","employed","Total","Inapplicable (age < 16)",7.04373059156209,0.223174093816228
"ind","insurance","Total","Any private, all ages",17.3765406507903,0.318471738445184
"ind","insurance","Total","Public only, all ages",26.7375055174831,0.687395940084761
"ind","insurance","Total","Uninsured, all ages",6.13118882425923,0.387322875817201
"ind","poverty","Total","Negative or poor",19.8299090550711,0.781897864265594
"ind","poverty","Total","Near-poor",24.3909164012527,1.34303868608673
"ind","poverty","Total","Low income",18.0114049314428,0.700187548645645
"ind","poverty","Total","Middle income",16.4096923925882,0.437463912379483
"ind","poverty","Total","High income",19.2622571280209,0.408032668711572
"ind","health","Total","Excellent",8.38979432426616,0.216062969512398
"ind","health","Total","Very good",14.9936484350073,0.376853338527257
"ind","health","Total","Good",22.9654363539562,0.541798197227223
"ind","health","Total","Fair",45.2840470123288,1.21362322507858
"ind","health","Total","Poor",65.2169626530214,2.89248976936478
"ind","mnhlth","Total","Excellent",11.5864081535223,0.294637463684261
"ind","mnhlth","Total","Very good",16.7842446830893,0.393808253533357
"ind","mnhlth","Total","Good",24.3711680215641,0.613070484172646
"ind","mnhlth","Total","Fair",46.4352702284135,1.62268109564161
"ind","mnhlth","Total","Poor",57.0967087812545,3.27665679273744
"ind","agegrps_v2X","Total","Under 18",7.33065616871626,0.218978023240683
"ind","agegrps_v2X","Total","18-64",16.8197149742635,0.338921606673761
"ind","agegrps_v2X","Total","65+",43.1417301400631,0.886910772548402
"ind","insurance_v2X","Total","<65, Any private",13.8379024991356,0.273404954632458
"ind","insurance_v2X","Total","<65, Public only",19.8797999693455,0.752940733243882
"ind","insurance_v2X","Total","<65, Uninsured",6.12535644133859,0.389379935027894
"ind","insurance_v2X","Total","65+, Medicare only",39.4822897036158,1.28320586850118
"ind","insurance_v2X","Total","65+, Medicare and private",42.4102837302019,1.09967237234701
"ind","insurance_v2X","Total","65+, Medicare and other public",62.7435358693892,2.63700199657683
"ind","insurance_v2X","Total","65+, No medicare",18.3979418396106,2.4526748229143
"event","sop","DVT","EXP",0.827566073381545,0.0147797085214875
"event","sop","DVT","SLF",0.447014647329643,0.011439233852862
"event","sop","DVT","MCR",0.0143756879212742,0.00157135239657553
"event","sop","DVT","MCD",0.106282799834355,0.00510786148790751
"event","sop","DVT","PTR",0.48214557612202,0.0132483713159651
"event","sop","DVT","OTZ",0.0270927003792696,0.00176773381141962
"event","sop","RX","EXP",10.715026997192,0.214003965308484
"event","sop","RX","SLF",8.10718465441187,0.168237296899541
"event","sop","RX","MCR",3.09960427229337,0.110043387414604
"event","sop","RX","MCD",1.5745616172809,0.0780150731839837
"event","sop","RX","PTR",2.3925670306754,0.0795627927965759
"event","sop","RX","OTZ",0.609857365168558,0.0489938308197682
"event","sop","OBV","EXP",5.63344455522596,0.107798823459361
"event","sop","OBV","SLF",2.75358250328056,0.0790712293309017
"event","sop","OBV","MCR",1.60713351897276,0.0644337854949083
"event","sop","OBV","MCD",0.837482341683532,0.0457567173380179
"event","sop","OBV","PTR",2.84544685424679,0.0693611864717662
"event","sop","OBV","OTZ",0.564288384081418,0.0321289560451993
"event","sop","OBD","EXP",3.23222887778577,0.0490843842616812
"event","sop","OBD","SLF",1.56353478702897,0.0343708470486901
"event","sop","OBD","MCR",1.04600069166785,0.0400326755533469
"event","sop","OBD","MCD",0.500368306761216,0.0231125693558082
"event","sop","OBD","PTR",1.69495987384088,0.0375763764730512
"event","sop","OBD","OTZ",0.334895564945397,0.0212274093625638
"event","sop","OBO","EXP",2.33717144901077,0.077197169660836
"event","sop","OBO","SLF",1.15305884808449,0.0561949298583358
"event","sop","OBO","MCR",0.545320000447202,0.0335117263502865
