"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",4708.46265394975,118.427047856412
"ind","event","Total","TOT",4708.46265394975,118.427047856412
"ind","event","Total","DVT",288.528535402557,7.59144848274649
"ind","event","Total","RX",1099.63543989331,53.3612566676165
"ind","event","Total","OBV",1119.37361425499,26.1755314310972
"ind","event","Total","OBD",743.76638519331,20.2288990292145
"ind","event","Total","OBO",365.71323987269,12.6815813651593
"ind","event","Total","OPT",488.50928070751,40.3890778505755
"ind","event","Total","OPY",326.639509927317,31.4760730599203
"ind","event","Total","OPZ",155.217394224453,21.1746982228497
"ind","event","Total","ERT",205.257423629187,8.75693708947998
"ind","event","Total","IPT",1199.38198343449,71.8360273369873
"ind","event","Total","HHT",211.253927886533,27.4380205204527
"ind","event","Total","OMA",96.5258431411957,8.87339797776907
"ind","sop","Total","EXP",4708.46265394975,118.427047856412
"ind","sop","Total","SLF",585.46812474614,12.9662969713246
"ind","sop","Total","PTR",1851.29723765222,78.5204167545363
"ind","sop","Total","MCR",1338.10468607354,56.1969406160301
"ind","sop","Total","MCD",541.085378773743,27.8240924672291
"ind","sop","Total","OTZ",392.51475063229,49.3316203355485
"ind","agegrps","Total","Under 5",2347.37213103356,567.309119175177
"ind","agegrps","Total","5-17",1974.37119015425,204.846205607711
"ind","agegrps","Total","18-44",2690.48741251561,131.958811753902
"ind","agegrps","Total","45-64",6438.49424562237,301.338762991403
"ind","agegrps","Total","65+",10494.0268488879,294.949894867072
"ind","region","Total","Northeast",5642.23286841646,404.418046129952
"ind","region","Total","Midwest",5431.22687107356,243.951108290297
"ind","region","Total","South",4167.00357299913,178.749512919559
"ind","region","Total","West",4211.28146232388,210.431887674892
"ind","married","Total","Married",5626.46484923862,176.427250988985
"ind","married","Total","Widowed",10230.0508808266,482.070684178329
"ind","married","Total","Divorced",7687.70022046241,617.942721307951
"ind","married","Total","Separated",6556.59400891142,1050.47576409777
"ind","married","Total","Never married",3145.32091102724,156.138362011418
"ind","married","Total","Inapplicable (age < 16)",2032.96814286632,245.287757520284
"ind","married","Total","Missing",0,0
"ind","race","Total","Hispanic",2513.91652765909,102.309659056641
"ind","race","Total","White",5651.88132396159,184.815072221206
"ind","race","Total","Black",4272.02406435098,249.539205562731
"ind","race","Total","Amer. Indian, AK Native, or mult. races",4104.15291729768,542.82018617313
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",2640.29170828025,198.240200343629
"ind","sex","Total","Male",4391.97325319113,194.129082823444
"ind","sex","Total","Female",5011.89385539219,142.651144930167
"ind","education","Total","Less than high school",5295.98729448302,368.854059984895
"ind","education","Total","High school",5230.20149747307,209.4206415207
"ind","education","Total","Some college",5680.371561824,185.247961584519
"ind","education","Total","Inapplicable (age < 18)",2075.01235885465,217.667732395099
"ind","education","Total","Missing",4335.03470740199,864.170740190022
"ind","employed","Total","Employed",3384.87221500178,125.909308773472
"ind","employed","Total","Not employed",8587.79634026214,273.956398412325
"ind","employed","Total","Inapplicable (age < 16)",2032.96814286632,245.287757520284
"ind","employed","Total","Missing",905.741086337114,673.480717412582
"ind","insurance","Total","Any private, all ages",4749.5987470535,145.523147952526
"ind","insurance","Total","Public only, all ages",5833.80590474807,207.833585762364
"ind","insurance","Total","Uninsured, all ages",1606.06810079287,459.048717112343
"ind","poverty","Total","Negative or poor",4820.20383432739,373.894260266196
"ind","poverty","Total","Near-poor",6468.0852407696,708.302473312059
"ind","poverty","Total","Low income",4672.7904033163,334.409309370827
"ind","poverty","Total","Middle income",3968.11937445317,174.331225160642
"ind","poverty","Total","High income",5029.30086927415,185.623103855755
"ind","health","Total","Excellent",2007.12826615673,102.612481561705
"ind","health","Total","Very good",3556.56700253146,164.52622951797
"ind","health","Total","Good",5499.07985356396,237.603267499797
"ind","health","Total","Fair",11507.9134950375,489.42593348396
"ind","health","Total","Poor",23263.4817662134,1903.7034808281
"ind","health","Total","Missing",9858.38839697329,2490.86112609719
"ind","mnhlth","Total","Excellent",3036.23258896632,119.840702624133
"ind","mnhlth","Total","Very good",4235.12634060057,195.365967243325
"ind","mnhlth","Total","Good",5871.98178788727,281.681948444013
"ind","mnhlth","Total","Fair",11417.3479304803,935.446749424176
"ind","mnhlth","Total","Poor",16884.1105713256,1608.24412877501
"ind","mnhlth","Total","Missing",9584.50582406223,2432.8312324984
"ind","agegrps_v2X","Total","Under 18",2075.01235885465,217.667732395099
"ind","agegrps_v2X","Total","18-64",4285.78179406957,152.564515173693
"ind","agegrps_v2X","Total","65+",10494.0268488879,294.949894867072
"ind","insurance_v2X","Total","<65, Any private",3877.16647697237,146.910922018448
"ind","insurance_v2X","Total","<65, Public only",4187.50800780195,200.7762886362
"ind","insurance_v2X","Total","<65, Uninsured",1610.92639288344,462.879941529239
"ind","insurance_v2X","Total","65+, Medicare only",8753.61310549156,492.036239818557
"ind","insurance_v2X","Total","65+, Medicare and private",10929.6757112725,405.326231727204
"ind","insurance_v2X","Total","65+, Medicare and other public",14927.3185142182,1224.21713705858
"ind","insurance_v2X","Total","65+, No medicare",4411.24758641624,1447.56732122805
"event","sop","TOT","EXP",4708.46265394975,118.427047856412
"event","sop","TOT","SLF",585.46812474614,12.9662969713246
"event","sop","TOT","PTR",1851.29723765222,78.5204167545363
"event","sop","TOT","MCR",1338.10468607354,56.1969406160301
"event","sop","TOT","MCD",541.085378773743,27.8240924672291
"event","sop","TOT","OTZ",392.51475063229,49.3316203355485
"event","sop","DVT","EXP",288.528535402557,7.59144848274649
"event","sop","DVT","SLF",128.641305268984,4.63389524220055
"event","sop","DVT","PTR",130.149679285027,4.46955009290365
"event","sop","DVT","MCR",3.76837070936098,0.499321097764982
"event","sop","DVT","MCD",19.0988162595089,1.10815970585426
"event","sop","DVT","OTZ",6.87104052944293,0.638727035380429
"event","sop","RX","EXP",1099.63543989331,53.3612566676165
"event","sop","RX","SLF",153.005213818132,5.43366875822531
"event","sop","RX","PTR",385.565190197373,46.8058076690659
"event","sop","RX","MCR",335.403986040557,17.0051505617385
"event","sop","RX","MCD",171.039255692648,10.5110644028456
"event","sop","RX","OTZ",54.6251237523366,4.50946191176346
"event","sop","OBV","EXP",1119.37361425499,26.1755314310972
"event","sop","OBV","SLF",162.44662714917,6.00808347167009
"event","sop","OBV","PTR",480.961251683424,15.5803645308763
"event","sop","OBV","MCR",272.720889755988,15.193185760016
"event","sop","OBV","MCD",100.681510922109,5.76974094604478
"event","sop","OBV","OTZ",102.564753100628,7.83115013259769
"event","sop","OBD","EXP",743.76638519331,20.2288990292145
"event","sop","OBD","SLF",96.81765806332,4.00765679264826
"event","sop","OBD","PTR",322.255046671329,11.8321600393277
"event","sop","OBD","MCR",197.97685211393,12.2724877091549
"event","sop","OBD","MCD",60.7167290657454,3.18840851002407
"event","sop","OBD","OTZ",66.0028663095225,6.34214259478991
"event","sop","OBO","EXP",365.71323987269,12.6815813651593
"event","sop","OBO","SLF",63.800466543298,3.68881102742305
"event","sop","OBO","PTR",154.773297310909,7.56683673266046
"event","sop","OBO","MCR",72.2780087132651,5.73108614487907
"event","sop","OBO","MCD",38.8230953762809,3.42174811190856
"event","sop","OBO","OTZ",36.0404006251131,3.09609227113552
"event","sop","OPT","EXP",488.50928070751,40.3890778505755
