"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",1499364838271.79,49778703161.9404
"ind","event","Total","TOT",1499364838271.79,49778703161.9404
"ind","event","Total","DVT",91879148804.0692,3229964982.02916
"ind","event","Total","RX",350168374407.829,19061262592.5324
"ind","event","Total","OBV",356453806996.908,10867998157.6473
"ind","event","Total","OBD",236845282166.969,7877503507.15353
"ind","event","Total","OBO",116457878729.396,4692733121.34658
"ind","event","Total","OPT",155561101891.264,13425677143.9632
"ind","event","Total","OPY",104015223645.135,10268188275.4129
"ind","event","Total","OPZ",49427492643.0796,6917717682.34804
"ind","event","Total","ERT",65362260763.754,3206760966.08283
"ind","event","Total","IPT",381931705906.135,23767974431.8764
"ind","event","Total","HHT",67271790114.7979,8787040485.44633
"ind","event","Total","OMA",30737730301.2143,3081108424.05222
"ind","sop","Total","EXP",1499364838271.79,49778703161.9404
"ind","sop","Total","SLF",186436717181.331,6050231645.77029
"ind","sop","Total","PTR",589527875090.387,30353990527.0802
"ind","sop","Total","MCR",426106621986.768,18231407679.8579
"ind","sop","Total","MCD",172303456788.761,9560488539.15325
"ind","sop","Total","OTZ",124992563147.419,15683298587.1456
"ind","agegrps","Total","Under 5",46741974090.4956,11867260967.6674
"ind","agegrps","Total","5-17",106394995917.038,11373095448.0724
"ind","agegrps","Total","18-44",303930355166.385,18794483311.7219
"ind","agegrps","Total","45-64",538991898908.527,29050728528.28
"ind","agegrps","Total","65+",503305614189.346,20478482560.6918
"ind","region","Total","Northeast",318452174539.774,25218878259.0152
"ind","region","Total","Midwest",368748750682.342,23040088667.7198
"ind","region","Total","South",495835752340.327,29203382285.9625
"ind","region","Total","West",316328160709.349,18653172998.3978
"ind","married","Total","Married",716789083424.047,30261553752.686
"ind","married","Total","Widowed",159349298708.84,9526598825.10569
"ind","married","Total","Divorced",214317808432.369,18877417023.7906
"ind","married","Total","Separated",31809887999.3505,5725650649.08552
"ind","married","Total","Never married",245809784643.904,13979745109.2877
"ind","married","Total","Inapplicable (age < 16)",131288975063.281,16847578094.4657
"ind","married","Total","Missing",0,0
"ind","race","Total","Hispanic",140378343247.841,9639856312.9962
"ind","race","Total","White",1099691917133.39,44685833880.8205
"ind","race","Total","Black",166291914990.494,11722502601.942
"ind","race","Total","Amer. Indian, AK Native, or mult. races",45311898026.3133,7604528313.4123
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",47690764873.7523,5891151792.95122
"ind","sex","Total","Male",684560829814.097,33592495472.5682
"ind","sex","Total","Female",814804008457.694,29902838525.3359
"ind","education","Total","Less than high school",182245457950.953,13993109256.135
"ind","education","Total","High school",332550633568.347,16694817818.9605
"ind","education","Total","Some college",826381662854.584,34333417654.8219
"ind","education","Total","Inapplicable (age < 18)",153136970007.534,17123951459.2873
"ind","education","Total","Missing",5050113890.37464,1087011547.07626
"ind","employed","Total","Employed",527044034452.826,25160564229.372
"ind","employed","Total","Not employed",840807688576.411,33503704297.3703
"ind","employed","Total","Inapplicable (age < 16)",131288975063.281,16847578094.4657
"ind","employed","Total","Missing",224140179.273134,192323187.000352
"ind","insurance","Total","Any private, all ages",989707506474.187,41343816438.7788
"ind","insurance","Total","Public only, all ages",459348397745.187,19012826412.0574
"ind","insurance","Total","Uninsured, all ages",50308934052.4181,14454018511.7933
"ind","poverty","Total","Negative or poor",227427914587.18,18470060689.0508
"ind","poverty","Total","Near-poor",95847649580.47,11813058903.6888
"ind","poverty","Total","Low income",207984056244.084,15604003920.4456
"ind","poverty","Total","Middle income",365538350346.496,19783306097.3467
"ind","poverty","Total","High income",602566867513.562,29657970919.1397
"ind","health","Total","Excellent",207702248563.359,12957771781.255
