"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",248.153100843483,5.44343093876413
"ind","event","Total","DVT",295.372857508205,5.3996423094483
"ind","event","Total","ERT",996.703479547251,37.9771934928143
"ind","event","Total","HHT",1415.04593551796,130.149504736898
"ind","event","Total","IPT",13449.7660135534,577.035088016998
"ind","event","Total","OBV",189.946766437046,2.88656090565712
"ind","event","Total","OPT",926.699928601987,57.999141910569
"ind","event","Total","RX",102.352809019115,4.53283430339769
"ind","sop","Total","XP",248.153100843483,5.44343093876413
"ind","sop","Total","SF",28.8654992126469,0.640460148202982
"ind","sop","Total","PR",98.3421951192915,4.17345761487163
"ind","sop","Total","MR",71.6603103290908,2.69785439623949
"ind","sop","Total","MD",28.530047364028,1.3731644548569
"ind","sop","Total","OZ",20.7550488184256,2.61990485075017
"ind","agegrps","Total","Under 5",345.971881341353,75.5891418524715
"ind","agegrps","Total","5-17",252.009482933498,26.102390162956
"ind","agegrps","Total","18-44",256.442638850586,10.8127913740656
"ind","agegrps","Total","45-64",246.877153610195,10.5407168918998
"ind","agegrps","Total","65+",238.087249447493,5.60179921558961
"ind","region","Total","Northeast",265.736282652007,17.6990021064435
"ind","region","Total","Midwest",251.992812096798,9.33955013857982
"ind","region","Total","South",227.635894928919,7.16047869060121
"ind","region","Total","West",263.254524468688,12.6487409427828
"ind","married","Total","Married",249.356208709979,6.73800762870274
"ind","married","Total","Widowed",225.088275068543,8.17088505290363
"ind","married","Total","Divorced",248.529609796539,19.3661000634369
"ind","married","Total","Separated",250.389731191454,29.920158114211
"ind","married","Total","Never married",246.199918848072,10.8516926931815
"ind","married","Total","Inapplicable (age < 16)",278.695826993939,31.5596307555455
"ind","race","Total","Hispanic",225.116814422137,8.01488652423579
"ind","race","Total","White",248.828700986467,7.01763534924325
"ind","race","Total","Black",272.978491998095,13.5113779678372
"ind","race","Total","Amer. Indian, AK Native, or mult. races",232.746431673505,17.9026618048042
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",243.688850711385,15.3312339147893
"ind","sex","Total","Male",270.467888145451,10.4043892098738
"ind","sex","Total","Female",232.115356968663,6.06286164747472
"ind","education","Total","Less than high school",236.687894115293,13.6279731633533
"ind","education","Total","High school",224.236896647168,7.29903732424776
"ind","education","Total","Some college",257.919609597641,7.83552344403255
"ind","education","Total","Inapplicable (age < 18)",273.868609460262,27.0573601618634
"ind","education","Total","Missing",206.124471129995,27.5876174067029
"ind","employed","Total","Employed",235.20210871077,7.76928882851706
"ind","employed","Total","Not employed",252.627301243232,6.79046902165242
"ind","employed","Total","Inapplicable (age < 16)",278.695826993939,31.5596307555455
"ind","insurance","Total","Any private, all ages",266.686603652023,6.83797252660186
"ind","insurance","Total","Public only, all ages",215.304054000491,5.76246469436606
"ind","insurance","Total","Uninsured, all ages",258.822879089692,74.5524243535936
"ind","poverty","Total","Negative or poor",240.521513606571,17.0552665629199
"ind","poverty","Total","Near-poor",260.073640855282,21.187883588723
"ind","poverty","Total","Low income",255.380236063839,13.9817266731235
"ind","poverty","Total","Middle income",235.713534917672,8.83151989720623
"ind","poverty","Total","High income",255.017553755436,8.70315830728773
"ind","health","Total","Excellent",233.549939838195,11.0931896009064
"ind","health","Total","Very good",230.91926685794,9.72656029167742
"ind","health","Total","Good",234.060149076457,8.6329232249176
"ind","health","Total","Fair",250.089729088965,9.3609108207159
"ind","health","Total","Poor",353.457486646808,30.8756142303883
"ind","mnhlth","Total","Excellent",256.208903899309,8.98355467918286
"ind","mnhlth","Total","Very good",246.019709483071,10.0991865679501
"ind","mnhlth","Total","Good",235.726513163376,9.39976410823019
"ind","mnhlth","Total","Fair",243.383101763148,19.1728679021681
"ind","mnhlth","Total","Poor",292.420362663159,27.2457058496327
"ind","agegrps_v2X","Total","Under 18",273.868609460262,27.0573601618634
"ind","agegrps_v2X","Total","18-64",250.243520498965,8.11953348755067
"ind","agegrps_v2X","Total","65+",238.087249447493,5.60179921558961
"ind","insurance_v2X","Total","<65, Any private",273.374645746835,9.33176023207452
"ind","insurance_v2X","Total","<65, Public only",208.618441460222,7.72419122103526
"ind","insurance_v2X","Total","<65, Uninsured",259.84398775178,75.2309087201137
"ind","insurance_v2X","Total","65+, Medicare only",217.292822075661,11.2714083338649
"ind","insurance_v2X","Total","65+, Medicare and private",251.372499439916,7.32859973758071
"ind","insurance_v2X","Total","65+, Medicare and other public",235.067276208169,15.9605238180343
"ind","insurance_v2X","Total","65+, No medicare",238.646421209547,79.1621360087222
"ind","event_v2X","Total","Missing",219.809635201232,20.8922335569238
"ind","event_v2X","Total","OBD",221.847449868115,4.25279028872947
"ind","event_v2X","Total","OBO",147.360179283178,3.29743169417062
"ind","event_v2X","Total","OPY",1534.37297920041,103.898416176035
"ind","event_v2X","Total","OPZ",515.622622700149,57.1058513427474
"event","sop","DVT","XP",295.372857508205,5.3996423094483
"event","sop","ERT","XP",996.703479547251,37.9771934928143
"event","sop","HHT","XP",1415.04593551796,130.149504736898
"event","sop","IPT","XP",13449.7660135534,577.035088016998
"event","sop","OBV","XP",189.946766437046,2.88656090565712
"event","sop","OPT","XP",926.699928601987,57.999141910569
"event","sop","RX","XP",102.352809019115,4.53283430339769
"event","sop","DVT","SF",131.693063704765,3.54600098021928
"event","sop","ERT","SF",89.7418313566324,6.45681247934126
"event","sop","HHT","SF",93.4024997089654,21.6451275537015
"event","sop","IPT","SF",351.07787057021,35.8110972353176
"event","sop","OBV","SF",27.5653314198702,0.840009408353582
"event","sop","OPT","SF",54.3376361398951,3.79981727220348
