"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",26665,0
"ind","event","Total","TOT",26665,0
"ind","event","Total","DVT",11775,0
"ind","event","Total","RX",18311,0
"ind","event","Total","OBV",22523,0
"ind","event","Total","OBD",20602,0
"ind","event","Total","OBO",10325,0
"ind","event","Total","OPT",4387,0
"ind","event","Total","OPY",2715,0
"ind","event","Total","OPZ",2370,0
"ind","event","Total","ERT",4503,0
"ind","event","Total","IPT",2081,0
"ind","event","Total","HHT",863,0
"ind","event","Total","OMA",5259,0
"ind","sop","Total","EXP",26665,0
"ind","sop","Total","SLF",20743,0
"ind","sop","Total","PTR",13550,0
"ind","sop","Total","MCR",4891,0
"ind","sop","Total","MCD",9920,0
"ind","sop","Total","OTZ",5989,0
"ind","agegrps","Total","Under 5",2072,0
"ind","agegrps","Total","5-17",5713,0
"ind","agegrps","Total","18-44",8366,0
"ind","agegrps","Total","45-64",6699,0
"ind","agegrps","Total","65+",3815,0
"ind","region","Total","Northeast",4239,0
"ind","region","Total","Midwest",5147,0
"ind","region","Total","South",9758,0
"ind","region","Total","West",7521,0
"ind","married","Total","Married",9200,0
"ind","married","Total","Widowed",1387,0
"ind","married","Total","Divorced",2337,0
"ind","married","Total","Separated",559,0
"ind","married","Total","Never married",6220,0
"ind","married","Total","Inapplicable (age < 16)",6962,0
"ind","race","Total","Hispanic",7743,0
"ind","race","Total","White",10591,0
"ind","race","Total","Black",5464,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",978,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1889,0
"ind","sex","Total","Male",11940,0
"ind","sex","Total","Female",14725,0
"ind","education","Total","Less than high school",3648,0
"ind","education","Total","High school",4895,0
"ind","education","Total","Some college",10227,0
"ind","education","Total","Inapplicable (age < 18)",7785,0
"ind","education","Total","Missing",110,0
"ind","employed","Total","Employed",11072,0
"ind","employed","Total","Not employed",8628,0
"ind","employed","Total","Inapplicable (age < 16)",6962,0
"ind","employed","Total","Missing",3,0
"ind","insurance","Total","Any private, all ages",14714,0
"ind","insurance","Total","Public only, all ages",9826,0
"ind","insurance","Total","Uninsured, all ages",2125,0
"ind","poverty","Total","Negative or poor",6174,0
"ind","poverty","Total","Near-poor",1656,0
"ind","poverty","Total","Low income",4303,0
"ind","poverty","Total","Middle income",7370,0
"ind","poverty","Total","High income",7162,0
"ind","health","Total","Excellent",7972,0
"ind","health","Total","Very good",7864,0
"ind","health","Total","Good",7109,0
"ind","health","Total","Fair",2848,0
