"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.739493614707698,0.00688692815522021
"ind","insurance","Total","Public only, all ages",0.151258840201261,0.00554215476084693
"ind","insurance","Total","Uninsured, all ages",0.109247545091041,0.00358653540691975
"ind","ins_lt65","Total","<65, Any private",0.763314961803133,0.00699763773907631
"ind","ins_lt65","Total","<65, Public only",0.112306738758909,0.00527543270128125
"ind","ins_lt65","Total","<65, Uninsured",0.124378299437957,0.00414132081754534
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.312998337868368,0.012703168499549
"ind","ins_ge65","Total","65+, Medicare and private",0.564075202156576,0.0135054055682948
"ind","ins_ge65","Total","65+, Medicare and other public",0.109808679035303,0.00805296129274645
"ind","ins_ge65","Total","65+, No medicare",0.0131177809397536,0.00276159220873054
"agegrps","insurance","Under 5","Any private, all ages",0.671432470434544,0.0174702500499969
"agegrps","insurance","Under 5","Public only, all ages",0.253285205320041,0.0170476932712621
"agegrps","insurance","Under 5","Uninsured, all ages",0.0752823242454142,0.00784855422098103
"agegrps","insurance","5-17","Any private, all ages",0.733583932434995,0.0120990478931122
"agegrps","insurance","5-17","Public only, all ages",0.182628204903879,0.0105257834940222
"agegrps","insurance","5-17","Uninsured, all ages",0.0837878626611262,0.00564879300713745
"agegrps","insurance","18-44","Any private, all ages",0.759007501535442,0.00720724152418316
"agegrps","insurance","18-44","Public only, all ages",0.0763202133627165,0.00480035240563075
"agegrps","insurance","18-44","Uninsured, all ages",0.164672285101842,0.00577087802273402
"agegrps","insurance","45-64","Any private, all ages",0.827390039879083,0.00776658082166606
"agegrps","insurance","45-64","Public only, all ages",0.069430012831275,0.0047978315602334
"agegrps","insurance","45-64","Uninsured, all ages",0.103179947289642,0.00610677826015742
"agegrps","insurance","65+","Any private, all ages",0.573427006467469,0.0134241229285505
"agegrps","insurance","65+","Public only, all ages",0.42280701690367,0.0132821400716352
