"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",9344669326.31871,736887086.013508
"Condition","ind","Allergic reactions","Total",3914334021.90892,1058467044.55595
"Condition","ind","Anemia and other deficiencies","Total",3207865219.84373,652755685.668671
"Condition","ind","Appendicitis","Total",2672603205.29274,939795180.328182
"Condition","ind","Back problems","Total",39259663333.1068,4253741393.78953
"Condition","ind","Cancer","Total",81738479548.6658,8969181900.03088
"Condition","ind","Cataract","Total",7192231590.99365,875317135.064082
"Condition","ind","Cerebrovascular disease","Total",20576604510.9454,3149258487.91356
"Condition","ind","CNS infection","Total",1654435183.17597,1123313490.35927
"Condition","ind","Coma, brain damage","Total",307824229.126608,226433788.852897
"Condition","ind","Complications of pregnancy and birth","Total",2804015643.81576,715426548.126818
"Condition","ind","Complications of surgery or device","Total",3972465831.44821,1327490502.10006
"Condition","ind","Congenital anomalies","Total",12587884743.5101,7159338585.81353
"Condition","ind","COPD, asthma","Total",63782990729.1732,5273946494.53006
"Condition","ind","Diabetes mellitus","Total",51310573018.217,3880899038.3834
"Condition","ind","Disorders of mouth and esophagus","Total",323310879.027626,116934302.002265
"Condition","ind","Disorders of teeth and jaws","Total",2659827030.07671,1049246347.21686
"Condition","ind","Disorders of the upper GI","Total",23457372751.4418,2089738553.28588
"Condition","ind","Epilepsy and convulsions","Total",7528234882.82101,1527861028.13436
"Condition","ind","Female genital disorders, and contraception","Total",13522585995.3703,1638209281.96257
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",22646352548.3448,4899027458.04191
"Condition","ind","Glaucoma","Total",3859932276.05823,499309088.68459
"Condition","ind","Headache","Total",7090892024.3222,777104797.871285
"Condition","ind","Heart disease","Total",107186397013.25,9151893459.45123
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",7071850872.66123,3239023749.03095
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",15837987030.1214,3441501991.01193
"Condition","ind","Hernias","Total",5612036374.97328,1002447489.63691
"Condition","ind","Hyperlipidemia","Total",37174194904.9791,1500492808.24194
"Condition","ind","Hypertension","Total",42943383255.7104,2161227776.99721
"Condition","ind","Infectious diseases","Total",21909620202.4981,3871626269.82835
"Condition","ind","Influenza","Total",372449607.0353,62818667.6175763
"Condition","ind","Intestinal infection","Total",3376045673.60609,560288644.969987
"Condition","ind","Kidney Disease","Total",22967516742.5165,3846812957.22295
"Condition","ind","Male genital disorders","Total",4312891980.33427,470803865.388393
"Condition","ind","Mental disorders","Total",73060236307.956,5201085744.73182
"Condition","ind","Non-malignant breast disease","Total",2790905213.68425,914618113.035673
"Condition","ind","Non-malignant neoplasm","Total",6403399692.43664,1248588581.96751
"Condition","ind","Normal birth/live born","Total",34945694047.716,2684603070.62105
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",62362981765.9127,4955238442.72306
"Condition","ind","Other bone and musculoskeletal disease","Total",11202502867.0613,1741531715.65442
"Condition","ind","Other care and screening","Total",13312808548.7276,1126327762.34337
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",22678640405.5522,3226237649.13451
"Condition","ind","Other CNS disorders","Total",25898884836.9269,3991111312.13872
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",22097335545.8191,5442050583.47528
"Condition","ind","Other eye disorders","Total",11957069481.8734,1654342482.31269
"Condition","ind","Other GI","Total",13666144663.0452,2206855839.73067
"Condition","ind","Other stomach and intestinal disorders","Total",11174116747.0706,1616345731.83159
"Condition","ind","Other urinary","Total",5309126190.43014,760181740.281589
"Condition","ind","Otitis media","Total",3493948802.89761,445294645.009955
"Condition","ind","Paralysis","Total",2504096083.55865,1174274064.89576
"Condition","ind","Perinatal Conditions","Total",2965805987.57587,1381524309.16587
"Condition","ind","Pneumonia","Total",17136678146.9753,2668679858.15018
"Condition","ind","Poisoning by medical and non-medical substances","Total",2365110258.19696,1081919160.95011
"Condition","ind","Residual Codes","Total",23463795569.2647,4278706180.52836
"Condition","ind","Skin disorders","Total",20556364893.0372,3027175005.26828
"Condition","ind","Symptoms","Total",10023051589.8318,1536837084.14818
"Condition","ind","Systemic lupus and connective tissues disorders","Total",30836171525.1569,5035156886.98381
"Condition","ind","Thyroid disease","Total",6806402045.44252,625894409.061459
"Condition","ind","Tonsillitis","Total",1924759253.23091,409136238.096054
"Condition","ind","Trauma-related disorders","Total",82303567497.8676,7123331410.72545
"Condition","ind","Urinary tract infections","Total",8288477850.91313,1699029227.17035
"Condition","event","Acute Bronchitis and URI","ERT",911665573.712901,209593900.934113
"Condition","event","Allergic reactions","ERT",324493721.143119,70498505.4420136
"Condition","event","Anemia and other deficiencies","ERT",35483400.9989854,11257177.2255332
"Condition","event","Appendicitis","ERT",149046071.924815,79102487.8943422
"Condition","event","Back problems","ERT",940662601.652619,169937063.836493
"Condition","event","Cancer","ERT",244594051.233669,70164268.5554644
"Condition","event","Cerebrovascular disease","ERT",1715740613.39154,829160196.872669
"Condition","event","CNS infection","ERT",30777104.2288455,26369027.0412738
"Condition","event","Complications of pregnancy and birth","ERT",249070504.729763,75607950.9221312
"Condition","event","Complications of surgery or device","ERT",127625354.260252,62235306.0222764
"Condition","event","Congenital anomalies","ERT",415093496.786648,276787760.918414
"Condition","event","COPD, asthma","ERT",2801430647.10103,377228782.161254
"Condition","event","Diabetes mellitus","ERT",636799442.34148,195963034.844802
"Condition","event","Disorders of mouth and esophagus","ERT",11730477.9213978,8038467.18097695
"Condition","event","Disorders of teeth and jaws","ERT",98681890.8014949,24772987.2100326
"Condition","event","Disorders of the upper GI","ERT",1058608699.37351,211144651.502385
"Condition","event","Epilepsy and convulsions","ERT",427231699.455942,97923311.906191
"Condition","event","Female genital disorders, and contraception","ERT",725295297.197018,191349692.011525
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",1833743526.72532,541963052.323108
"Condition","event","Headache","ERT",835747085.390984,201814264.486804
"Condition","event","Heart disease","ERT",5626215884.87843,747641133.55906
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",77506371.8963014,43107137.234708
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",26335434.6479193,19268603.8861932
"Condition","event","Hernias","ERT",100656843.663649,47118552.703976
"Condition","event","Hyperlipidemia","ERT",43957931.4187563,16654485.2232354
"Condition","event","Hypertension","ERT",857425875.737275,164601556.840953
"Condition","event","Infectious diseases","ERT",903785619.35045,266853566.505948
"Condition","event","Influenza","ERT",27471334.8915899,10455903.624844
"Condition","event","Intestinal infection","ERT",1049552598.53774,203863493.138621
"Condition","event","Kidney Disease","ERT",1878812585.58023,357630309.435365
"Condition","event","Male genital disorders","ERT",228065902.890038,144400796.164445
"Condition","event","Mental disorders","ERT",1034762826.04564,210046330.935318
"Condition","event","Non-malignant breast disease","ERT",3041413.53053847,2764758.13023932
"Condition","event","Non-malignant neoplasm","ERT",91852326.5464473,39332819.5720303
"Condition","event","Normal birth/live born","ERT",808910184.385512,445203258.720651
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",767300218.337657,183742569.961755
"Condition","event","Other bone and musculoskeletal disease","ERT",100688525.729223,48856613.0169079
"Condition","event","Other care and screening","ERT",321787047.636338,155242923.561383
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",443072379.312951,88589946.4897862
"Condition","event","Other CNS disorders","ERT",718970788.835614,148927887.885792
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",557282493.652814,120945636.951599
"Condition","event","Other eye disorders","ERT",203701588.089704,48578580.7487945
"Condition","event","Other GI","ERT",893616783.300969,295956530.067301
"Condition","event","Other stomach and intestinal disorders","ERT",426685131.195809,131874301.281551
"Condition","event","Other urinary","ERT",305787083.75578,230991751.367005
"Condition","event","Otitis media","ERT",504865460.439521,194045081.478677
"Condition","event","Paralysis","ERT",29721130.6562029,19820923.2259484
"Condition","event","Perinatal Conditions","ERT",4046359.74747806,2991110.30769137
"Condition","event","Pneumonia","ERT",1121779093.73212,327485671.741455
"Condition","event","Poisoning by medical and non-medical substances","ERT",272406723.080367,73418179.2694392
"Condition","event","Residual Codes","ERT",446659148.908521,126852419.596604
"Condition","event","Skin disorders","ERT",551248052.044397,132528426.694954
"Condition","event","Symptoms","ERT",1226765454.49756,215954553.499999
"Condition","event","Systemic lupus and connective tissues disorders","ERT",673600334.675717,189485441.022345
"Condition","event","Thyroid disease","ERT",5761403.19164363,4025178.02028071
"Condition","event","Tonsillitis","ERT",52766643.0134089,29056213.0104692
"Condition","event","Trauma-related disorders","ERT",10976845656.9746,878200760.344079
"Condition","event","Urinary tract infections","ERT",929447225.240323,164280124.847027
"Condition","event","Acute Bronchitis and URI","HHT",5156263.8653,5156263.8653
"Condition","event","Anemia and other deficiencies","HHT",346427549.064844,210331462.348331
"Condition","event","Back problems","HHT",1266915812.82857,727721687.551009
"Condition","event","Cancer","HHT",3574667778.13581,1138600539.91335
"Condition","event","Cataract","HHT",47420966.658764,47420966.658764
"Condition","event","Cerebrovascular disease","HHT",2932310798.86179,1018750345.58236
"Condition","event","Coma, brain damage","HHT",74023719.012634,66797030.2819295
"Condition","event","Complications of pregnancy and birth","HHT",217208218.162533,214742021.169697
"Condition","event","Complications of surgery or device","HHT",186148191.569199,107371316.623355
"Condition","event","Congenital anomalies","HHT",106671681.252624,59537881.1685709
"Condition","event","COPD, asthma","HHT",4557530024.84738,1311048172.11172
"Condition","event","Diabetes mellitus","HHT",3435686973.30849,886051188.429997
"Condition","event","Disorders of the upper GI","HHT",691503657.05089,427578657.718366
"Condition","event","Epilepsy and convulsions","HHT",1838507221.46395,1011405493.03478
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",263939067.600028,200456596.747349
"Condition","event","Glaucoma","HHT",55792800.125985,32617562.1695849
"Condition","event","Headache","HHT",197565575.404642,150199038.048995
"Condition","event","Heart disease","HHT",5061326113.7032,811732981.531368
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",68638242.76834,50026421.0239318
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",1484141940.42679,743140111.675979
"Condition","event","Hernias","HHT",276676391.273084,192080000.573843
"Condition","event","Hyperlipidemia","HHT",865272645.892554,313138461.19728
"Condition","event","Hypertension","HHT",3329016271.05352,766613981.237899
"Condition","event","Infectious diseases","HHT",693608346.40059,470968184.350113
"Condition","event","Kidney Disease","HHT",809509718.256339,278714514.626817
"Condition","event","Male genital disorders","HHT",60736828.37999,58381902.0339486
"Condition","event","Mental disorders","HHT",10242845307.4865,1979261570.37941
"Condition","event","Non-malignant neoplasm","HHT",4343883.86295,4343883.86295
"Condition","event","Normal birth/live born","HHT",73569309.57074,36725181.0443368
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",6066541082.50316,1110761810.15034
"Condition","event","Other bone and musculoskeletal disease","HHT",750887288.001974,445844826.785566
"Condition","event","Other care and screening","HHT",907790277.375938,428301063.582916
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","HHT",465614810.681557,229963727.813984
"Condition","event","Other CNS disorders","HHT",798017582.057553,238986511.881994
"Condition","event","Other endocrine, nutritional & immune disorder","HHT",941226695.419722,427817880.777266
"Condition","event","Other eye disorders","HHT",378976839.295498,169660854.66194
"Condition","event","Other GI","HHT",507004904.82773,330472312.942535
"Condition","event","Other stomach and intestinal disorders","HHT",305665186.85025,305665186.85025
"Condition","event","Other urinary","HHT",475516861.156019,373458951.889773
"Condition","event","Paralysis","HHT",1999240770.92966,1130584127.28233
"Condition","event","Perinatal Conditions","HHT",2101443.895795,2101443.895795
"Condition","event","Pneumonia","HHT",1031960581.62159,554287273.412712
"Condition","event","Poisoning by medical and non-medical substances","HHT",14208728.874606,14208728.874606
"Condition","event","Residual Codes","HHT",2101956764.27068,603208375.68056
"Condition","event","Skin disorders","HHT",952165143.027264,639824122.205929
"Condition","event","Symptoms","HHT",954311093.479722,601659810.548982
"Condition","event","Systemic lupus and connective tissues disorders","HHT",2443683870.67969,812641972.516297
"Condition","event","Thyroid disease","HHT",154914798.520611,111285805.875785
"Condition","event","Trauma-related disorders","HHT",3009652797.18026,676256696.723055
"Condition","event","Urinary tract infections","HHT",78833104.307869,38236024.5775829
"Condition","event","Acute Bronchitis and URI","IPT",1103442108.54084,494635206.658177
"Condition","event","Allergic reactions","IPT",1486961775.27608,983528118.555045
"Condition","event","Anemia and other deficiencies","IPT",1397386889.52527,530292867.935812
"Condition","event","Appendicitis","IPT",2502170621.57694,878249110.121452
"Condition","event","Back problems","IPT",11156589919.1841,3109310389.34803
"Condition","event","Cancer","IPT",30086264144.3425,5880712040.32346
"Condition","event","Cerebrovascular disease","IPT",12167749998.8884,2400560282.70579
"Condition","event","CNS infection","IPT",1414591019.38531,1107460809.76466
"Condition","event","Coma, brain damage","IPT",233752390.606279,163056406.713152
"Condition","event","Complications of pregnancy and birth","IPT",1485081948.94137,539002618.076605
"Condition","event","Complications of surgery or device","IPT",3201805608.74595,1282795154.11427
"Condition","event","Congenital anomalies","IPT",9818859992.15095,6853956470.45132
"Condition","event","COPD, asthma","IPT",17344505485.9819,4172340694.07102
"Condition","event","Diabetes mellitus","IPT",11351684783.7312,3192804845.32628
"Condition","event","Disorders of mouth and esophagus","IPT",65863155.951075,65863155.951075
"Condition","event","Disorders of teeth and jaws","IPT",1818131893.39843,1035316267.32174
"Condition","event","Disorders of the upper GI","IPT",4350802809.86129,1555855715.61921
"Condition","event","Epilepsy and convulsions","IPT",2548127580.10629,886033895.579111
"Condition","event","Female genital disorders, and contraception","IPT",4130720678.33229,1173075637.11903
"Condition","event","Gallbladder, pancreatic, and liver disease","IPT",16396397066.5874,4468980147.15237
"Condition","event","Headache","IPT",541355223.919622,302227527.897614
"Condition","event","Heart disease","IPT",67434965625.8224,8038406742.36593
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","IPT",2471217700.6362,1282857260.16804
"Condition","event","Hereditary, degenerative and other nervous system disorders","IPT",1581848990.66023,989133313.475416
"Condition","event","Hernias","IPT",1338615149.34003,483524771.978883
"Condition","event","Hyperlipidemia","IPT",1011785163.43688,686533662.756974
"Condition","event","Hypertension","IPT",5352488322.05753,1200873204.34261
"Condition","event","Infectious diseases","IPT",7016055129.27619,2656005474.26612
"Condition","event","Influenza","IPT",43028731.084477,30425908.1594396
"Condition","event","Intestinal infection","IPT",1346304171.7384,465340842.149722
"Condition","event","Kidney Disease","IPT",7756861909.7938,2720366440.51786
"Condition","event","Male genital disorders","IPT",423598098.277333,189700554.194333
"Condition","event","Mental disorders","IPT",11052559953.2715,3569324221.18251
"Condition","event","Non-malignant breast disease","IPT",78258460.6352672,78258460.6352672
"Condition","event","Non-malignant neoplasm","IPT",2613599334.94139,998060200.712216
"Condition","event","Normal birth/live born","IPT",25456813963.5824,2235061986.84429
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","IPT",19567901612.0975,3728419424.26129
"Condition","event","Other bone and musculoskeletal disease","IPT",2661789987.51416,1211986148.39815
"Condition","event","Other care and screening","IPT",1621683761.5616,588846842.17378
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","IPT",13007657382.7899,2806290975.63805
"Condition","event","Other CNS disorders","IPT",11041042424.4126,3482034956.26689
"Condition","event","Other endocrine, nutritional & immune disorder","IPT",5598183509.15894,1407136498.67567
"Condition","event","Other eye disorders","IPT",843569569.620984,305802257.515111
"Condition","event","Other GI","IPT",7634573248.84139,1995649857.38278
"Condition","event","Other stomach and intestinal disorders","IPT",5464433394.14843,1351690888.00784
"Condition","event","Other urinary","IPT",998095954.825187,398324220.972745
"Condition","event","Otitis media","IPT",225964400.777706,124914524.819408
"Condition","event","Paralysis","IPT",263262653.837398,252699349.128456
"Condition","event","Perinatal Conditions","IPT",2847649652.21628,1365431344.10832
"Condition","event","Pneumonia","IPT",13384053607.0963,2464824356.42375
"Condition","event","Poisoning by medical and non-medical substances","IPT",1682992990.03374,1060614354.15508
"Condition","event","Residual Codes","IPT",6687139987.69852,3257769360.11233
"Condition","event","Skin disorders","IPT",7199952475.20489,2662241073.3659
"Condition","event","Symptoms","IPT",4833003507.78445,1179756492.59355
"Condition","event","Systemic lupus and connective tissues disorders","IPT",9092461198.78057,3226843403.51578
"Condition","event","Thyroid disease","IPT",267205569.515811,195861086.108332
"Condition","event","Tonsillitis","IPT",194029977.568251,91305108.5009836
"Condition","event","Trauma-related disorders","IPT",31279185328.4379,4975141889.55285
"Condition","event","Urinary tract infections","IPT",4540775040.76254,1567051276.13391
"Condition","event","Acute Bronchitis and URI","OBV",5267567329.74058,325435247.831265
"Condition","event","Allergic reactions","OBV",1171751767.47059,248287242.015526
"Condition","event","Anemia and other deficiencies","OBV",1068840180.67133,210243977.344475
"Condition","event","Appendicitis","OBV",8910599.8281691,3804509.81259679
"Condition","event","Back problems","OBV",16576421412.0654,1216206749.15578
"Condition","event","Cancer","OBV",27894925708.9086,4758767153.85081
"Condition","event","Cataract","OBV",4265970431.61936,592362371.12859
"Condition","event","Cerebrovascular disease","OBV",1614621281.38552,343199170.437233
"Condition","event","CNS infection","OBV",129317155.997008,107168796.794294
"Condition","event","Complications of pregnancy and birth","OBV",653444945.105142,178816542.307993
"Condition","event","Complications of surgery or device","OBV",292617635.698591,112391776.681433
"Condition","event","Congenital anomalies","OBV",1365742907.56241,388344392.368187
"Condition","event","COPD, asthma","OBV",11869224295.3534,803820240.640016
"Condition","event","Diabetes mellitus","OBV",9759763241.90775,726541680.536343
"Condition","event","Disorders of mouth and esophagus","OBV",176209911.335795,88023862.1800901
"Condition","event","Disorders of teeth and jaws","OBV",362408424.482748,59988719.6507526
"Condition","event","Disorders of the upper GI","OBV",3245769021.64896,358817774.872898
"Condition","event","Epilepsy and convulsions","OBV",671619111.113205,137651423.72022
"Condition","event","Female genital disorders, and contraception","OBV",3007859947.6295,453806986.456331
"Condition","event","Gallbladder, pancreatic, and liver disease","OBV",1580819380.58426,495442734.912662
"Condition","event","Glaucoma","OBV",1397588767.3545,203265785.758729
"Condition","event","Headache","OBV",2219104244.18909,382588053.992924
"Condition","event","Heart disease","OBV",11926650733.687,1102916201.71076
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","OBV",1034421519.65409,371512973.521786
"Condition","event","Hereditary, degenerative and other nervous system disorders","OBV",1106199720.67464,217336061.560466
"Condition","event","Hernias","OBV",793648170.193453,220254905.891477
"Condition","event","Hyperlipidemia","OBV",8519006762.08474,697077203.053044
"Condition","event","Hypertension","OBV",11771026059.397,817990721.798985
"Condition","event","Infectious diseases","OBV",3938683446.63038,442242382.910569
"Condition","event","Influenza","OBV",231246691.997551,39646913.0569224
"Condition","event","Intestinal infection","OBV",759250118.145743,76858930.0523899
"Condition","event","Kidney Disease","OBV",7283970028.31169,1372586197.42553
"Condition","event","Male genital disorders","OBV",996161090.069275,173288072.597296
"Condition","event","Mental disorders","OBV",16302528353.2643,1267740069.43142
"Condition","event","Non-malignant breast disease","OBV",865920194.728346,250763132.513266
"Condition","event","Non-malignant neoplasm","OBV",1793956540.52189,211887252.317188
"Condition","event","Normal birth/live born","OBV",7657903065.58429,705958146.122976
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","OBV",17784018078.0666,1028029384.14645
"Condition","event","Other bone and musculoskeletal disease","OBV",2982636431.64821,624996823.154978
"Condition","event","Other care and screening","OBV",4295028087.12472,491816679.306835
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","OBV",4656366182.83387,893625005.703395
"Condition","event","Other CNS disorders","OBV",8039732029.97533,720982602.867094
"Condition","event","Other endocrine, nutritional & immune disorder","OBV",8800287693.85184,3848585141.20905
"Condition","event","Other eye disorders","OBV",7617956830.9529,1405424240.18119
"Condition","event","Other GI","OBV",1406038708.57424,182440798.697675
"Condition","event","Other stomach and intestinal disorders","OBV",812225531.404873,164974285.87229
"Condition","event","Other urinary","OBV",1090471393.7085,230922050.004876
"Condition","event","Otitis media","OBV",1934702728.05894,299994684.99332
"Condition","event","Paralysis","OBV",160735914.23665,98464240.0397331
"Condition","event","Perinatal Conditions","OBV",42998414.8906136,17868510.7845241
"Condition","event","Pneumonia","OBV",1017144927.1448,171286043.19385
"Condition","event","Poisoning by medical and non-medical substances","OBV",244739857.834171,71389377.7350038
"Condition","event","Residual Codes","OBV",4799402193.55092,469058321.488806
"Condition","event","Skin disorders","OBV",6080188804.0058,478644698.705815
"Condition","event","Symptoms","OBV",1955873960.78016,453041005.791852
"Condition","event","Systemic lupus and connective tissues disorders","OBV",9317937587.95305,830410112.625272
"Condition","event","Thyroid disease","OBV",3644150148.38087,484649572.182283
"Condition","event","Tonsillitis","OBV",300801323.8284,59110553.6708798
"Condition","event","Trauma-related disorders","OBV",22289164849.5438,1578843914.00609
"Condition","event","Urinary tract infections","OBV",1547075148.66672,318111430.586437
"Condition","event","Acute Bronchitis and URI","OPT",453462885.625597,140368149.587555
"Condition","event","Allergic reactions","OPT",76607973.7173842,27253433.3035419
"Condition","event","Anemia and other deficiencies","OPT",221645959.845038,78182198.8007542
"Condition","event","Appendicitis","OPT",1645062.20976114,1396928.868848
"Condition","event","Back problems","OPT",5637180761.6929,1683249003.21507
"Condition","event","Cancer","OPT",13159062545.5477,1910069375.6002
"Condition","event","Cataract","OPT",2387654114.30305,481095499.60219
"Condition","event","Cerebrovascular disease","OPT",935636494.869768,340081482.130622
"Condition","event","CNS infection","OPT",75499172.6186946,75251834.1277799
"Condition","event","Complications of pregnancy and birth","OPT",68746652.0104453,17172233.3409755
"Condition","event","Complications of surgery or device","OPT",41677764.0715721,38755204.3604701
"Condition","event","Congenital anomalies","OPT",619658442.437351,336300721.615381
"Condition","event","COPD, asthma","OPT",3138435123.43881,736529463.106035
"Condition","event","Diabetes mellitus","OPT",1486565220.50085,293875958.700446
"Condition","event","Disorders of mouth and esophagus","OPT",10297907.5361062,9192633.38819663
"Condition","event","Disorders of teeth and jaws","OPT",166132839.974515,82646474.6024451
"Condition","event","Disorders of the upper GI","OPT",1514246415.12791,266328309.956907
"Condition","event","Epilepsy and convulsions","OPT",129468350.164469,87013884.995577
"Condition","event","Female genital disorders, and contraception","OPT",2297300872.13753,447146105.077439
"Condition","event","Gallbladder, pancreatic, and liver disease","OPT",1970774729.81523,517052121.29594
"Condition","event","Glaucoma","OPT",202099761.660264,155212843.699766
"Condition","event","Headache","OPT",370844344.201695,97070085.1074972
"Condition","event","Heart disease","OPT",7317078569.99324,1512874307.332
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","OPT",247382711.678959,156105377.594484
"Condition","event","Hereditary, degenerative and other nervous system disorders","OPT",916453291.417951,715139321.486903
"Condition","event","Hernias","OPT",2865729386.61187,818515936.625347
"Condition","event","Hyperlipidemia","OPT",1044399818.95205,243811830.859082
"Condition","event","Hypertension","OPT",1274806247.13105,252968979.335857
"Condition","event","Infectious diseases","OPT",792295076.403295,225032840.505327
"Condition","event","Influenza","OPT",5856556.32632538,4456727.64969127
"Condition","event","Intestinal infection","OPT",58645389.7843631,25911404.8466079
"Condition","event","Kidney Disease","OPT",3669936441.29798,855756944.684925
"Condition","event","Male genital disorders","OPT",412676861.788757,184873163.867049
"Condition","event","Mental disorders","OPT",1329526494.63846,351108944.642387
"Condition","event","Non-malignant breast disease","OPT",1783880380.94583,691986992.600726
"Condition","event","Non-malignant neoplasm","OPT",1636109626.43434,483152603.348821
"Condition","event","Normal birth/live born","OPT",605145537.978634,144355554.289063
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","OPT",7322369374.66434,1674773988.81644
"Condition","event","Other bone and musculoskeletal disease","OPT",1390721060.0895,336793551.735659
"Condition","event","Other care and screening","OPT",489372785.014731,134656523.679942
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","OPT",2668781952.57014,834813279.174787
"Condition","event","Other CNS disorders","OPT",3352148842.87857,651911480.675414
"Condition","event","Other endocrine, nutritional & immune disorder","OPT",2789560645.76127,1651970403.2201
"Condition","event","Other eye disorders","OPT",1543374203.02879,710530416.428964
"Condition","event","Other GI","OPT",1325149109.28928,458014203.49697
"Condition","event","Other stomach and intestinal disorders","OPT",896167655.807617,435740714.316907
"Condition","event","Other urinary","OPT",482952068.961026,171972816.381488
"Condition","event","Otitis media","OPT",390670865.153515,146311623.908371
"Condition","event","Paralysis","OPT",2056191.7714082,1645305.06107927
"Condition","event","Perinatal Conditions","OPT",65825180.8612552,44108509.5896107
"Condition","event","Pneumonia","OPT",266080236.567123,116824318.560166
