"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",2503,0
"Condition","ind","Allergic reactions","Total",560,0
"Condition","ind","Anemia and other deficiencies","Total",335,0
"Condition","ind","Appendicitis","Total",28,0
"Condition","ind","Back problems","Total",1639,0
"Condition","ind","Cancer","Total",1130,0
"Condition","ind","Cataract","Total",331,0
"Condition","ind","Cerebrovascular disease","Total",343,0
"Condition","ind","CNS infection","Total",14,0
"Condition","ind","Coma, brain damage","Total",4,0
"Condition","ind","Complications of pregnancy and birth","Total",133,0
"Condition","ind","Complications of surgery or device","Total",72,0
"Condition","ind","Congenital anomalies","Total",132,0
"Condition","ind","COPD, asthma","Total",4319,0
"Condition","ind","Diabetes mellitus","Total",2267,0
"Condition","ind","Disorders of mouth and esophagus","Total",82,0
"Condition","ind","Disorders of teeth and jaws","Total",640,0
"Condition","ind","Disorders of the upper GI","Total",2050,0
"Condition","ind","Epilepsy and convulsions","Total",211,0
"Condition","ind","Female genital disorders, and contraception","Total",1108,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",291,0
"Condition","ind","Glaucoma","Total",301,0
"Condition","ind","Headache","Total",721,0
"Condition","ind","Heart disease","Total",2031,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",98,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",238,0
"Condition","ind","Hernias","Total",159,0
"Condition","ind","Hyperlipidemia","Total",4134,0
"Condition","ind","Hypertension","Total",5542,0
"Condition","ind","Infectious diseases","Total",1333,0
"Condition","ind","Influenza","Total",177,0
"Condition","ind","Intestinal infection","Total",654,0
"Condition","ind","Kidney Disease","Total",416,0
"Condition","ind","Male genital disorders","Total",386,0
"Condition","ind","Mental disorders","Total",3391,0
"Condition","ind","Non-malignant breast disease","Total",154,0
"Condition","ind","Non-malignant neoplasm","Total",307,0
"Condition","ind","Normal birth/live born","Total",621,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",3336,0
"Condition","ind","Other bone and musculoskeletal disease","Total",662,0
"Condition","ind","Other care and screening","Total",1743,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",558,0
"Condition","ind","Other CNS disorders","Total",1281,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1203,0
"Condition","ind","Other eye disorders","Total",1312,0
"Condition","ind","Other GI","Total",751,0
"Condition","ind","Other stomach and intestinal disorders","Total",171,0
"Condition","ind","Other urinary","Total",439,0
"Condition","ind","Otitis media","Total",864,0
"Condition","ind","Paralysis","Total",30,0
"Condition","ind","Perinatal Conditions","Total",20,0
"Condition","ind","Pneumonia","Total",333,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",130,0
"Condition","ind","Residual Codes","Total",1889,0
"Condition","ind","Skin disorders","Total",1859,0
