"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",77258285.113099,3492081.17923743
"Condition","ind","Allergic reactions","Total",19527166.829481,2070654.45234534
"Condition","ind","Anemia and other deficiencies","Total",9993296.141792,1133997.49176067
"Condition","ind","Appendicitis","Total",716871.702797,206392.903532704
"Condition","ind","Back problems","Total",158897276.662351,9398597.62719657
"Condition","ind","Cancer","Total",87640086.082872,6592774.29643498
"Condition","ind","Cataract","Total",17210202.966067,1830576.14633934
"Condition","ind","Cerebrovascular disease","Total",18458010.549664,2257239.11570448
"Condition","ind","CNS infection","Total",508906.603333,168078.853272154
"Condition","ind","Coma, brain damage","Total",60945.472613,40781.186439474
"Condition","ind","Complications of pregnancy and birth","Total",4764276.479478,918121.140791414
"Condition","ind","Complications of surgery or device","Total",3400812.67594,841164.688397244
"Condition","ind","Congenital anomalies","Total",7692662.539762,1357797.80330188
"Condition","ind","COPD, asthma","Total",205656103.846307,8470077.68030636
"Condition","ind","Diabetes mellitus","Total",165815481.781113,6353732.92687179
"Condition","ind","Disorders of mouth and esophagus","Total",2280265.499838,438176.702008692
"Condition","ind","Disorders of teeth and jaws","Total",12416877.492617,801649.818880069
"Condition","ind","Disorders of the upper GI","Total",65570205.649383,2605362.80196746
"Condition","ind","Epilepsy and convulsions","Total",11342298.336725,1184325.77495603
"Condition","ind","Female genital disorders, and contraception","Total",37067864.688157,2200666.15587277
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",11260583.480071,1144143.48566334
"Condition","ind","Glaucoma","Total",15200505.641583,1404304.58620428
"Condition","ind","Headache","Total",29949205.464843,2307143.61729297
"Condition","ind","Heart disease","Total",141479816.635302,7057506.45590141
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",6547088.219793,1513213.46623811
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",16758081.694615,1959425.92982967
"Condition","ind","Hernias","Total",5224571.528638,569745.355142255
"Condition","ind","Hyperlipidemia","Total",160428280.6367,5030416.65012298
"Condition","ind","Hypertension","Total",276137179.77576,8024854.5553607
"Condition","ind","Infectious diseases","Total",48620680.35667,3398309.61184819
"Condition","ind","Influenza","Total",3865597.988312,669655.009539791
"Condition","ind","Intestinal infection","Total",13188884.564892,1284033.41006338
"Condition","ind","Kidney Disease","Total",43720612.728482,5508850.72332616
"Condition","ind","Male genital disorders","Total",14564200.805146,1112686.76580781
"Condition","ind","Mental disorders","Total",261130720.177809,11634747.7500048
"Condition","ind","Non-malignant breast disease","Total",4914417.933459,664325.434753334
"Condition","ind","Non-malignant neoplasm","Total",9849043.678412,917524.399117457
"Condition","ind","Normal birth/live born","Total",46638093.270962,2916785.19936055
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",182360274.588253,7743634.0124561
"Condition","ind","Other bone and musculoskeletal disease","Total",31772004.829753,2943864.56941815
"Condition","ind","Other care and screening","Total",65073931.35123,4371816.2728636
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",25623482.509317,2014732.93692608
"Condition","ind","Other CNS disorders","Total",64403100.015712,5737816.82893674
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",43664008.083458,2389730.72539166
"Condition","ind","Other eye disorders","Total",41182929.62701,2225702.26235477
"Condition","ind","Other GI","Total",22091071.979312,1595960.54644871
"Condition","ind","Other stomach and intestinal disorders","Total",10637396.296323,1251893.96254108
"Condition","ind","Other urinary","Total",13974617.872552,1053527.49030227
"Condition","ind","Otitis media","Total",28439804.37521,1932140.47006166
"Condition","ind","Paralysis","Total",2940432.277493,1346131.37499884
"Condition","ind","Perinatal Conditions","Total",691943.186895,208558.61886369
"Condition","ind","Pneumonia","Total",13441452.819353,1086528.9982627
"Condition","ind","Poisoning by medical and non-medical substances","Total",3486706.850037,461173.137030366
"Condition","ind","Residual Codes","Total",79886112.386003,7614862.68088839
"Condition","ind","Skin disorders","Total",68381109.180833,3558828.83487153
"Condition","ind","Symptoms","Total",20969627.141427,2236728.52601861
"Condition","ind","Systemic lupus and connective tissues disorders","Total",82575939.551395,5494395.85999093
"Condition","ind","Thyroid disease","Total",59313627.030354,2584185.53482245
"Condition","ind","Tonsillitis","Total",3785713.788803,634228.540473716
"Condition","ind","Trauma-related disorders","Total",181308558.788733,9990399.26270648
"Condition","ind","Urinary tract infections","Total",20263123.01533,1296537.28639958
"Condition","event","Acute Bronchitis and URI","ERT",1666817.683522,157395.467283962
"Condition","event","Allergic reactions","ERT",710747.791054,121038.751205465
"Condition","event","Anemia and other deficiencies","ERT",86204.258605,30663.4522507702
"Condition","event","Appendicitis","ERT",175368.697275,65094.0361455142
"Condition","event","Back problems","ERT",1427483.448649,185187.44084849
"Condition","event","Cancer","ERT",421639.856249,90919.1273659855
"Condition","event","Cerebrovascular disease","ERT",804763.927615,147233.707109247
"Condition","event","CNS infection","ERT",68426.76902,38542.1021804513
"Condition","event","Complications of pregnancy and birth","ERT",329065.458433,79454.8264868086
"Condition","event","Complications of surgery or device","ERT",171538.889753,57911.2844036507
"Condition","event","Congenital anomalies","ERT",137881.266251,51947.2867932491
"Condition","event","COPD, asthma","ERT",3940101.646355,327981.997189101
"Condition","event","Diabetes mellitus","ERT",878020.346214,173349.210456947
"Condition","event","Disorders of mouth and esophagus","ERT",51948.495447,26831.4549047773
"Condition","event","Disorders of teeth and jaws","ERT",424057.194175,80957.7188539817
"Condition","event","Disorders of the upper GI","ERT",1311567.341256,251600.884702367
"Condition","event","Epilepsy and convulsions","ERT",556351.844954,125414.36468612
"Condition","event","Female genital disorders, and contraception","ERT",564485.085879,90348.650525164
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",963497.701122,134729.74053894
"Condition","event","Headache","ERT",859052.897246,145062.573259618
"Condition","event","Heart disease","ERT",3911050.544292,285612.730783396
