"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",596071096709.226,23853024177.6734
"ind","event","Total","TOT",596071096709.226,23853024177.6734
"ind","event","Total","DVT",52204056240.942,2537239524.40855
"ind","event","Total","RX",94241801961.0086,2995932808.24348
"ind","event","Total","OBV",115332382361.942,4185611559.09618
"ind","event","Total","OBD",89403462917.5626,3305703929.66767
"ind","event","Total","OBO",25271318216.7905,1294214765.49704
"ind","event","Total","OPT",53401300174.6738,2785496805.81565
"ind","event","Total","OPY",35278247359.1574,1877287624.99063
"ind","event","Total","OPZ",17015718830.1526,1349171060.66791
"ind","event","Total","ERT",17312891788.4527,918832899.539169
"ind","event","Total","IPT",215273265146.841,13780016712.7169
"ind","event","Total","HHT",31382929057.1211,5047736714.83095
"ind","event","Total","OMA",16661500195.1707,1886034217.53282
"ind","sop","Total","EXP",596071096709.226,23853024177.6734
"ind","sop","Total","SLF",114623264053.527,3689508114.3779
"ind","sop","Total","PTR",239331328020.906,12516962802.5033
"ind","sop","Total","MCR",134646555511.935,9470461697.34453
"ind","sop","Total","MCD",52485937186.7437,5192901949.09689
"ind","sop","Total","OTZ",54988483154.6891,5149844466.15934
"ind","agegrps","Total","Under 5",18035778504.1501,2660312116.73118
"ind","agegrps","Total","5-17",43442020831.8414,2938130963.37634
"ind","agegrps","Total","18-44",159369954801.898,10003365698.937
"ind","agegrps","Total","45-64",167078383729.191,9271535132.61041
"ind","agegrps","Total","65+",208144958842.146,12544953189.6802
"event","sop","TOT","EXP",596071096709.226,23853024177.6734
"event","sop","TOT","SLF",114623264053.527,3689508114.3779
"event","sop","TOT","PTR",239331328020.906,12516962802.5033
"event","sop","TOT","MCR",134646555511.935,9470461697.34453
"event","sop","TOT","MCD",52485937186.7437,5192901949.09689
"event","sop","TOT","OTZ",54988483154.6891,5149844466.15934
"event","sop","DVT","EXP",52204056240.942,2537239524.40855
"event","sop","DVT","SLF",26194292473.904,1355217229.98221
"event","sop","DVT","PTR",22446650991.4673,1384630086.767
"event","sop","DVT","MCR",211692520.135423,40755480.784065
"event","sop","DVT","MCD",1605455462.71356,208008152.59605
"event","sop","DVT","OTZ",1746965563.20062,162547309.636618
"event","sop","RX","EXP",94241801961.0086,2995932808.24348
"event","sop","RX","SLF",43527845611.0504,1526581842.68039
"event","sop","RX","PTR",33369323340.9448,1382489568.89424
"event","sop","RX","MCR",4400865366.55064,359714441.700423
"event","sop","RX","MCD",9704357041.0981,806208632.055277
"event","sop","RX","OTZ",3241589790.34828,282219816.486539
"event","sop","OBV","EXP",115332382361.942,4185611559.09618
"event","sop","OBV","SLF",22895877968.264,937606173.715325
"event","sop","OBV","PTR",55639241588.1715,2618227482.40163
"event","sop","OBV","MCR",18945219272.2244,1194553390.99661
"event","sop","OBV","MCD",6413539690.15026,475141907.525684
"event","sop","OBV","OTZ",11439752148.4868,716892359.372432
"event","sop","OBD","EXP",89403462917.5626,3305703929.66767
"event","sop","OBD","SLF",16091838194.6864,684256900.652988
"event","sop","OBD","PTR",43412731849.1123,2075362861.43087
"event","sop","OBD","MCR",16435146360.6367,1098105728.03236
"event","sop","OBD","MCD",4992608823.5811,322645316.908269
"event","sop","OBD","OTZ",8472259399.19251,574389225.38737
"event","sop","OBO","EXP",25271318216.7905,1294214765.49704
"event","sop","OBO","SLF",6567915490.40785,429706985.499649
"event","sop","OBO","PTR",11917701476.6432,817786740.468074
"event","sop","OBO","MCR",2448467350.45445,258587232.070574
"event","sop","OBO","MCD",1389136937.2173,243393570.335345
"event","sop","OBO","OTZ",2948428553.47289,343521383.082929
"event","sop","OPT","EXP",53401300174.6738,2785496805.81565
