"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","ind","Total","Total",674,17.6023642639006
"ind","event","Total","TOT",674,17.6023642639006
"ind","event","Total","DVT",156,3.57149419847258
"ind","event","Total","RX",174,5.35724129770887
"ind","event","Total","OBV",226,4.59192111232189
"ind","event","Total","OBD",197,4.08170765539723
"ind","event","Total","OBO",117,4.59192111232189
"ind","event","Total","OPT",566,26.2759930316197
"ind","event","Total","OPY",961,61.2256148309585
"ind","event","Total","OPZ",264,12.500229694654
"ind","event","Total","ERT",313,9.69405568156843
"ind","event","Total","IPT",5213,146.9414755943
"ind","event","Total","HHT",1602,122.196122933455
"ind","event","Total","OMA",179,4.59192111232189
"ind","sop","Total","EXP",674,17.6023642639006
"ind","sop","Total","SLF",202,4.33681438385956
"ind","sop","Total","PTR",396,9.4389489531061
"ind","sop","Total","MCR",650,41.5823967393593
"ind","sop","Total","MCD",265,13.5206566085033
"ind","sop","Total","OTZ",208,11.4798027808047
"ind","agegrps","Total","Under 5",260,12.7553364231164
"ind","agegrps","Total","5-17",311,11.734909509267
"ind","agegrps","Total","18-44",563,18.1125777208252
"ind","agegrps","Total","45-64",1171,31.3781276008662
"ind","agegrps","Total","65+",2323,96.4303433587596
"event","sop","TOT","EXP",674,17.6023642639006
"event","sop","TOT","SLF",202,4.33681438385956
"event","sop","TOT","PTR",396,9.4389489531061
"event","sop","TOT","MCR",650,41.5823967393593
"event","sop","TOT","MCD",265,13.5206566085033
"event","sop","TOT","OTZ",208,11.4798027808047
"event","sop","DVT","EXP",156,3.57149419847258
"event","sop","DVT","SLF",100,2.29596055616094
"event","sop","DVT","PTR",129,4.33681438385956
"event","sop","DVT","MCR",95,22.9596055616094
"event","sop","DVT","MCD",78,7.39809512540748
"event","sop","DVT","OTZ",135,7.65320185386981
"event","sop","RX","EXP",174,5.35724129770887
"event","sop","RX","SLF",66,1.78574709923629
"event","sop","RX","PTR",104,3.06128074154792
"event","sop","RX","MCR",246,19.1330046346745
"event","sop","RX","MCD",96,8.41852203925679
"event","sop","RX","OTZ",152,18.1125777208252
"event","sop","OBV","EXP",226,4.59192111232189
"event","sop","OBV","SLF",50,0.255106728462327
"event","sop","OBV","PTR",160,4.08170765539723
"event","sop","OBV","MCR",259,14.5410835223526
"event","sop","OBV","MCD",115,6.37766821155818
"event","sop","OBV","OTZ",128,6.88788166848283
"event","sop","OBD","EXP",197,4.08170765539723
