"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",130,0
"TC1name","ind","Anti-Infectives","Total",6457,0
"TC1name","ind","Antineoplastics","Total",377,0
"TC1name","ind","Biologicals","Total",7,0
"TC1name","ind","Cardiovascular Agents","Total",6626,0
"TC1name","ind","Central Nervous System Agents","Total",8020,0
"TC1name","ind","Coagulation Modifiers","Total",925,0
"TC1name","ind","Gastrointestinal Agents","Total",2784,0
"TC1name","ind","Genitourinary Tract Agents","Total",401,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",3838,0
"TC1name","ind","Immunologic Agents","Total",93,0
"TC1name","ind","Metabolic Agents","Total",5258,0
"TC1name","ind","Miscellaneous Agents","Total",526,0
"TC1name","ind","Not Ascertained","Total",1425,0
"TC1name","ind","Nutritional Products","Total",2010,0
"TC1name","ind","Psychotherapeutic Agents","Total",2680,0
"TC1name","ind","Respiratory Agents","Total",3776,0
"TC1name","ind","Topical Agents","Total",3832,0
"RXDRGNAM","ind","ABACAVIR","Total",1,0
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",6,0
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",2,0
"RXDRGNAM","ind","ACAMPROSATE","Total",1,0
"RXDRGNAM","ind","ACARBOSE","Total",7,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",10,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",303,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",2,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",539,0
"RXDRGNAM","ind","ACETAMINOPHEN-DIPHENHYDRAMINE","Total",1,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1879,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",595,0
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",1,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",62,0
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",91,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",12,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",1,0
