"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",24786,0
"ind","event","Total","TOT",24786,0
"ind","event","Total","DVT",11005,0
"ind","event","Total","RX",17272,0
"ind","event","Total","OBV",20286,0
"ind","event","Total","OBD",18813,0
"ind","event","Total","OBO",7755,0
"ind","event","Total","OPT",3667,0
"ind","event","Total","OPY",2232,0
"ind","event","Total","OPZ",1972,0
"ind","event","Total","ERT",3577,0
"ind","event","Total","IPT",2038,0
"ind","event","Total","HHT",596,0
"ind","event","Total","OMA",4631,0
"ind","sop","Total","EXP",24786,0
"ind","sop","Total","SLF",20326,0
"ind","sop","Total","PTR",13295,0
"ind","sop","Total","MCR",4831,0
"ind","sop","Total","MCD",7541,0
"ind","sop","Total","OTZ",6142,0
"ind","agegrps","Total","Under 5",1990,0
"ind","agegrps","Total","5-17",5115,0
"ind","agegrps","Total","18-44",7641,0
"ind","agegrps","Total","45-64",6516,0
"ind","agegrps","Total","65+",3524,0
"ind","region","Total","Northeast",3840,0
"ind","region","Total","Midwest",5516,0
"ind","region","Total","South",9060,0
"ind","region","Total","West",6370,0
"ind","married","Total","Married",9304,0
"ind","married","Total","Widowed",1339,0
"ind","married","Total","Divorced",2166,0
"ind","married","Total","Separated",526,0
"ind","married","Total","Never married",5109,0
"ind","married","Total","Inapplicable (age < 16)",6342,0
"ind","race","Total","Hispanic",5764,0
"ind","race","Total","White",11851,0
"ind","race","Total","Black",4810,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",602,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",1759,0
"ind","sex","Total","Male",11149,0
"ind","sex","Total","Female",13637,0
"ind","education","Total","Less than high school",3705,0
"ind","education","Total","High school",5200,0
"ind","education","Total","Some college",8642,0
"ind","education","Total","Inapplicable (age < 18)",7105,0
"ind","education","Total","Missing",134,0
"ind","employed","Total","Employed",10165,0
"ind","employed","Total","Not employed",8269,0
"ind","employed","Total","Inapplicable (age < 16)",6342,0
"ind","employed","Total","Missing",10,0
"ind","insurance","Total","Any private, all ages",14465,0
"ind","insurance","Total","Public only, all ages",7686,0
"ind","insurance","Total","Uninsured, all ages",2635,0
"ind","poverty","Total","Negative or poor",5053,0
"ind","poverty","Total","Near-poor",1570,0
"ind","poverty","Total","Low income",3771,0
"ind","poverty","Total","Middle income",7394,0
"ind","poverty","Total","High income",6998,0
"ind","health","Total","Excellent",7350,0
"ind","health","Total","Very good",7595,0
"ind","health","Total","Good",6581,0
"ind","health","Total","Fair",2426,0
