"stat_var","stat_label","row_var","row_label","rowLevels","col_var","col_label","colLevels","coef","se","caption"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Anti-Infectives","ind","Total","Total","83,723","2,147","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Antihyperlipidemic Agents","ind","Total","Total","7,983","411","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Antineoplastics","ind","Total","Total","6,082","316","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Cardiovascular Agents","ind","Total","Total","40,511","1,164","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Central Nervous System Agents","ind","Total","Total","62,764","1,620","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Coagulation Modifiers","ind","Total","Total","4,502","299","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Gastrointestinal Agents","ind","Total","Total","19,299","657","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Hormones/Hormone Modifiers","ind","Total","Total","47,305","1,277","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Miscellaneous Agents","ind","Total","Total","5,413","330","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Not Ascertained","ind","Total","Total","7,353","391","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Nutritional Products","ind","Total","Total","16,418","651","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Psychotherapeutic Agents","ind","Total","Total","22,459","795","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Respiratory Agents","ind","Total","Total","49,149","1,474","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Topical Agents","ind","Total","Total","56,587","1,483","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen","ind","Total","Total","3,729","263","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Codeine","ind","Total","Total","9,036","472","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Hydrocodone","ind","Total","Total","8,007","423","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Oxycodone","ind","Total","Total","2,959","282","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Propoxyphene","ind","Total","Total","5,285","344","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acyclovir","ind","Total","Total","1,290","152","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Albuterol","ind","Total","Total","9,679","433","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Allopurinol","ind","Total","Total","1,579","182","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Alprazolam","ind","Total","Total","2,712","222","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amitriptyline","ind","Total","Total","3,150","247","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amlodipine","ind","Total","Total","5,490","346","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amoxicillin","ind","Total","Total","34,340","1,175","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amoxicillin-Clavulanate","ind","Total","Total","4,733","358","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ampicillin","ind","Total","Total","1,481","158","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Antazoline-Naphazoline Ophthalmic","ind","Total","Total","1,360","150","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","APAP/Butalbital/Caffeine","ind","Total","Total","881","121","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","APAP/Dichloralphenazone/Isometheptene","ind","Total","Total","877","135","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Aspirin","ind","Total","Total","1,548","172","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Atenolol","ind","Total","Total","3,606","256","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Atropine-Diphenoxylate","ind","Total","Total","857","113","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Azithromycin","ind","Total","Total","3,747","288","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Bacitracin-Polymyxin B Topical","ind","Total","Total","1,027","135","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Bacitracin/Neomycin/Polymyxin B Topical","ind","Total","Total","10,885","508","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Beclomethasone","ind","Total","Total","1,722","166","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Beclomethasone Nasal","ind","Total","Total","4,637","305","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Benazepril","ind","Total","Total","1,291","154","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Betamethasone-Clotrimazole Topical","ind","Total","Total","1,218","156","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Betamethasone Topical","ind","Total","Total","1,150","146","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Brompheniramine/Dextromethorphan/PPA","ind","Total","Total","738","114","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Budesonide Nasal","ind","Total","Total","881","138","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Buspirone","ind","Total","Total","839","116","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Captopril","ind","Total","Total","1,338","135","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Carbamazepine","ind","Total","Total","950","118","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Carbamide Peroxide Otic","ind","Total","Total","972","121","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Carbinoxamine/Dextromethorphan/PSE","ind","Total","Total","1,444","163","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Carisoprodol","ind","Total","Total","1,244","146","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefaclor","ind","Total","Total","2,766","212","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefadroxil","ind","Total","Total","1,426","158","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefixime","ind","Total","Total","1,223","151","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefprozil","ind","Total","Total","1,743","178","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefuroxime","ind","Total","Total","2,084","219","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cephalexin","ind","Total","Total","9,432","492","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cetirizine","ind","Total","Total","1,159","163","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Chlorpheniramine","ind","Total","Total","646","110","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Chlorpheniramine-Pseudoephedrine","ind","Total","Total","1,230","154","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Chlorpheniramine/Hydrocodone/Phenylephrine","ind","Total","Total","834","154","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Chlorpheniramine/Phenylephrine/Pyrilamine","ind","Total","Total","1,369","172","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cimetidine","ind","Total","Total","2,417","213","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ciprofloxacin","ind","Total","Total","3,633","301","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cisapride","ind","Total","Total","1,109","146","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clarithromycin","ind","Total","Total","5,846","385","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clindamycin","ind","Total","Total","1,027","133","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clonazepam","ind","Total","Total","1,060","153","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clonidine","ind","Total","Total","1,043","142","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Codeine-Guaifenesin","ind","Total","Total","3,829","267","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Codeine-Promethazine","ind","Total","Total","1,378","168","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Conjugated Estrogens","ind","Total","Total","9,307","449","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Conjugated Estrogens-Medroxyprogesterone","ind","Total","Total","1,751","168","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cromolyn","ind","Total","Total","1,302","164","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cyclobenzaprine","ind","Total","Total","3,130","251","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Desogestrel-Ethinyl Estradiol","ind","Total","Total","1,203","147","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dextromethorphan-Guaifenesin","ind","Total","Total","1,050","135","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dextromethorphan/Guaifenesin/PPA","ind","Total","Total","727","108","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dextromethorphan/Guaifenesin/Pseudoephedrine","ind","Total","Total","624","96","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Diazepam","ind","Total","Total","1,806","177","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Diclofenac","ind","Total","Total","1,770","184","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Diclofenac Ophthalmic","ind","Total","Total","1,008","132","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dicyclomine","ind","Total","Total","779","120","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Digoxin","ind","Total","Total","4,494","300","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Diltiazem","ind","Total","Total","3,230","244","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Diphenhydramine","ind","Total","Total","1,396","162","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Doxazosin","ind","Total","Total","1,062","141","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Doxycycline","ind","Total","Total","3,012","252","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Enalapril","ind","Total","Total","3,034","237","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Erythromycin","ind","Total","Total","8,953","450","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Erythromycin-Sulfisoxazole","ind","Total","Total","995","150","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Erythromycin Topical","ind","Total","Total","1,639","161","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Estradiol","ind","Total","Total","2,240","222","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ethinyl Estradiol-Levonorgestrel","ind","Total","Total","3,246","230","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ethinyl Estradiol-Norethindrone","ind","Total","Total","3,911","347","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Etodolac","ind","Total","Total","2,205","182","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Famotidine","ind","Total","Total","2,299","209","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fenfluramine","ind","Total","Total","850","125","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ferrous Sulfate","ind","Total","Total","1,922","192","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fluconazole","ind","Total","Total","1,195","158","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fluoride","ind","Total","Total","1,250","167","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fluoride Topical","ind","Total","Total","817","119","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fluoxetine","ind","Total","Total","3,455","260","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fluticasone Nasal","ind","Total","Total","1,650","174","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Fluvastatin","ind","Total","Total","1,102","124","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Furosemide","ind","Total","Total","4,685","329","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Gemfibrozil","ind","Total","Total","1,597","180","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Gentamicin Topical","ind","Total","Total","1,026","151","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Glipizide","ind","Total","Total","1,771","174","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Glyburide","ind","Total","Total","3,216","224","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Guaifenesin","ind","Total","Total","2,584","236","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Guaifenesin-Phenylpropanolamine","ind","Total","Total","3,545","302","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Guaifenesin-Pseudoephedrine","ind","Total","Total","2,856","257","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Guaifenesin/Phenylephrine/PPA","ind","Total","Total","1,100","146","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Homatropine-Hydrocodone","ind","Total","Total","2,625","236","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Hydrochlorothiazide","ind","Total","Total","3,141","243","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Hydrochlorothiazide-Triamterene","ind","Total","Total","3,402","230","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Hydrocortisone Topical","ind","Total","Total","2,091","182","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Hydrocortisone/Neomycin/Polymyxin B Otic","ind","Total","Total","2,016","188","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Hydroxyzine","ind","Total","Total","1,990","174","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Hyoscyamine","ind","Total","Total","768","111","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ibuprofen","ind","Total","Total","10,884","487","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Imipramine","ind","Total","Total","734","105","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
