"stat_var","stat_label","row_var","row_label","rowLevels","col_var","col_label","colLevels","coef","se","caption"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Alternative Medicines","ind","Total","Total","1,736","181","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Anti-Infectives","ind","Total","Total","67,163","2,028","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Antineoplastics","ind","Total","Total","3,685","251","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Cardiovascular Agents","ind","Total","Total","74,271","1,983","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Central Nervous System Agents","ind","Total","Total","85,656","2,070","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Coagulation Modifiers","ind","Total","Total","10,397","493","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Gastrointestinal Agents","ind","Total","Total","34,367","1,114","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Genitourinary Tract Agents","ind","Total","Total","3,598","224","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Hormones/Hormone Modifiers","ind","Total","Total","50,270","1,479","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Immunologic Agents","ind","Total","Total","1,794","188","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Metabolic Agents","ind","Total","Total","57,072","1,523","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Miscellaneous Agents","ind","Total","Total","6,776","378","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Not Ascertained","ind","Total","Total","15,432","629","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Nutritional Products","ind","Total","Total","18,700","713","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Psychotherapeutic Agents","ind","Total","Total","34,078","1,213","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Respiratory Agents","ind","Total","Total","35,048","1,115","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","TC1name","Therapeutic class","Topical Agents","ind","Total","Total","50,327","1,530","Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen","ind","Total","Total","2,508","200","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Codeine","ind","Total","Total","3,938","290","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Hydrocodone","ind","Total","Total","13,981","611","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen-Oxycodone","ind","Total","Total","5,357","373","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acetaminophen/Butalbital/Caffeine","ind","Total","Total","742","118","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Acyclovir","ind","Total","Total","1,072","137","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Albuterol","ind","Total","Total","15,170","694","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Albuterol-Ipratropium","ind","Total","Total","905","123","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Alendronate","ind","Total","Total","2,134","199","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Allopurinol","ind","Total","Total","3,247","240","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Alprazolam","ind","Total","Total","5,462","356","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amitriptyline","ind","Total","Total","1,633","165","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amlodipine","ind","Total","Total","14,151","569","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amlodipine-Benazepril","ind","Total","Total","918","128","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amoxicillin","ind","Total","Total","21,024","884","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amoxicillin-Clavulanate","ind","Total","Total","5,428","420","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Amphetamine-Dextroamphetamine","ind","Total","Total","2,859","279","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Apixaban","ind","Total","Total","1,079","154","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Aripiprazole","ind","Total","Total","916","122","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Aspirin","ind","Total","Total","3,444","264","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Atenolol","ind","Total","Total","5,100","344","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Atorvastatin","ind","Total","Total","19,325","755","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Azithromycin","ind","Total","Total","11,935","567","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Bacitracin/Neomycin/Polymyxin B Topical","ind","Total","Total","5,765","381","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Baclofen","ind","Total","Total","1,440","149","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Beclomethasone","ind","Total","Total","1,676","194","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Benazepril","ind","Total","Total","1,246","145","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Benzonatate","ind","Total","Total","2,361","182","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Brimonidine Ophthalmic","ind","Total","Total","529","86","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Brompheniramine/Dextromethorphan/PSE","ind","Total","Total","816","171","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Budesonide","ind","Total","Total","935","137","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Budesonide-Formoterol","ind","Total","Total","2,244","222","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Bupropion","ind","Total","Total","4,244","288","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Buspirone","ind","Total","Total","1,510","202","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Canagliflozin","ind","Total","Total","684","120","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Carvedilol","ind","Total","Total","4,209","277","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefdinir","ind","Total","Total","1,930","236","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cefuroxime","ind","Total","Total","893","162","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Celecoxib","ind","Total","Total","1,617","150","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cephalexin","ind","Total","Total","4,901","292","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cetirizine","ind","Total","Total","2,870","208","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Chlorhexidine Topical","ind","Total","Total","1,534","185","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Chlorthalidone","ind","Total","Total","822","118","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cholecalciferol","ind","Total","Total","1,066","128","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ciprofloxacin","ind","Total","Total","3,963","255","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Ciprofloxacin Ophthalmic","ind","Total","Total","922","142","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Citalopram","ind","Total","Total","4,583","326","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clindamycin","ind","Total","Total","2,114","195","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clindamycin Topical","ind","Total","Total","900","130","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clobetasol Topical","ind","Total","Total","1,830","205","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clonazepam","ind","Total","Total","3,387","268","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clonidine","ind","Total","Total","1,893","170","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clopidogrel","ind","Total","Total","4,207","250","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Clotrimazole Topical","ind","Total","Total","519","114","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Codeine-Guaifenesin","ind","Total","Total","1,862","188","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Conjugated Estrogens","ind","Total","Total","739","102","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cyanocobalamin","ind","Total","Total","1,000","154","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cyclobenzaprine","ind","Total","Total","6,009","367","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Cyclosporine Ophthalmic","ind","Total","Total","996","146","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Desogestrel-Ethinyl Estradiol","ind","Total","Total","942","139","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dexamethasone","ind","Total","Total","867","138","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dexlansoprazole","ind","Total","Total","730","118","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
"totPOP","Number of people with purchase","RXDRGNAM","Prescribed drug","Dextromethorphan-Promethazine","ind","Total","Total","712","97","Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
