"rowGrp","colGrp","rowLevels","n","n_se"
"ind","usc","Total",31872,0
"ind","difficulty","Total",32188,0
"ind","rsn_MD","Total",1674,0
"ind","rsn_DN","Total",2033,0
"ind","rsn_PM","Total",1232,0
"ind","adult_nosmok","Total",2026,0
"ind","child_dental","Total",8691,0
"ind","diab_a1c","Total",1803,0
"ind","diab_chol","Total",1803,0
"ind","diab_eye","Total",1803,0
"ind","diab_foot","Total",1803,0
"ind","diab_flu","Total",1803,0
"ind","adult_routine","Total",12716,0
"ind","adult_illness","Total",5844,0
"ind","adult_listen","Total",13800,0
"ind","adult_explain","Total",13800,0
"ind","adult_respect","Total",13800,0
"ind","adult_time","Total",13800,0
"ind","adult_rating","Total",13800,0
"ind","child_routine","Total",6018,0
"ind","child_illness","Total",1855,0
"ind","child_listen","Total",6871,0
"ind","child_explain","Total",6871,0
"ind","child_respect","Total",6871,0
"ind","child_time","Total",6871,0
"ind","child_rating","Total",6871,0
"agegrps","usc","Under 5",2394,0
"agegrps","usc","5-17",7004,0
"agegrps","usc","18-44",11097,0
"agegrps","usc","45-64",7596,0
"agegrps","usc","65+",3781,0
"agegrps","difficulty","Under 5",2411,0
"agegrps","difficulty","5-17",7059,0
"agegrps","difficulty","18-44",11237,0
"agegrps","difficulty","45-64",7678,0
"agegrps","difficulty","65+",3803,0
"agegrps","rsn_MD","Under 5",49,0
"agegrps","rsn_MD","5-17",152,0
"agegrps","rsn_MD","18-44",710,0
"agegrps","rsn_MD","45-64",617,0
"agegrps","rsn_MD","65+",146,0
"agegrps","rsn_DN","Under 5",30,0
"agegrps","rsn_DN","5-17",297,0
"agegrps","rsn_DN","18-44",869,0
"agegrps","rsn_DN","45-64",656,0
"agegrps","rsn_DN","65+",181,0
"agegrps","rsn_PM","Under 5",10,0
"agegrps","rsn_PM","5-17",75,0
"agegrps","rsn_PM","18-44",457,0
"agegrps","rsn_PM","45-64",506,0
"agegrps","rsn_PM","65+",184,0
"agegrps","adult_nosmok","18-44",828,0
"agegrps","adult_nosmok","45-64",913,0
"agegrps","adult_nosmok","65+",285,0
"agegrps","child_dental","Under 5",1617,0
"agegrps","child_dental","5-17",7074,0
"agegrps","diab_a1c","18-44",254,0
"agegrps","diab_a1c","45-64",861,0
"agegrps","diab_a1c","65+",688,0
"agegrps","diab_chol","18-44",254,0
"agegrps","diab_chol","45-64",861,0
"agegrps","diab_chol","65+",688,0
"agegrps","diab_eye","18-44",254,0
"agegrps","diab_eye","45-64",861,0
"agegrps","diab_eye","65+",688,0
"agegrps","diab_foot","18-44",254,0
"agegrps","diab_foot","45-64",861,0
"agegrps","diab_foot","65+",688,0
"agegrps","diab_flu","18-44",254,0
"agegrps","diab_flu","45-64",861,0
"agegrps","diab_flu","65+",688,0
"agegrps","adult_routine","18-44",5083,0
"agegrps","adult_routine","45-64",4840,0
"agegrps","adult_routine","65+",2793,0
"agegrps","adult_illness","18-44",2529,0
"agegrps","adult_illness","45-64",2112,0
"agegrps","adult_illness","65+",1203,0
"agegrps","adult_listen","18-44",5693,0
"agegrps","adult_listen","45-64",5140,0
"agegrps","adult_listen","65+",2967,0
"agegrps","adult_explain","18-44",5693,0
"agegrps","adult_explain","45-64",5140,0
"agegrps","adult_explain","65+",2967,0
"agegrps","adult_respect","18-44",5693,0
"agegrps","adult_respect","45-64",5140,0
"agegrps","adult_respect","65+",2967,0
"agegrps","adult_time","18-44",5693,0
"agegrps","adult_time","45-64",5140,0
"agegrps","adult_time","65+",2967,0
"agegrps","adult_rating","18-44",5693,0
"agegrps","adult_rating","45-64",5140,0
"agegrps","adult_rating","65+",2967,0
"agegrps","child_routine","Under 5",1833,0
"agegrps","child_routine","5-17",4185,0
"agegrps","child_illness","Under 5",607,0
"agegrps","child_illness","5-17",1248,0
"agegrps","child_listen","Under 5",2058,0
"agegrps","child_listen","5-17",4813,0
"agegrps","child_explain","Under 5",2058,0
"agegrps","child_explain","5-17",4813,0
"agegrps","child_respect","Under 5",2058,0
"agegrps","child_respect","5-17",4813,0
"agegrps","child_time","Under 5",2058,0
"agegrps","child_time","5-17",4813,0
"agegrps","child_rating","Under 5",2058,0
"agegrps","child_rating","5-17",4813,0
"region","usc","Northeast",4560,0
"region","usc","Midwest",6250,0
"region","usc","South",12069,0
"region","usc","West",8993,0
"region","difficulty","Northeast",4616,0
"region","difficulty","Midwest",6292,0
"region","difficulty","South",12179,0
"region","difficulty","West",9101,0
"region","rsn_MD","Northeast",174,0
"region","rsn_MD","Midwest",328,0
"region","rsn_MD","South",687,0
"region","rsn_MD","West",485,0
"region","rsn_DN","Northeast",184,0
"region","rsn_DN","Midwest",434,0
"region","rsn_DN","South",921,0
"region","rsn_DN","West",494,0
"region","rsn_PM","Northeast",133,0
"region","rsn_PM","Midwest",244,0
"region","rsn_PM","South",566,0
"region","rsn_PM","West",289,0
"region","adult_nosmok","Northeast",354,0
"region","adult_nosmok","Midwest",527,0
"region","adult_nosmok","South",780,0
"region","adult_nosmok","West",365,0
"region","child_dental","Northeast",1113,0
"region","child_dental","Midwest",1590,0
"region","child_dental","South",3318,0
"region","child_dental","West",2670,0
"region","diab_a1c","Northeast",268,0
"region","diab_a1c","Midwest",348,0
"region","diab_a1c","South",749,0
"region","diab_a1c","West",438,0
"region","diab_chol","Northeast",268,0
"region","diab_chol","Midwest",348,0
"region","diab_chol","South",749,0
"region","diab_chol","West",438,0
"region","diab_eye","Northeast",268,0
"region","diab_eye","Midwest",348,0
"region","diab_eye","South",749,0
"region","diab_eye","West",438,0
"region","diab_foot","Northeast",268,0
"region","diab_foot","Midwest",348,0
"region","diab_foot","South",749,0
"region","diab_foot","West",438,0
"region","diab_flu","Northeast",268,0
"region","diab_flu","Midwest",348,0
"region","diab_flu","South",749,0
"region","diab_flu","West",438,0
"region","adult_routine","Northeast",2095,0
"region","adult_routine","Midwest",2854,0
"region","adult_routine","South",4691,0
"region","adult_routine","West",3076,0
"region","adult_illness","Northeast",880,0
"region","adult_illness","Midwest",1269,0
"region","adult_illness","South",2293,0
"region","adult_illness","West",1402,0
"region","adult_listen","Northeast",2204,0
"region","adult_listen","Midwest",3077,0
"region","adult_listen","South",5189,0
"region","adult_listen","West",3330,0
"region","adult_explain","Northeast",2204,0
"region","adult_explain","Midwest",3077,0
"region","adult_explain","South",5189,0
"region","adult_explain","West",3330,0
"region","adult_respect","Northeast",2204,0
"region","adult_respect","Midwest",3077,0
"region","adult_respect","South",5189,0
"region","adult_respect","West",3330,0
"region","adult_time","Northeast",2204,0
"region","adult_time","Midwest",3077,0
"region","adult_time","South",5189,0
"region","adult_time","West",3330,0
"region","adult_rating","Northeast",2204,0
"region","adult_rating","Midwest",3077,0
"region","adult_rating","South",5189,0
"region","adult_rating","West",3330,0
"region","child_routine","Northeast",921,0
"region","child_routine","Midwest",1254,0
"region","child_routine","South",2264,0
"region","child_routine","West",1579,0
"region","child_illness","Northeast",251,0
"region","child_illness","Midwest",376,0
"region","child_illness","South",713,0
"region","child_illness","West",515,0
"region","child_listen","Northeast",1011,0
"region","child_listen","Midwest",1349,0
"region","child_listen","South",2619,0
"region","child_listen","West",1892,0
"region","child_explain","Northeast",1011,0
"region","child_explain","Midwest",1349,0
"region","child_explain","South",2619,0
"region","child_explain","West",1892,0
"region","child_respect","Northeast",1011,0
"region","child_respect","Midwest",1349,0
