"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",13.446748679713,0.196566549401546
"ind","event","Total","DVT",1.0575542985901,0.0208499943047133
"ind","event","Total","RX",6.90707689304101,0.13591075664305
"ind","event","Total","OBV",4.60103621529347,0.0769605287122497
"ind","event","Total","OBD",3.23552902160049,0.0500021528752784
"ind","event","Total","OBO",1.29253145524045,0.0485880549396182
"ind","event","Total","OPT",0.476293373894006,0.0219912386140031
"ind","event","Total","OPY",0.179642413549163,0.00946014206978746
"ind","event","Total","OPZ",0.286739794266635,0.0178542186463617
"ind","event","Total","ERT",0.165588019900025,0.00419168170101931
"ind","event","Total","IPT",0.10289116074765,0.00296471920665668
"ind","event","Total","HHT",0.136308718246792,0.00819063234344083
"ind","sop","Total","EXP",12.7596599598657,0.190538901495401
"ind","sop","Total","SLF",9.32602944227735,0.150703055763139
"ind","sop","Total","MCR",1.39240798847682,0.0501074026406707
"ind","sop","Total","MCD",1.37800615357055,0.0639379090540354
"ind","sop","Total","PTR",5.70156154062536,0.117644344747089
"ind","sop","Total","OTZ",0.811542570198666,0.0338218142749519
"ind","agegrps","Total","Under 5",7.06977565113681,0.248195233523391
"ind","agegrps","Total","5-17",6.14636150607261,0.160551298576355
"ind","agegrps","Total","18-44",9.50684643665579,0.203823113753632
"ind","agegrps","Total","45-64",19.637877948937,0.408537874967379
"ind","agegrps","Total","65+",30.6306653186408,0.573391222982824
"ind","region","Total","Northeast",13.5612870248784,0.424772636684753
"ind","region","Total","Midwest",14.1342365121608,0.390783403370712
"ind","region","Total","South",13.5797481076261,0.364449456546608
"ind","region","Total","West",12.4281043710391,0.375920116185957
"ind","married","Total","Married",16.0633893523748,0.270206965838648
"ind","married","Total","Widowed",31.4725212851328,0.900401438723407
"ind","married","Total","Divorced",18.9768035239083,0.767341958144307
"ind","married","Total","Separated",15.6400123892097,1.30124720274329
"ind","married","Total","Never married",8.84154867194179,0.275312546245679
"ind","married","Total","Inapplicable (age < 16)",6.37218614860952,0.142081285677539
"ind","race","Total","Hispanic",8.15222462286425,0.292096155061229
"ind","race","Total","Black",9.43121959872448,0.407197851722455
"ind","race","Total","White and other",14.9102006740526,0.233446916318351
"ind","sex","Total","Male",10.7101967012069,0.221354693063028
"ind","sex","Total","Female",16.0635526959315,0.23753225381473
"ind","education","Total","Less than high school",19.2256814091187,0.492318889697889
"ind","education","Total","High school",15.635224214528,0.363774585148151
"ind","education","Total","Some college",15.008556063079,0.321963030191394
"ind","education","Total","Inapplicable (age < 18)",6.39716315985373,0.138402444124173
"ind","education","Total","Missing",16.5360152735856,5.24976744433702
"ind","employed","Total","Employed",11.1969616077648,0.202830979764234
"ind","employed","Total","Not employed",23.5633353846393,0.429900076452525
