"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",553240947049.014,17879952995.6004
"ind","event","Total","TOT",553240947049.014,17879952995.6004
"ind","event","Total","DVT",44500298076.4298,1486365548.09045
"ind","event","Total","RX",72254407967.316,2042117963.93551
"ind","event","Total","OBV",103247714339.882,3239488810.66352
"ind","event","Total","OBD",79216771123.4399,2647496132.97482
"ind","event","Total","OBO",22901255868.5863,1049735896.51744
"ind","event","Total","OPT",56091621716.5458,2563961410.79606
"ind","event","Total","OPY",33911136678.0545,1756888446.55539
"ind","event","Total","OPZ",21462347387.4336,1569357622.87122
"ind","event","Total","ERT",17848423795.5921,806164037.800051
"ind","event","Total","IPT",213530367379.112,12487686837.2876
"ind","event","Total","HHT",29209507492.6614,2225591515.90422
"ind","event","Total","OMA",16559867283.759,1950888742.11846
"ind","sop","Total","EXP",553240947049.014,17879952995.6004
"ind","sop","Total","SLF",107458654801.593,3115629113.76802
"ind","sop","Total","PTR",226857611307.161,10608396137.0673
"ind","sop","Total","MCR",127652043644.983,6833376947.83971
"ind","sop","Total","MCD",41877858503.1629,2188381683.80454
"ind","sop","Total","OTZ",49399657798.5323,4234355397.73166
"ind","agegrps","Total","Under 5",16066730095.8645,2140263221.40566
"ind","agegrps","Total","5-17",39766967487.3902,3137673527.63906
"ind","agegrps","Total","18-44",141996648249.28,5608946348.72304
"ind","agegrps","Total","45-64",161933381704.266,9687212004.04163
"ind","agegrps","Total","65+",193477219512.213,11428539156.5011
"event","sop","TOT","EXP",553240947049.014,17879952995.6004
"event","sop","TOT","SLF",107458654801.593,3115629113.76802
"event","sop","TOT","PTR",226857611307.161,10608396137.0673
"event","sop","TOT","MCR",127652043644.983,6833376947.83971
"event","sop","TOT","MCD",41877858503.1629,2188381683.80454
"event","sop","TOT","OTZ",49399657798.5323,4234355397.73166
"event","sop","DVT","EXP",44500298076.4298,1486365548.09045
"event","sop","DVT","SLF",22746311369.4724,969448109.107085
"event","sop","DVT","PTR",18539133845.3886,709600918.03507
"event","sop","DVT","MCR",180204658.409392,31434230.6341254
"event","sop","DVT","MCD",1350552372.41571,132382484.585026
"event","sop","DVT","OTZ",1684872170.75512,180157018.344079
"event","sop","RX","EXP",72254407967.316,2042117963.93551
"event","sop","RX","SLF",34092378144.4071,1079161975.53977
"event","sop","RX","PTR",26240030235.1236,1004168789.60314
"event","sop","RX","MCR",2620988256.38255,209240365.46989
"event","sop","RX","MCD",7534063312.42119,450616447.428866
"event","sop","RX","OTZ",1767929719.07318,193289893.220504
"event","sop","OBV","EXP",103247714339.882,3239488810.66352
"event","sop","OBV","SLF",23558697166.0998,1137347075.37847
"event","sop","OBV","PTR",46299842756.0298,1777523029.09226
"event","sop","OBV","MCR",15896366876.1856,917450664.060577
"event","sop","OBV","MCD",7447197329.87798,460293914.058113
"event","sop","OBV","OTZ",10047102859.1072,627102612.149935
"event","sop","OBD","EXP",79216771123.4399,2647496132.97482
"event","sop","OBD","SLF",17075977636.1662,812717070.481701
"event","sop","OBD","PTR",36379978441.1174,1522367566.70562
"event","sop","OBD","MCR",13539666733.6237,836951906.44393
"event","sop","OBD","MCD",5360620281.8236,280719509.160482
"event","sop","OBD","OTZ",6861732579.44478,410362335.441616
"event","sop","OBO","EXP",22901255868.5863,1049735896.51744
"event","sop","OBO","SLF",5914295402.82233,428519263.9452
"event","sop","OBO","PTR",9564980243.4051,536956180.02179
