"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",32636,0
"ind","event","Total","TOT",26953,0
"ind","event","Total","DVT",12245,0
"ind","event","Total","RX",19833,0
"ind","event","Total","OBT",22479,0
"ind","event","Total","OBD",21286,0
"ind","event","Total","OBO",7401,0
"ind","event","Total","OPT",4488,0
"ind","event","Total","OPD",2620,0
"ind","event","Total","OPO",2569,0
"ind","event","Total","ERT",4140,0
"ind","event","Total","IPD",2623,0
"ind","event","Total","HHT",968,0
"ind","event","Total","OMA",5365,0
"ind","sop","Total","EXP",26699,0
"ind","sop","Total","SLF",23764,0
"ind","sop","Total","PTR",16347,0
"ind","sop","Total","MCR",4277,0
"ind","sop","Total","MCD",5635,0
"ind","sop","Total","OTZ",5138,0
"ind","agegrps","Total","Under 5",2517,0
"ind","agegrps","Total","5-17",7302,0
"ind","agegrps","Total","18-44",12222,0
"ind","agegrps","Total","45-64",6635,0
"ind","agegrps","Total","65+",3960,0
"event","sop","TOT","EXP",26699,0
"event","sop","TOT","SLF",23764,0
"event","sop","TOT","PTR",16347,0
"event","sop","TOT","MCR",4277,0
"event","sop","TOT","MCD",5635,0
"event","sop","TOT","OTZ",5138,0
"event","sop","DVT","EXP",11832,0
"event","sop","DVT","SLF",8095,0
"event","sop","DVT","PTR",6703,0
"event","sop","DVT","MCR",115,0
"event","sop","DVT","MCD",1267,0
"event","sop","DVT","OTZ",674,0
"event","sop","RX","EXP",19827,0
"event","sop","RX","SLF",18396,0
"event","sop","RX","PTR",9299,0
"event","sop","RX","MCR",901,0
"event","sop","RX","MCD",3501,0
"event","sop","RX","OTZ",740,0
"event","sop","OBV","EXP",21948,0
"event","sop","OBV","SLF",16029,0
"event","sop","OBV","PTR",12739,0
"event","sop","OBV","MCR",3722,0
"event","sop","OBV","MCD",3883,0
"event","sop","OBV","OTZ",3085,0
"event","sop","OBD","EXP",20806,0
"event","sop","OBD","SLF",14834,0
"event","sop","OBD","PTR",12113,0
"event","sop","OBD","MCR",3636,0
"event","sop","OBD","MCD",3681,0
"event","sop","OBD","OTZ",2631,0
"event","sop","OBO","EXP",6928,0
"event","sop","OBO","SLF",4184,0
"event","sop","OBO","PTR",3695,0
"event","sop","OBO","MCR",1056,0
"event","sop","OBO","MCD",788,0
"event","sop","OBO","OTZ",907,0
"event","sop","OPT","EXP",4304,0
"event","sop","OPT","SLF",2113,0
"event","sop","OPT","PTR",2764,0
"event","sop","OPT","MCR",1347,0
"event","sop","OPT","MCD",832,0
"event","sop","OPT","OTZ",888,0
"event","sop","OPY","EXP",2486,0
"event","sop","OPY","SLF",1160,0
"event","sop","OPY","PTR",1497,0
"event","sop","OPY","MCR",753,0
"event","sop","OPY","MCD",547,0
"event","sop","OPY","OTZ",559,0
"event","sop","OPZ","EXP",2470,0
"event","sop","OPZ","SLF",1097,0
"event","sop","OPZ","PTR",1690,0
"event","sop","OPZ","MCR",807,0
"event","sop","OPZ","MCD",364,0
"event","sop","OPZ","OTZ",418,0
"event","sop","ERT","EXP",3880,0
"event","sop","ERT","SLF",1830,0
"event","sop","ERT","PTR",2030,0
"event","sop","ERT","MCR",712,0
"event","sop","ERT","MCD",1013,0
"event","sop","ERT","OTZ",803,0
"event","sop","IPT","EXP",2580,0
"event","sop","IPT","SLF",1150,0
"event","sop","IPT","PTR",1434,0
"event","sop","IPT","MCR",987,0
"event","sop","IPT","MCD",849,0
"event","sop","IPT","OTZ",697,0
"event","sop","HHT","EXP",864,0
"event","sop","HHT","SLF",220,0
"event","sop","HHT","PTR",123,0
"event","sop","HHT","MCR",491,0
"event","sop","HHT","MCD",238,0
"event","sop","HHT","OTZ",184,0
"event","sop","OMA","EXP",5365,0
"event","sop","OMA","SLF",4256,0
"event","sop","OMA","PTR",1279,0
"event","sop","OMA","MCR",248,0
"event","sop","OMA","MCD",573,0
"event","sop","OMA","OTZ",231,0
"event","agegrps","TOT","Under 5",2210,0
"event","agegrps","TOT","5-17",5810,0
"event","agegrps","TOT","18-44",9285,0
"event","agegrps","TOT","45-64",5884,0
"event","agegrps","TOT","65+",3764,0
"event","agegrps","DVT","Under 5",314,0
"event","agegrps","DVT","5-17",3297,0
"event","agegrps","DVT","18-44",4348,0
"event","agegrps","DVT","45-64",2872,0
"event","agegrps","DVT","65+",1414,0
"event","agegrps","RX","Under 5",1541,0
"event","agegrps","RX","5-17",3435,0
"event","agegrps","RX","18-44",6639,0
"event","agegrps","RX","45-64",4798,0
"event","agegrps","RX","65+",3420,0
"event","agegrps","OBT","Under 5",2048,0
"event","agegrps","OBT","5-17",4492,0
"event","agegrps","OBT","18-44",7362,0
"event","agegrps","OBT","45-64",5077,0
"event","agegrps","OBT","65+",3500,0
"event","agegrps","OBD","Under 5",1987,0
"event","agegrps","OBD","5-17",4219,0
"event","agegrps","OBD","18-44",6809,0
"event","agegrps","OBD","45-64",4846,0
"event","agegrps","OBD","65+",3425,0
"event","agegrps","OBO","Under 5",340,0
"event","agegrps","OBO","5-17",1039,0
"event","agegrps","OBO","18-44",2570,0
"event","agegrps","OBO","45-64",2043,0
"event","agegrps","OBO","65+",1409,0
"event","agegrps","OPT","Under 5",214,0
"event","agegrps","OPT","5-17",410,0
"event","agegrps","OPT","18-44",1271,0
"event","agegrps","OPT","45-64",1374,0
"event","agegrps","OPT","65+",1219,0
"event","agegrps","OPD","Under 5",161,0
"event","agegrps","OPD","5-17",276,0
"event","agegrps","OPD","18-44",746,0
"event","agegrps","OPD","45-64",755,0
"event","agegrps","OPD","65+",682,0
"event","agegrps","OPO","Under 5",73,0
"event","agegrps","OPO","5-17",167,0
"event","agegrps","OPO","18-44",683,0
"event","agegrps","OPO","45-64",872,0
"event","agegrps","OPO","65+",774,0
"event","agegrps","ERT","Under 5",399,0
"event","agegrps","ERT","5-17",785,0
"event","agegrps","ERT","18-44",1525,0
"event","agegrps","ERT","45-64",797,0
"event","agegrps","ERT","65+",634,0
"event","agegrps","IPD","Under 5",149,0
"event","agegrps","IPD","5-17",153,0
"event","agegrps","IPD","18-44",877,0
"event","agegrps","IPD","45-64",635,0
"event","agegrps","IPD","65+",809,0
"event","agegrps","HHT","Under 5",39,0
"event","agegrps","HHT","5-17",30,0
"event","agegrps","HHT","18-44",113,0
"event","agegrps","HHT","45-64",191,0
"event","agegrps","HHT","65+",595,0
"event","agegrps","OMA","Under 5",68,0
"event","agegrps","OMA","5-17",773,0
"event","agegrps","OMA","18-44",1813,0
"event","agegrps","OMA","45-64",1572,0
"event","agegrps","OMA","65+",1139,0
"sop","agegrps","EXP","Under 5",2186,0
"sop","agegrps","EXP","5-17",5710,0
"sop","agegrps","EXP","18-44",9187,0
"sop","agegrps","EXP","45-64",5858,0
"sop","agegrps","EXP","65+",3758,0
"sop","agegrps","SLF","Under 5",1589,0
"sop","agegrps","SLF","5-17",4480,0
"sop","agegrps","SLF","18-44",8407,0
"sop","agegrps","SLF","45-64",5648,0
"sop","agegrps","SLF","65+",3640,0
"sop","agegrps","PTR","Under 5",1019,0
