"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",3647814958.53841,81028853.9064117
"ind","event","Total","DVT",286891833.985395,7762611.11761888
"ind","event","Total","ERT",44920483.7789053,1327151.12659463
"ind","event","Total","HHT",36977636.2482336,2257423.95848696
"ind","event","Total","IPT",27912168.5261293,887061.602192603
"ind","event","Total","OBV",1248162595.3377,29013119.1016889
"ind","event","Total","OPT",129208192.651397,6169533.69513952
"ind","event","Total","RX",1873742048.01064,49036232.1822028
"ind","sop","Total","XP",3461422502.65176,77783302.5648817
"ind","sop","Total","SF",2529952073.44314,61306630.1192607
"ind","sop","Total","PR",1546711548.66593,43181909.1211342
"ind","sop","Total","MR",377730469.255897,14331009.450536
"ind","sop","Total","MD",373823559.85699,17429941.4774266
"ind","sop","Total","OZ",220154120.343429,9600323.14516205
"ind","agegrps","Total","Under 5",138096354.830174,6856504.43013265
"ind","agegrps","Total","5-17",321980236.955995,10953308.9268851
"ind","agegrps","Total","18-44",1035095371.36868,31149239.6973173
"ind","agegrps","Total","45-64",1105523439.73125,33459332.0485802
"ind","agegrps","Total","65+",1047119555.6523,38471060.7724369
"ind","region","Total","Northeast",710524514.795972,31235147.2878242
"ind","region","Total","Midwest",891729977.472788,38618574.1811394
"ind","region","Total","South",1289117734.63286,53507360.798872
"ind","region","Total","West",756442731.636791,34396105.3310009
"ind","married","Total","Married",1821674023.52468,50582599.229269
"ind","married","Total","Widowed",472319453.930173,21096302.1896686
"ind","married","Total","Divorced",404011233.210233,20038471.066528
"ind","married","Total","Separated",70321577.5152939,7184585.06052069
"ind","married","Total","Never married",477911730.118256,18417117.3032808
"ind","married","Total","Inapplicable (age < 16)",401576940.239769,12677344.3732876
"ind","race","Total","Hispanic",253620807.999476,12044221.348205
"ind","race","Total","Black",321475606.672788,17425429.6538581
"ind","race","Total","White and other",3072718543.86614,76706844.1143099
"ind","sex","Total","Male",1420227873.9162,37236008.7647213
"ind","sex","Total","Female",2227587084.62221,51695868.8498374
"ind","education","Total","Less than high school",700979196.17056,27871068.3698866
"ind","education","Total","High school",1033492122.03657,33167133.7882433
"ind","education","Total","Some college",1448342870.83222,47121484.5020307
"ind","education","Total","Inapplicable (age < 18)",460076591.786169,14245607.3177446
"ind","education","Total","Missing",4924177.71288236,1881211.47213713
"ind","employed","Total","Employed",1502814732.48481,42465072.0889959
"ind","employed","Total","Not employed",1743398374.76879,50725584.7303823
"ind","employed","Total","Inapplicable (age < 16)",401536830.149932,12674926.601739
"ind","insurance","Total","Any private, all ages",2679328704.69088,69982949.0998554
"ind","insurance","Total","Public only, all ages",777324467.755607,30910360.9352773
"ind","insurance","Total","Uninsured, all ages",191161786.091914,9713171.76895863
"ind","poverty","Total","Negative or poor",496520729.168518,23810393.2364406
"ind","poverty","Total","Near-poor",174333998.261426,11989818.4862744
"ind","poverty","Total","Low income",496207008.972276,20922197.5745578
"ind","poverty","Total","Middle income",1184586717.24168,40401680.0424614
"ind","poverty","Total","High income",1296166504.89451,43718467.1216049
"ind","health","Total","Excellent",630235668.751943,20755230.7952143
"ind","health","Total","Very good",926576024.423113,28217541.0957466
"ind","health","Total","Good",1064471078.78647,34812896.3782922
"ind","health","Total","Fair",639763095.293994,24497256.6737956
"ind","health","Total","Poor",383089054.197986,21487544.089136
"ind","mnhlth","Total","Excellent",1095378467.74229,33256773.394475
"ind","mnhlth","Total","Very good",1006418765.93406,32146204.8842748
"ind","mnhlth","Total","Good",1050524232.14439,34766530.7177555
"ind","mnhlth","Total","Fair",356894165.855194,19111357.9971881
"ind","mnhlth","Total","Poor",134909268.896636,12210013.3164572
"ind","agegrps_v2X","Total","Under 18",460076591.786169,14245607.3177446
"ind","agegrps_v2X","Total","18-64",2140618811.09994,53233172.2139047
"ind","agegrps_v2X","Total","65+",1047119555.6523,38471060.7724369
"ind","insurance_v2X","Total","<65, Any private",1995542852.52132,54144126.6586998
"ind","insurance_v2X","Total","<65, Public only",415234487.564285,21934231.0978189
"ind","insurance_v2X","Total","<65, Uninsured",189918062.800495,9684942.31977932
"ind","insurance_v2X","Total","65+, Medicare only",239983806.222393,14871651.985652
"ind","insurance_v2X","Total","65+, Medicare and private",679106756.022393,31572310.3292647
"ind","insurance_v2X","Total","65+, Medicare and other public",122106173.968929,9862222.89610031
"ind","insurance_v2X","Total","65+, No medicare",5922819.43858594,1625857.27110127
"ind","event_v2X","Total","Missing",22485442.1998923,2724810.90636974
"ind","event_v2X","Total","OBD",877729735.633853,19289865.2158413
"ind","event_v2X","Total","OBO",350636104.616194,14507352.5875485
"ind","event_v2X","Total","OPY",48733139.8051059,2594155.05303163
"ind","event_v2X","Total","OPZ",77786365.7340531,4975055.16896097
"event","sop","DVT","XP",230761057.833425,6167053.1498433
"event","sop","ERT","XP",41529690.4281511,1233538.69020327
"event","sop","HHT","XP",35379747.0152938,2159290.25828909
"event","sop","IPT","XP",27352658.8111148,876984.118025258
"event","sop","OBV","XP",1135720566.41803,26848992.5294318
"event","sop","OPT","XP",116936734.135102,5647662.95884326
"event","sop","RX","XP",1873742048.01064,49036232.1822028
"event","sop","DVT","SF",144928178.241099,4169920.55860123
"event","sop","ERT","SF",19225749.1206545,773649.371328461
"event","sop","HHT","SF",8094888.11605907,1039989.64901793
"event","sop","IPT","SF",11194935.0955963,451102.261850208
