"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",147.123806274874,3.25576420425011
"ind","event","Total","DVT",155.111285597685,3.28279877904579
"ind","event","Total","ERT",397.322996942535,16.0211574357848
"ind","event","Total","HHT",789.92144639371,34.913295996227
"ind","event","Total","IPT",7650.04929419145,348.572465643731
"ind","event","Total","OBV",82.7193405166398,1.778953245786
"ind","event","Total","OPT",434.112915648059,16.6693315688333
"ind","event","Total","RX",38.5620282705021,0.377864563605967
"ind","sop","Total","XP",147.123806274874,3.25576420425011
"ind","sop","Total","SF",26.8887499189894,0.578053513030612
"ind","sop","Total","PR",61.0954126796726,2.40304213188453
"ind","sop","Total","MR",34.6115623305965,1.64471131563096
"ind","sop","Total","MD",11.2629516331716,0.575764304367568
"ind","sop","Total","OZ",13.2651297124434,1.10835157065639
"ind","agegrps","Total","Under 5",115.698257313898,14.2771198143097
"ind","agegrps","Total","5-17",120.123912952458,8.46878896925721
"ind","agegrps","Total","18-44",133.759900748774,4.07668408496466
"ind","agegrps","Total","45-64",142.172910356982,7.2130166748756
"ind","agegrps","Total","65+",178.007991250306,6.91272430388298
"ind","region","Total","Northeast",143.924698298582,5.77921204598994
"ind","region","Total","Midwest",143.500547480166,6.80327980158391
"ind","region","Total","South",147.359004013522,5.41781043877679
"ind","region","Total","West",153.999165548571,8.26765154567957
"ind","married","Total","Married",149.27688374597,4.84430575118485
"ind","married","Total","Widowed",178.917756886991,10.2676080803827
"ind","married","Total","Divorced",136.386525816282,8.12926389819259
"ind","married","Total","Separated",148.891770295994,21.8415288915512
"ind","married","Total","Never married",145.965661152294,12.3805045685765
"ind","married","Total","Inapplicable (age < 16)",111.833035736693,7.0476622833652
"ind","race","Total","Hispanic",157.816442029188,10.4862596244373
"ind","race","Total","Black",147.906211947556,8.38988093487309
"ind","race","Total","White and other",146.159383658341,3.77459741822753
"ind","sex","Total","Male",166.182987609014,6.61239642859677
"ind","sex","Total","Female",134.972370862255,3.67195769479473
"ind","education","Total","Less than high school",173.922376640787,11.203104518864
"ind","education","Total","High school",151.359724389832,5.8098753114211
"ind","education","Total","Some college",139.902230206787,4.73489622407295
"ind","education","Total","Inapplicable (age < 18)",118.795510416163,7.2778758543533
"ind","education","Total","Missing",214.033598805105,85.8398309396518
"ind","employed","Total","Employed",126.241510940336,3.09778389396833
"ind","employed","Total","Not employed",173.178972829614,6.09327342389575
"ind","employed","Total","Inapplicable (age < 16)",111.841852543419,7.04813727691801
"ind","insurance","Total","Any private, all ages",147.987791960987,4.36247496116726
"ind","insurance","Total","Public only, all ages",150.978144548885,5.00618077601648
"ind","insurance","Total","Uninsured, all ages",119.341197599681,13.0354027046957
"ind","poverty","Total","Negative or poor",147.938709467473,6.09683023384345
"ind","poverty","Total","Near-poor",190.495238371953,28.2756875088847
"ind","poverty","Total","Low income",146.162660022098,6.56413391665344
"ind","poverty","Total","Middle income",150.503601404598,7.41706938227769
"ind","poverty","Total","High income",138.257303119456,4.01523784887406
"ind","health","Total","Excellent",130.400401255433,5.2740455599719
"ind","health","Total","Very good",119.896722696816,3.30898250350039
"ind","health","Total","Good",134.379787491306,5.22495913363009
"ind","health","Total","Fair",162.045456874025,10.242797807323
"ind","health","Total","Poor",220.406508954102,15.7098361309473
"ind","mnhlth","Total","Excellent",132.986765312576,3.52113626319833
"ind","mnhlth","Total","Very good",139.24057154564,5.38140152619563
"ind","mnhlth","Total","Good",137.834264164709,4.30631592597326
"ind","mnhlth","Total","Fair",182.224903301803,21.7613201281808
"ind","mnhlth","Total","Poor",213.203969540654,23.8377555622879
"ind","agegrps_v2X","Total","Under 18",118.795510416163,7.2778758543533
"ind","agegrps_v2X","Total","18-64",138.104802920207,4.15045804899508
"ind","agegrps_v2X","Total","65+",178.007991250306,6.91272430388298
"ind","insurance_v2X","Total","<65, Any private",139.635387473158,4.66284945056344
"ind","insurance_v2X","Total","<65, Public only",120.184065024308,4.75439816733111
"ind","insurance_v2X","Total","<65, Uninsured",114.427265004136,12.0466037626151
"ind","insurance_v2X","Total","65+, Medicare only",169.489211425265,11.0717684166346
"ind","insurance_v2X","Total","65+, Medicare and private",172.487417690707,10.070644588208
"ind","insurance_v2X","Total","65+, Medicare and other public",219.315455218322,16.8667280831218
"ind","insurance_v2X","Total","65+, No medicare",304.557793165452,170.970840668096
"ind","event_v2X","Total","Missing",99.1548051426857,11.2926377075815
"ind","event_v2X","Total","OBD",90.2509821047669,2.27826760449309
"ind","event_v2X","Total","OBO",64.6615873214624,1.78204911716412
"ind","event_v2X","Total","OPY",695.845151290819,33.2065856775215
"ind","event_v2X","Total","OPZ",273.945380268737,14.0758113747616
"event","sop","DVT","XP",155.111285597685,3.28279877904579
"event","sop","ERT","XP",397.322996942535,16.0211574357848
"event","sop","HHT","XP",789.92144639371,34.913295996227
"event","sop","IPT","XP",7650.04929419145,348.572465643731
"event","sop","OBV","XP",82.7193405166398,1.778953245786
"event","sop","OPT","XP",434.112915648059,16.6693315688333
"event","sop","RX","XP",38.5620282705021,0.377864563605967
"event","sop","DVT","SF",79.2850811147269,2.77985326234162
"event","sop","ERT","SF",69.4096182665482,5.54912134216805
"event","sop","HHT","SF",122.791414555168,29.6569786196624
"event","sop","IPT","SF",199.510300073075,22.6394009359288
"event","sop","OBV","SF",18.8742053553427,0.843087423172726
"event","sop","OPT","SF",34.5300930806849,4.29074736254925
"event","sop","RX","SF",18.1946489414003,0.255345317239638
"event","sop","DVT","PR",64.619358201322,1.58630261645484
"event","sop","ERT","PR",197.372944326439,10.7227338702644
"event","sop","HHT","PR",52.1966804853762,13.3759630160635
"event","sop","IPT","PR",3290.01499123002,283.859102617824
"event","sop","OBV","PR",37.0940544304189,1.09999749836131
"event","sop","OPT","PR",225.672238436053,12.230413599445
"event","sop","RX","PR",14.0041847846954,0.401472076113842
"event","sop","DVT","MR",0.627918674935252,0.110027641465135
"event","sop","ERT","MR",53.26821412224,9.08632806237277
"event","sop","HHT","MR",396.73960491875,29.9664225188579
"event","sop","IPT","MR",2816.29900517338,165.316676451163
"event","sop","OBV","MR",12.7357252671252,0.680129335878626
"event","sop","OPT","MR",91.9978560863508,5.86966834359013
"event","sop","RX","MR",1.39878285706135,0.106390649676117
"event","sop","DVT","MD",4.70676515671163,0.469639544963118
"event","sop","ERT","MD",29.2721492783167,2.94758939236743
"event","sop","HHT","MD",175.844846653263,22.5266495157691
"event","sop","IPT","MD",525.141916616339,43.1610563915908
"event","sop","OBV","MD",5.96660805740814,0.351409391527077
"event","sop","OPT","MD",17.632434127227,1.41281633592338
"event","sop","RX","MD",4.02092884753124,0.223354254998459
"event","sop","DVT","OZ",5.87216244998882,0.613376996986044
"event","sop","ERT","OZ",48.0000709489918,4.42319996040746
"event","sop","HHT","OZ",42.3488997811515,6.58213988712762
"event","sop","IPT","OZ",819.083081098636,145.745619764767
"event","sop","OBV","OZ",8.04874740634498,0.44646817197824
"event","sop","OPT","OZ",64.2802939177433,6.15596722578465
"event","sop","RX","OZ",0.943482839813724,0.100120664247847
"event","agegrps","DVT","Under 5",88.9001316950712,5.884742465449
"event","agegrps","DVT","5-17",140.51559714215,6.43757604927366
"event","agegrps","DVT","18-44",158.509268396827,4.26029734850301
"event","agegrps","DVT","45-64",172.745725392711,8.33882605146478
"event","agegrps","DVT","65+",149.795748438387,6.70917584036175
"event","agegrps","ERT","Under 5",299.456074120943,40.6835849667381
"event","agegrps","ERT","5-17",325.625899198347,19.8228766296292
"event","agegrps","ERT","18-44",356.326661710925,17.6164224071728
"event","agegrps","ERT","45-64",478.435312840004,28.8708080729232
"event","agegrps","ERT","65+",539.231319798436,70.8545525426313
"event","agegrps","HHT","Under 5",314.647377326644,78.6171894214902
"event","agegrps","HHT","5-17",1201.12815611035,423.385046377921
"event","agegrps","HHT","18-44",751.724697804785,113.317759992507
"event","agegrps","HHT","45-64",723.775560927469,76.2177658725004
"event","agegrps","HHT","65+",815.965712053207,37.1427268933841
"event","agegrps","IPT","Under 5",5445.89446031367,1437.00205210726
"event","agegrps","IPT","5-17",6989.70489158928,1273.60556645254
"event","agegrps","IPT","18-44",5252.20340364092,331.819890760786
"event","agegrps","IPT","45-64",9162.84237262202,1057.95379968239
"event","agegrps","IPT","65+",9098.57387172218,509.516329461038
"event","agegrps","OBV","Under 5",57.9979588507683,1.92523973426188
"event","agegrps","OBV","5-17",73.5924383608241,8.11994856088771
"event","agegrps","OBV","18-44",80.6112871366624,1.83404822554467
"event","agegrps","OBV","45-64",88.0636536049624,2.24022290877111
"event","agegrps","OBV","65+",90.3917486373658,5.30132826954209
"event","agegrps","OPT","Under 5",506.959070115936,60.3002626213746
"event","agegrps","OPT","5-17",405.052042536921,57.8451317416403
"event","agegrps","OPT","18-44",452.307115893981,30.8218192638209
"event","agegrps","OPT","45-64",422.146460356352,31.0213800911301
"event","agegrps","OPT","65+",432.312355324986,20.6263061271947
"event","agegrps","RX","Under 5",21.1393677518557,1.03549443282812
"event","agegrps","RX","5-17",33.9951192033611,1.53758795475267
"event","agegrps","RX","18-44",39.9355208911409,0.960008662119907
"event","agegrps","RX","45-64",40.8852978398742,0.669774496265511
"event","agegrps","RX","65+",37.3521467175919,0.57034509287122
"event","region","DVT","Northeast",151.446087425639,9.67252692658754
"event","region","DVT","Midwest",139.082716274722,4.70345320761486
"event","region","DVT","South",155.967456094254,4.98951088944061
"event","region","DVT","West",175.106314953254,7.40617216690789
"event","region","ERT","Northeast",365.504736510095,34.4618692020447
"event","region","ERT","Midwest",404.305660256634,27.2579174109046
"event","region","ERT","South",391.378292260183,30.4338479077585
"event","region","ERT","West",432.67293727384,29.4140117256996
"event","region","HHT","Northeast",906.309669693836,72.923669972949
"event","region","HHT","Midwest",619.024437333783,58.4894336987569
"event","region","HHT","South",768.309708063354,57.5025896325843
"event","region","HHT","West",929.629790219447,106.349311792482
"event","region","IPT","Northeast",7104.60982464921,462.532948309822
"event","region","IPT","Midwest",8186.50602405853,916.116943466596
"event","region","IPT","South",7219.51340792437,474.934742588304
"event","region","IPT","West",8479.45631226239,1011.27665281249
"event","region","OBV","Northeast",79.9198416012789,2.22335755725567
"event","region","OBV","Midwest",75.1445509438108,2.148290949338
"event","region","OBV","South",84.4451867389971,4.80074970522964
"event","region","OBV","West",90.26596322564,2.31774105054547
"event","region","OPT","Northeast",371.965031525329,17.3025176827508
"event","region","OPT","Midwest",448.63660445387,43.3435035827346
"event","region","OPT","South",427.104763246427,26.3412295984323
"event","region","OPT","West",517.379869706532,40.3602399009261
"event","region","RX","Northeast",41.3570880784436,0.869298139397073
"event","region","RX","Midwest",40.6525832401711,0.690018295366694
"event","region","RX","South",36.5448089425177,0.667553367846573
"event","region","RX","West",37.2680274958285,0.796436183482011
"event","married","DVT","Married",162.969156481656,5.1700036762319
"event","married","DVT","Widowed",159.070570087932,10.871859265983
"event","married","DVT","Divorced",159.75568513698,8.18102832481528
"event","married","DVT","Separated",152.460150250476,11.8694325913776
"event","married","DVT","Never married",157.333645042041,7.35420396147346
"event","married","DVT","Inapplicable (age < 16)",135.995537695682,7.42378157978919
"event","married","ERT","Married",449.655997150158,28.7196729773369
"event","married","ERT","Widowed",455.481568296873,75.9287249555426
"event","married","ERT","Divorced",436.63793882693,52.4862456374163
"event","married","ERT","Separated",298.365636382679,44.1640731143395
"event","married","ERT","Never married",358.736906199024,25.4086418841206
"event","married","ERT","Inapplicable (age < 16)",312.696907033302,22.2397906699865
"event","married","HHT","Married",717.753939308177,61.3238369780318
"event","married","HHT","Widowed",836.988236210877,52.1858467246021
"event","married","HHT","Divorced",777.999922925468,94.6251186944428
"event","married","HHT","Separated",626.768613513511,100.48919486397
"event","married","HHT","Never married",820.024990810839,98.7175756096445
"event","married","HHT","Inapplicable (age < 16)",755.207671789062,228.436769456196
"event","married","IPT","Married",7511.10697566759,489.285999261471
"event","married","IPT","Widowed",8759.52420432319,694.779303364541
"event","married","IPT","Divorced",7207.97804671772,737.188197004254
"event","married","IPT","Separated",7404.55038373048,1442.13341388614
"event","married","IPT","Never married",8672.46819505376,1626.45803261749
"event","married","IPT","Inapplicable (age < 16)",5565.93147188526,940.511712987359
"event","married","OBV","Married",91.7820795762531,3.02346467807685
"event","married","OBV","Widowed",79.948005360846,2.82052588246013
"event","married","OBV","Divorced",82.3828416380431,2.97460189100305
"event","married","OBV","Separated",77.1282066890808,4.94529992148695
"event","married","OBV","Never married",71.9859033483453,2.37358712049333
"event","married","OBV","Inapplicable (age < 16)",66.419293122292,5.76023120765336
"event","married","OPT","Married",468.499676918979,23.2922628296808
"event","married","OPT","Widowed",456.286609683446,38.6437467580397
"event","married","OPT","Divorced",401.443820736463,41.4254633027126
"event","married","OPT","Separated",183.469187734561,32.9222290721932
"event","married","OPT","Never married",363.974847489612,48.0336037089619
"event","married","OPT","Inapplicable (age < 16)",407.354600737057,34.3455941922604
"event","married","RX","Married",40.1947593854259,0.534804186226572
"event","married","RX","Widowed",36.1483673548962,0.718096161460581
"event","married","RX","Divorced",38.2969818954496,1.42538767279648
"event","married","RX","Separated",38.6685982074711,2.18571958695153
"event","married","RX","Never married",40.4898751819632,1.43246213049413
"event","married","RX","Inapplicable (age < 16)",29.4608828185237,1.23717043213001
"event","race","DVT","Hispanic",171.96795435128,11.5833861473914
"event","race","DVT","Black",135.545496052534,11.6363926911146
"event","race","DVT","White and other",155.302132553921,3.60470019331288
"event","race","ERT","Hispanic",411.219796726903,38.6183408212912
"event","race","ERT","Black",355.656523420833,36.7439101936844
"event","race","ERT","White and other",403.394679051787,18.9920104699875
"event","race","HHT","Hispanic",1018.44958377933,105.913591518329
"event","race","HHT","Black",900.398276943243,89.6597841662225
"event","race","HHT","White and other",749.993081157995,38.4866553370441
"event","race","IPT","Hispanic",7180.30654569995,696.561546727184
"event","race","IPT","Black",6671.99782190151,644.158037480597
"event","race","IPT","White and other",7838.21949624785,427.324859875769
"event","race","OBV","Hispanic",71.2328660144653,2.74054534699512
"event","race","OBV","Black",80.4508188917863,3.07353052959221
