"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",26699,0
"ind","event","Total","TOT",26699,0
"ind","event","Total","DVT",11832,0
"ind","event","Total","RX",19827,0
"ind","event","Total","OBV",21948,0
"ind","event","Total","OBD",20806,0
"ind","event","Total","OBO",6928,0
"ind","event","Total","OPT",4304,0
"ind","event","Total","OPY",2486,0
"ind","event","Total","OPZ",2470,0
"ind","event","Total","ERT",3880,0
"ind","event","Total","IPT",2580,0
"ind","event","Total","HHT",864,0
"ind","event","Total","OMA",5365,0
"ind","sop","Total","EXP",26699,0
"ind","sop","Total","SLF",23764,0
"ind","sop","Total","PTR",16347,0
"ind","sop","Total","MCR",4277,0
"ind","sop","Total","MCD",5635,0
"ind","sop","Total","OTZ",5138,0
"ind","agegrps","Total","Under 5",2186,0
"ind","agegrps","Total","5-17",5710,0
"ind","agegrps","Total","18-44",9187,0
"ind","agegrps","Total","45-64",5858,0
"ind","agegrps","Total","65+",3758,0
"event","sop","TOT","EXP",26699,0
"event","sop","TOT","SLF",23764,0
"event","sop","TOT","PTR",16347,0
"event","sop","TOT","MCR",4277,0
"event","sop","TOT","MCD",5635,0
"event","sop","TOT","OTZ",5138,0
"event","sop","DVT","EXP",11832,0
"event","sop","DVT","SLF",8095,0
"event","sop","DVT","PTR",6703,0
"event","sop","DVT","MCR",115,0
"event","sop","DVT","MCD",1267,0
"event","sop","DVT","OTZ",674,0
"event","sop","RX","EXP",19827,0
"event","sop","RX","SLF",18396,0
"event","sop","RX","PTR",9299,0
"event","sop","RX","MCR",901,0
"event","sop","RX","MCD",3501,0
"event","sop","RX","OTZ",740,0
"event","sop","OBV","EXP",21948,0
"event","sop","OBV","SLF",16029,0
"event","sop","OBV","PTR",12739,0
"event","sop","OBV","MCR",3722,0
"event","sop","OBV","MCD",3883,0
"event","sop","OBV","OTZ",3085,0
"event","sop","OBD","EXP",20806,0
"event","sop","OBD","SLF",14834,0
"event","sop","OBD","PTR",12113,0
"event","sop","OBD","MCR",3636,0
"event","sop","OBD","MCD",3681,0
"event","sop","OBD","OTZ",2631,0
"event","sop","OBO","EXP",6928,0
"event","sop","OBO","SLF",4184,0
"event","sop","OBO","PTR",3695,0
"event","sop","OBO","MCR",1056,0
"event","sop","OBO","MCD",788,0
"event","sop","OBO","OTZ",907,0
"event","sop","OPT","EXP",4304,0
"event","sop","OPT","SLF",2113,0
"event","sop","OPT","PTR",2764,0
"event","sop","OPT","MCR",1347,0
"event","sop","OPT","MCD",832,0
"event","sop","OPT","OTZ",888,0
"event","sop","OPY","EXP",2486,0
"event","sop","OPY","SLF",1160,0
"event","sop","OPY","PTR",1497,0
"event","sop","OPY","MCR",753,0
"event","sop","OPY","MCD",547,0
"event","sop","OPY","OTZ",559,0
"event","sop","OPZ","EXP",2470,0
"event","sop","OPZ","SLF",1097,0
"event","sop","OPZ","PTR",1690,0
"event","sop","OPZ","MCR",807,0
"event","sop","OPZ","MCD",364,0
"event","sop","OPZ","OTZ",418,0
"event","sop","ERT","EXP",3880,0
"event","sop","ERT","SLF",1830,0
"event","sop","ERT","PTR",2030,0
"event","sop","ERT","MCR",712,0
"event","sop","ERT","MCD",1013,0
"event","sop","ERT","OTZ",803,0
"event","sop","IPT","EXP",2580,0
"event","sop","IPT","SLF",1150,0
"event","sop","IPT","PTR",1434,0
"event","sop","IPT","MCR",987,0
"event","sop","IPT","MCD",849,0
"event","sop","IPT","OTZ",697,0
"event","sop","HHT","EXP",864,0
"event","sop","HHT","SLF",220,0
"event","sop","HHT","PTR",123,0
"event","sop","HHT","MCR",491,0
"event","sop","HHT","MCD",238,0
"event","sop","HHT","OTZ",184,0
"event","sop","OMA","EXP",5365,0
"event","sop","OMA","SLF",4256,0
"event","sop","OMA","PTR",1279,0
"event","sop","OMA","MCR",248,0
"event","sop","OMA","MCD",573,0
"event","sop","OMA","OTZ",231,0
"event","agegrps","TOT","Under 5",2186,0
"event","agegrps","TOT","5-17",5710,0
"event","agegrps","TOT","18-44",9187,0
"event","agegrps","TOT","45-64",5858,0
"event","agegrps","TOT","65+",3758,0
"event","agegrps","DVT","Under 5",295,0
"event","agegrps","DVT","5-17",3145,0
"event","agegrps","DVT","18-44",4229,0
"event","agegrps","DVT","45-64",2806,0
"event","agegrps","DVT","65+",1357,0
"event","agegrps","RX","Under 5",1541,0
"event","agegrps","RX","5-17",3434,0
"event","agegrps","RX","18-44",6636,0
"event","agegrps","RX","45-64",4796,0
"event","agegrps","RX","65+",3420,0
"event","agegrps","OBV","Under 5",1996,0
"event","agegrps","OBV","5-17",4336,0
"event","agegrps","OBV","18-44",7138,0
"event","agegrps","OBV","45-64",4996,0
"event","agegrps","OBV","65+",3482,0
"event","agegrps","OBD","Under 5",1938,0
"event","agegrps","OBD","5-17",4084,0
"event","agegrps","OBD","18-44",6610,0
"event","agegrps","OBD","45-64",4762,0
