"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.638564374393489,0.00838649058036553
"ind","insurance","Total","Public only, all ages",0.233040249504438,0.0062045596565719
"ind","insurance","Total","Uninsured, all ages",0.128395376102072,0.0043689130016426
"ind","ins_lt65","Total","<65, Any private",0.65743465686809,0.00912440260584064
"ind","ins_lt65","Total","<65, Public only",0.192802386374122,0.00639173782611157
"ind","ins_lt65","Total","<65, Uninsured",0.149762956757789,0.00511635758399641
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.355516986430743,0.0123590328967029
"ind","ins_ge65","Total","65+, Medicare and private",0.5176637276384,0.0137549670514136
"ind","ins_ge65","Total","65+, Medicare and other public",0.110706615347236,0.00761546410193949
"ind","ins_ge65","Total","65+, No medicare",0.0161126705836209,0.00234088635845343
"agegrps","insurance","Under 5","Any private, all ages",0.537266949728761,0.0194114149020021
"agegrps","insurance","Under 5","Public only, all ages",0.417035271274817,0.0193875480369852
"agegrps","insurance","Under 5","Uninsured, all ages",0.0456977789964228,0.00697019926606007
"agegrps","insurance","5-17","Any private, all ages",0.582586352757218,0.0145584497269796
"agegrps","insurance","5-17","Public only, all ages",0.36888559359351,0.0139429748384149
"agegrps","insurance","5-17","Uninsured, all ages",0.048528053649272,0.00462980885149566
"agegrps","insurance","18-44","Any private, all ages",0.660766340828364,0.00957276093503813
"agegrps","insurance","18-44","Public only, all ages",0.126326846354065,0.00571609814816076
"agegrps","insurance","18-44","Uninsured, all ages",0.212906812817571,0.0072565803867703
"agegrps","insurance","45-64","Any private, all ages",0.730392885301873,0.00839339816273106
"agegrps","insurance","45-64","Public only, all ages",0.114128013760128,0.00483225593568873
"agegrps","insurance","45-64","Uninsured, all ages",0.155479100937999,0.00639289598384305
"agegrps","insurance","65+","Any private, all ages",0.529208772891364,0.0132931316968226
"agegrps","insurance","65+","Public only, all ages",0.466223601777979,0.0133590770965096
"agegrps","insurance","65+","Uninsured, all ages",0.00456762533065674,0.000912628685279514
"agegrps","ins_lt65","Under 5","<65, Any private",0.537266949728761,0.0194114149020021
"agegrps","ins_lt65","Under 5","<65, Public only",0.417035271274817,0.0193875480369852
