"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","insurance","Total","Any private, all ages",201608809.629004,5234667.80583574
"ind","insurance","Total","Public only, all ages",73575929.353811,2333875.99634939
"ind","insurance","Total","Uninsured, all ages",40537242.564453,1584738.35250265
"ind","ins_lt65","Total","<65, Any private",177020167.027988,4832692.30760948
"ind","ins_lt65","Total","<65, Public only",51913768.589461,1990834.92492617
"ind","ins_lt65","Total","<65, Uninsured",40325016.855916,1578113.67567149
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",16518396.076798,808711.118564981
"ind","ins_ge65","Total","65+, Medicare and private",24052224.827768,1061377.41957788
"ind","ins_ge65","Total","65+, Medicare and other public",5143764.687552,354500.09142475
"ind","ins_ge65","Total","65+, No medicare",748643.481785,112542.005323919
"agegrps","insurance","Under 5","Any private, all ages",10665823.551008,627422.996879935
"agegrps","insurance","Under 5","Public only, all ages",8278984.255796,447648.500875248
"agegrps","insurance","Under 5","Uninsured, all ages",907192.314165,142851.061456609
"agegrps","insurance","5-17","Any private, all ages",31566209.499164,1343179.55520127
"agegrps","insurance","5-17","Public only, all ages",19987285.787741,930225.724595616
"agegrps","insurance","5-17","Uninsured, all ages",2629389.962243,259633.885987742
"agegrps","insurance","18-44","Any private, all ages",74043436.723727,2087271.3773366
"agegrps","insurance","18-44","Public only, all ages",14155796.49956,695490.782518888
"agegrps","insurance","18-44","Uninsured, all ages",23857680.315776,1000199.73289646
"agegrps","insurance","45-64","Any private, all ages",60744697.254089,1813355.61935656
"agegrps","insurance","45-64","Public only, all ages",9491702.046364,409693.38622714
"agegrps","insurance","45-64","Uninsured, all ages",12930754.263732,580042.574944691
"agegrps","insurance","65+","Any private, all ages",24588642.601016,1065369.95047388
"agegrps","insurance","65+","Public only, all ages",21662160.76435,901381.060521375
"agegrps","insurance","65+","Uninsured, all ages",212225.708537,43211.2376102838
"agegrps","ins_lt65","Under 5","<65, Any private",10665823.551008,627422.996879935
"agegrps","ins_lt65","Under 5","<65, Public only",8278984.255796,447648.500875248
"agegrps","ins_lt65","Under 5","<65, Uninsured",907192.314165,142851.061456609
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
