"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",4277.129736845,111.141954862986
"ind","event","Total","TOT",4277.129736845,111.141954862986
"ind","event","Total","DVT",273.696374482751,9.34662064011803
"ind","event","Total","RX",953.826262713692,50.1239925071147
"ind","event","Total","OBV",1023.34183521995,22.3523078727736
"ind","event","Total","OBD",746.975491851685,18.4469302463736
"ind","event","Total","OBO",264.289352401115,10.0621832081826
"ind","event","Total","OPT",368.812511812282,18.1739438333442
"ind","event","Total","OPY",268.39640280592,14.2559084250627
"ind","event","Total","OPZ",96.9470614243094,9.28305450532528
"ind","event","Total","ERT",167.581909520706,6.46442800732872
"ind","event","Total","IPT",1242.28614766281,76.0356201036363
"ind","event","Total","HHT",168.306954885191,17.4836231456468
"ind","event","Total","OMA",79.2822348324088,3.79654206868289
"ind","sop","Total","EXP",4277.129736845,111.141954862986
"ind","sop","Total","SLF",594.595078965136,12.9780367128992
"ind","sop","Total","PTR",1855.5851536228,67.0903260808431
"ind","sop","Total","MCR",1043.42768449748,57.457239595459
"ind","sop","Total","MCD",462.64503418407,48.548140825188
"ind","sop","Total","OTZ",320.893816759112,17.1626958283516
"ind","agegrps","Total","Under 5",1679.95670970718,240.198881959274
"ind","agegrps","Total","5-17",1552.01401786495,77.4852325005724
"ind","agegrps","Total","18-44",2734.10410690195,147.348907446286
"ind","agegrps","Total","45-64",6008.59493611441,241.892029919222
"ind","agegrps","Total","65+",9509.67024341077,419.037933500492
"ind","region","Total","Northeast",4544.65438443203,203.133773316968
"ind","region","Total","Midwest",4427.57928626104,203.667633125468
"ind","region","Total","South",4091.74738765183,164.431731543583
"ind","region","Total","West",4229.60095444493,327.524354175707
"ind","married","Total","Married",5449.91265555634,203.622349747706
"ind","married","Total","Widowed",9390.52736802231,511.65078863844
"ind","married","Total","Divorced",6009.31330184621,351.656422482077
"ind","married","Total","Separated",5395.39691640721,778.249561727176
"ind","married","Total","Never married",2939.71884743695,202.530262980222
"ind","married","Total","Inapplicable (age < 16)",1552.08873852365,95.6247254991427
"ind","race","Total","Hispanic",2393.72678090731,150.213455207711
"ind","race","Total","White",5003.07747503007,150.911847670315
"ind","race","Total","Black",3701.28803629233,175.648678171717
"ind","race","Total","Amer. Indian, AK Native, or mult. races",3006.45977393674,231.66633437948
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",3370.66083669395,812.348034556392
"ind","sex","Total","Male",3967.09060293833,183.176535495611
"ind","sex","Total","Female",4573.48645826629,117.881417149086
"ind","education","Total","Less than high school",4587.6814239893,211.728826573519
"ind","education","Total","High school",5261.61055686134,271.76758274801
"ind","education","Total","Some college",5202.20975425917,182.78975498915
"ind","education","Total","Inapplicable (age < 18)",1586.82102611773,84.9488692885231
"ind","education","Total","Missing",4139.18185613514,1390.7873332236
"ind","employed","Total","Employed",3519.10337587259,150.920676596407
"ind","employed","Total","Not employed",7227.20346994799,234.977528446618
"ind","employed","Total","Inapplicable (age < 16)",1552.08873852365,95.6247254991427
"ind","employed","Total","Missing",190.147202841117,85.694470377831
"ind","insurance","Total","Any private, all ages",4495.96478472373,139.600331884423
"ind","insurance","Total","Public only, all ages",5370.08071408738,273.189254209692
"ind","insurance","Total","Uninsured, all ages",1197.46980739246,85.5170473588202
"ind","poverty","Total","Negative or poor",3937.6689440507,318.889813028414
"ind","poverty","Total","Near-poor",4327.82609487103,397.44613089819
"ind","poverty","Total","Low income",3859.24617276652,197.103791888809
"ind","poverty","Total","Middle income",3970.67467823332,195.258431086367
"ind","poverty","Total","High income",4849.04909001167,202.341710277604
"ind","health","Total","Excellent",1856.26871446225,83.4479712530777
"ind","health","Total","Very good",3121.00996926616,109.24123565805
"ind","health","Total","Good",5290.84385388334,307.556949652601
"ind","health","Total","Fair",10053.7563884631,436.004604278743
"ind","health","Total","Poor",21097.983634019,1530.88298506334
"ind","health","Total","Missing",6833.78619369775,1967.4338503344
"ind","mnhlth","Total","Excellent",2812.09954683152,101.930878358628
"ind","mnhlth","Total","Very good",3717.19381131728,144.934222278297
"ind","mnhlth","Total","Good",5524.31875440967,321.555826670404
"ind","mnhlth","Total","Fair",10740.2094527428,831.150276698564
"ind","mnhlth","Total","Poor",15292.1352420349,1280.02723898081
"ind","mnhlth","Total","Missing",6719.37904916931,1946.0360595209
"ind","agegrps_v2X","Total","Under 18",1586.82102611773,84.9488692885231
