"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",1330725231381.71,42324322176.0207
"ind","event","Total","TOT",1330725231381.71,42324322176.0207
"ind","event","Total","DVT",85153991969.0522,3443750681.78505
"ind","event","Total","RX",296759918974.051,16849778443.2141
"ind","event","Total","OBV",318388004161.914,9502524039.3535
"ind","event","Total","OBD",232403316099.556,7435474836.83595
"ind","event","Total","OBO",82227225093.5093,3549428799.76237
"ind","event","Total","OPT",114747072292.433,6380473691.57491
"ind","event","Total","OPY",83505034263.7923,4894557200.25201
"ind","event","Total","OPZ",30162727970.1841,3003677627.3383
"ind","event","Total","ERT",52139048624.4238,2305177565.8353
"ind","event","Total","IPT",386507219327.492,23964318619.3229
"ind","event","Total","HHT",52364628913.0236,5399532268.72665
"ind","event","Total","OMA",24666745407.0822,1268068272.61103
"ind","sop","Total","EXP",1330725231381.71,42324322176.0207
"ind","sop","Total","SLF",184993844637.961,5161408507.03455
"ind","sop","Total","PTR",577320337429.046,24280269196.2516
"ind","sop","Total","MCR",324637229243.185,18192415880.3069
"ind","sop","Total","MCD",143940786939.123,15388274819.3203
"ind","sop","Total","OTZ",99838331972.3005,5613873358.79819
"ind","agegrps","Total","Under 5",33859062045.6252,5005531165.31164
"ind","agegrps","Total","5-17",83699310885.3542,5392026413.92746
"ind","agegrps","Total","18-44",303636419284.037,18474826608.0599
"ind","agegrps","Total","45-64",495228084555.757,23130481058.0956
"ind","agegrps","Total","65+",414302354610.937,23040206195.8518
"ind","region","Total","Northeast",252761688819.624,16117811619.7037
"ind","region","Total","Midwest",295382545396.264,17502091954.6161
"ind","region","Total","South",473217095948.171,20798542876.4754
"ind","region","Total","West",309363901217.651,26167711384.3239
"ind","married","Total","Married",677693280556.742,30201012178.8508
"ind","married","Total","Widowed",140911298382.942,9260267893.8033
"ind","married","Total","Divorced",165274958086.747,11278127099.7441
"ind","married","Total","Separated",28921904379.3823,4593175382.51525
"ind","married","Total","Never married",216782998172.987,15809978171.6559
