"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",17.4028914800145,0.258630518758348
"ind","event","Total","DVT",0.89507713705765,0.0180439609841152
"ind","event","Total","RX",10.620411575641,0.201574380863333
"ind","event","Total","OBV",5.08386514300083,0.0836194418744976
"ind","event","Total","OBD",3.25042237905653,0.0522814852259364
"ind","event","Total","OBO",1.76116236751277,0.0546089329192162
"ind","event","Total","OPT",0.419584863802476,0.0269769749333156
"ind","event","Total","OPY",0.186171329911157,0.010325999180824
"ind","event","Total","OPZ",0.22335027954405,0.0226690813242752
"ind","event","Total","ERT",0.180867049088251,0.00477673569390128
"ind","event","Total","IPT",0.0901204144856798,0.00308089736058098
"ind","event","Total","HHT",0.112965296938597,0.00854829426738926
"ind","sop","Total","EXP",17.0379642601634,0.257104166488778
"ind","sop","Total","SLF",12.0962598501038,0.189775449427872
"ind","sop","Total","MCR",4.06157264773903,0.160766293467614
"ind","sop","Total","MCD",1.87728327442879,0.0915327917997257
"ind","sop","Total","PTR",6.2773517563616,0.132708334116623
"ind","sop","Total","OTZ",1.26600926342989,0.0529043969365396
"ind","agegrps","Total","Under 5",6.13134647445126,0.285073221504224
"ind","agegrps","Total","5-17",7.20832019848545,0.220326486309405
"ind","agegrps","Total","18-44",10.070859768608,0.255669969444641
"ind","agegrps","Total","45-64",24.6198991930406,0.495764171970046
"ind","agegrps","Total","65+",40.2736560140538,0.849999721885192
"ind","region","Total","Northeast",18.0925849631272,0.639249631888937
"ind","region","Total","Midwest",19.0707243293904,0.531552859945511
"ind","region","Total","South",17.5447664353272,0.458605308871244
"ind","region","Total","West",15.1328704439598,0.455157973028624
"ind","married","Total","Married",21.197686716413,0.381847376125484
"ind","married","Total","Widowed",41.930139379957,1.34524918898642
"ind","married","Total","Divorced",26.1567607476127,0.8144347388634
"ind","married","Total","Separated",25.392837603854,2.16986356649521
"ind","married","Total","Never married",11.5238278009289,0.331213743740916
"ind","married","Total","Inapplicable (age < 16)",6.81459588785126,0.19780353903308
"ind","race","Total","Hispanic",9.97759364266975,0.399174693264685
"ind","race","Total","White",20.5809240652665,0.369919170163654
"ind","race","Total","Black",14.5382079686637,0.438146151995228
"ind","race","Total","Amer. Indian, AK Native, or mult. races",16.2525114830844,1.03659106775587
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",10.0144197348158,0.569452771192479
"ind","sex","Total","Male",14.8253995755525,0.302873041899935
"ind","sex","Total","Female",19.8666354618506,0.32305294362011
"ind","education","Total","Less than high school",22.3123429888348,0.836280153148255
"ind","education","Total","High school",21.1303067758922,0.531398375712332
"ind","education","Total","Some college",20.1444599047527,0.313906223460584
"ind","education","Total","Inapplicable (age < 18)",6.91532782228379,0.186003407653816
"ind","education","Total","Missing",10.5454061005475,1.64285345499922
"ind","employed","Total","Employed",13.9580073457794,0.228365478672541
"ind","employed","Total","Not employed",29.6128182359924,0.595414931486432
"ind","employed","Total","Inapplicable (age < 16)",6.81459588785126,0.19780353903308
"ind","insurance","Total","Any private, all ages",17.13701706561,0.278252408662646
"ind","insurance","Total","Public only, all ages",24.3143371379833,0.623766481013059
"ind","insurance","Total","Uninsured, all ages",6.52711398735084,0.297454166291912
"ind","poverty","Total","Negative or poor",17.1662557818097,0.620936340353767
"ind","poverty","Total","Near-poor",18.8648613131399,0.979722165203648
"ind","poverty","Total","Low income",16.9896606304616,0.602335767139354
"ind","poverty","Total","Middle income",16.6241478454379,0.471378710955153
"ind","poverty","Total","High income",18.1415080481219,0.405342765917975
"ind","health","Total","Excellent",7.83980738023366,0.203457541171467
"ind","health","Total","Very good",14.1292506891465,0.305582135294815
"ind","health","Total","Good",21.9975596914847,0.554772011890753
"ind","health","Total","Fair",40.460270118822,1.05555789389672
"ind","health","Total","Poor",63.0123503336687,2.72704207610406
"ind","mnhlth","Total","Excellent",11.1956885603532,0.252200052372765
"ind","mnhlth","Total","Very good",16.1043513721934,0.405141567751331
"ind","mnhlth","Total","Good",23.2274370491251,0.633802040659574
"ind","mnhlth","Total","Fair",41.0542261180466,1.6545700592057
"ind","mnhlth","Total","Poor",49.8593676609245,3.12205901442319
"ind","agegrps_v2X","Total","Under 18",6.91532782228379,0.186003407653816
"ind","agegrps_v2X","Total","18-64",16.2687163023077,0.253485530263978
"ind","agegrps_v2X","Total","65+",40.2736560140538,0.849999721885192
"ind","insurance_v2X","Total","<65, Any private",14.1019865412237,0.219512273196957
"ind","insurance_v2X","Total","<65, Public only",17.7554759867109,0.605221729302348
"ind","insurance_v2X","Total","<65, Uninsured",6.5182331186654,0.300758244338352
"ind","insurance_v2X","Total","65+, Medicare only",37.529345143805,1.23731306141747
"ind","insurance_v2X","Total","65+, Medicare and private",40.5723020003801,1.10431022009868
"ind","insurance_v2X","Total","65+, Medicare and other public",52.0261893864416,2.51391302603288
"ind","insurance_v2X","Total","65+, No medicare",16.2052547281991,2.06230053257788
