"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",5414487802.87309,125559629.697167
"ind","event","Total","DVT",278481552.723282,8276833.53087503
"ind","event","Total","ERT",56272397.74233,1907330.57851297
"ind","event","Total","HHT",35146413.63617,2617130.31248919
"ind","event","Total","IPT",28038782.266898,1090426.24818444
"ind","event","Total","OBV",1581721396.11634,41733479.0026763
"ind","event","Total","OPT",130543658.79013,9018753.07456513
"ind","event","Total","RX",3304283601.59794,81049229.2033075
"ind","sop","Total","XP",5300949544.98709,123559761.638945
"ind","sop","Total","SF",3763458014.66299,88411171.6273299
"ind","sop","Total","PR",1953045823.34473,62004662.3184149
"ind","sop","Total","MR",1263659868.64429,50558104.5982547
"ind","sop","Total","MD",584071181.71169,29583274.9890046
"ind","sop","Total","OZ",393888091.70232,17595250.8297922
"ind","agegrps","Total","Under 5",123575589.479241,8177153.19305907
"ind","agegrps","Total","5-17",388740969.030804,19261778.5011565
"ind","agegrps","Total","18-44",1118421127.97846,42671393.6727019
"ind","agegrps","Total","45-64",2029170820.95899,61459242.1495283
"ind","agegrps","Total","65+",1754579295.42559,73600513.8954068
"ind","region","Total","Northeast",1006261850.41882,51166641.6383465
"ind","region","Total","Midwest",1272288700.15851,55094055.7283182
"ind","region","Total","South",2029080154.52516,80060844.1231553
"ind","region","Total","West",1106857097.7706,44922686.9803218
"ind","married","Total","Married",2635919281.46114,79606424.8278866
"ind","married","Total","Widowed",629190475.662476,33281128.4220222
"ind","married","Total","Divorced",719392935.448815,30669137.5799133
"ind","married","Total","Separated",136117737.485918,14171862.7334104
"ind","married","Total","Never married",849798933.42272,32326902.4381207
"ind","married","Total","Inapplicable (age < 16)",444068439.392022,20338792.2287814
"ind","race","Total","Hispanic",525984961.244668,35872604.3656972
"ind","race","Total","White",4077632317.59582,120618057.766477
"ind","race","Total","Black",542590636.655907,34781649.6519457
"ind","race","Total","Amer. Indian, AK Native, or mult. races",99895511.721718,11873143.9282231
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",168384375.654972,22110737.7726085
"ind","sex","Total","Male",2254244051.40285,64899529.6236795
"ind","sex","Total","Female",3160243751.47024,75346567.5380525
"ind","education","Total","Less than high school",801718458.756673,38616665.9394871
"ind","education","Total","High school",1418215556.03691,52749163.3672269
"ind","education","Total","Some college",2663598533.88408,76858358.2218889
"ind","education","Total","Inapplicable (age < 18)",512316558.510045,22692298.5959418
"ind","education","Total","Missing",18638695.685381,3237616.40585274
"ind","employed","Total","Employed",2057467653.74991,59841927.9917262
"ind","employed","Total","Not employed",2912501686.71951,94461555.4964425
"ind","employed","Total","Inapplicable (age < 16)",444068439.392022,20338792.2287814
"ind","insurance","Total","Any private, all ages",3479780093.24203,102516759.588812
"ind","insurance","Total","Public only, all ages",1680434042.63328,64704401.4450068
"ind","insurance","Total","Uninsured, all ages",254273666.997776,13049436.104756
"ind","poverty","Total","Negative or poor",803809453.985102,36910425.9215249
"ind","poverty","Total","Near-poor",283836560.65608,17387067.7473291
"ind","poverty","Total","Low income",764100102.876679,36453996.0321659
"ind","poverty","Total","Middle income",1569072202.17384,65490928.2109376
"ind","poverty","Total","High income",1993669483.18138,72894818.3036911
"ind","health","Total","Excellent",793545439.215273,31664435.5297133
"ind","health","Total","Very good",1402839070.50196,46032199.9995461
"ind","health","Total","Good",1696697811.90176,52889211.7076554
"ind","health","Total","Fair",1007574852.8832,42062616.4069765
"ind","health","Total","Poor",511692858.185541,37261856.9447979
"ind","mnhlth","Total","Excellent",1463570685.16297,49511691.2251343
"ind","mnhlth","Total","Very good",1434987783.36067,51377796.7030143
"ind","mnhlth","Total","Good",1633125382.19995,53664007.7640724
"ind","mnhlth","Total","Fair",661760218.278114,39010908.6322239
"ind","mnhlth","Total","Poor",219039516.780297,19886835.8200008
"ind","agegrps_v2X","Total","Under 18",512316558.510045,22692298.5959418
"ind","agegrps_v2X","Total","18-64",3147591948.93745,80401988.3034944
"ind","agegrps_v2X","Total","65+",1754579295.42559,73600513.8954068
"ind","insurance_v2X","Total","<65, Any private",2532002022.04963,82059638.7337996
"ind","insurance_v2X","Total","<65, Public only",875725144.13168,41240575.5787982
"ind","insurance_v2X","Total","<65, Uninsured",252181341.266189,13060247.5449724
"ind","insurance_v2X","Total","65+, Medicare only",582156153.789633,36673787.0591372
"ind","insurance_v2X","Total","65+, Medicare and private",940043344.799967,50127216.604846
"ind","insurance_v2X","Total","65+, Medicare and other public",222536257.207757,20334345.5171546
"ind","insurance_v2X","Total","65+, No medicare",9843539.628236,2144363.93178642
"ind","event_v2X","Total","Missing",25619230.763913,4760189.61415988
"ind","event_v2X","Total","OBD",1011290126.45965,25890551.2173532
"ind","event_v2X","Total","OBO",547942976.529383,20715393.5228508
"ind","event_v2X","Total","OPY",57922696.133929,3509087.45611547
"ind","event_v2X","Total","OPZ",69490025.019598,7260998.6108882
"event","sop","DVT","XP",241498281.765098,7107069.18365237
"event","sop","ERT","XP",52114128.029274,1841514.26545026
"event","sop","HHT","XP",34650297.625699,2612722.21133175
"event","sop","IPT","XP",27793575.062481,1081761.04893387
"event","sop","OBV","XP",1520837697.54544,40672188.6483684
"event","sop","OPT","XP",127285744.574824,8726442.20170838
"event","sop","RX","XP",3296769820.38427,80920716.1970174
"event","sop","DVT","SF",137632259.72455,4732002.86167514
"event","sop","ERT","SF",21280231.205366,853708.174653481
"event","sop","HHT","SF",3303100.330085,707016.798792541
"event","sop","IPT","SF",11380566.855092,595684.26292178
"event","sop","OBV","SF",821435810.000335,26247724.6209266
"event","sop","OPT","SF",43971433.977244,3412755.14475399
"event","sop","RX","SF",2724454612.57031,65491653.1088986
"event","sop","DVT","PR",137333640.622395,5287559.71737328
"event","sop","ERT","PR",24720794.183846,1200410.89941437
"event","sop","HHT","PR",2356501.108534,406092.530467224
"event","sop","IPT","PR",14900251.27202,758019.508863831
"event","sop","OBV","PR",839197856.098773,30454264.5397807
"event","sop","OPT","PR",73647490.092196,5279282.95383399
"event","sop","RX","PR",860889289.966965,29549298.7916547
"event","sop","DVT","MR",2713220.264028,365277.945699434
"event","sop","ERT","MR",11622226.228566,665230.089489746
"event","sop","HHT","MR",15829021.521244,1610824.28140242
"event","sop","IPT","MR",11400850.179876,663561.325596538
"event","sop","OBV","MR",396347652.21607,18574915.6164694
"event","sop","OPT","MR",45822690.062156,5179176.48391844
"event","sop","RX","MR",779924208.172349,33216634.550741
"event","sop","DVT","MD",25398149.249038,1427406.56982167
"event","sop","ERT","MD",13932982.656928,810723.117876908
"event","sop","HHT","MD",11984644.189711,1423078.13465149
"event","sop","IPT","MD",6802481.861994,429490.522306196
"event","sop","OBV","MD",194144160.713668,11307236.0128582
"event","sop","OPT","MD",15610884.989796,1788744.78032826
"event","sop","RX","MD",316197878.050555,18983974.9469488
"event","sop","DVT","OZ",8364934.203776,676223.87936179
"event","sop","ERT","OZ",8411891.701113,515415.919827312
"event","sop","HHT","OZ",3451855.120374,490969.585242136
"event","sop","IPT","OZ",4827326.684025,360839.495931172
"event","sop","OBV","OZ",162686304.86829,8236941.8532517
"event","sop","OPT","OZ",18163259.820109,1895936.27358352
"event","sop","RX","OZ",187982519.304633,11728118.6284914
"event","agegrps","DVT","Under 5",5467619.726299,397447.517199745
"event","agegrps","DVT","5-17",70841554.206988,3923199.19259509
"event","agegrps","DVT","18-44",74686993.02604,2939001.50230956
"event","agegrps","DVT","45-64",79390965.078905,2893997.61376704
"event","agegrps","DVT","65+",48094420.68505,2840929.30795223
"event","agegrps","ERT","Under 5",3733770.212021,278748.446831012
"event","agegrps","ERT","5-17",6853559.865244,458284.00427039
"event","agegrps","ERT","18-44",20447325.988081,1003479.46455257
"event","agegrps","ERT","45-64",14859426.822063,823891.171439303
"event","agegrps","ERT","65+",10378314.854921,724597.287177518
"event","agegrps","HHT","Under 5",1424564.557817,366342.487326612
"event","agegrps","HHT","5-17",2094116.601486,510726.186754073
"event","agegrps","HHT","18-44",2521401.411352,653537.658457119
"event","agegrps","HHT","45-64",6614853.987075,1198991.56895181
"event","agegrps","HHT","65+",22491477.07844,1988292.17274098
"event","agegrps","IPT","Under 5",1233032.351337,164586.008678543
"event","agegrps","IPT","5-17",1059534.869112,135570.726857542
"event","agegrps","IPT","18-44",7831355.250224,464178.964358486
"event","agegrps","IPT","45-64",7910811.005134,547746.320082524
"event","agegrps","IPT","65+",10004048.791091,714817.35250599
"event","agegrps","OBV","Under 5",73050220.933102,5500792.24956624
"event","agegrps","OBV","5-17",152414178.170533,9160893.7479534
"event","agegrps","OBV","18-44",396660200.994963,16670591.721652
"event","agegrps","OBV","45-64",521979817.58634,18304781.3688999
"event","agegrps","OBV","65+",437616978.4314,21292465.4023739
"event","agegrps","OPT","Under 5",2817536.901615,437345.864865204
"event","agegrps","OPT","5-17",6861892.857376,969175.417829999
"event","agegrps","OPT","18-44",27467763.43536,2133807.66894795
"event","agegrps","OPT","45-64",47428938.266818,4795667.33781143
"event","agegrps","OPT","65+",45967527.328961,5067276.09760462
"event","agegrps","RX","Under 5",35848844.79705,2677985.78557794
"event","agegrps","RX","5-17",148616132.460065,8925987.65720697
"event","agegrps","RX","18-44",588806087.872438,24966034.9611036
"event","agegrps","RX","45-64",1350986008.21266,44353446.2330592
"event","agegrps","RX","65+",1180026528.25573,50609994.6826516
"event","region","DVT","Northeast",54024106.290619,3765071.84961304
"event","region","DVT","Midwest",69997370.177118,4278839.55323099
"event","region","DVT","South",85778255.604902,3987532.2909802
"event","region","DVT","West",68681820.650643,3226348.37858388
"event","region","ERT","Northeast",10630040.988873,775303.275685316
"event","region","ERT","Midwest",14716655.63195,1070796.22200699
"event","region","ERT","South",20540885.237264,1084789.59025894
"event","region","ERT","West",10384815.884243,722394.060898455
"event","region","HHT","Northeast",7532963.073923,1525838.44898741
"event","region","HHT","Midwest",6528747.215836,1026733.08482142
"event","region","HHT","South",12745883.311727,1290657.54295399
"event","region","HHT","West",8338820.034684,1356446.60519358
"event","region","IPT","Northeast",5280484.921301,599537.656650937
"event","region","IPT","Midwest",6419084.734532,416520.673994478
"event","region","IPT","South",10725307.67052,597112.254960628
"event","region","IPT","West",5613904.940545,520214.66388268
"event","region","OBV","Northeast",318670229.361816,20842388.0054565
"event","region","OBV","Midwest",356144499.630465,17527579.1136053
"event","region","OBV","South",541178187.299119,24117227.8095791
"event","region","OBV","West",365728479.824938,17362680.5097493
"event","region","OPT","Northeast",32454702.337862,6209721.99726516
"event","region","OPT","Midwest",39198466.878041,3916757.68466955
"event","region","OPT","South",35815741.700241,3885719.62747063
"event","region","OPT","West",23074747.873986,2905744.00125906
"event","region","RX","Northeast",577669323.444424,30275426.5568073
"event","region","RX","Midwest",779283875.890569,34813546.9638798
"event","region","RX","South",1322295893.70138,55158161.530088
"event","region","RX","West",625034508.561565,28004525.0583854
"event","married","DVT","Married",119653315.848531,4499333.95303907
"event","married","DVT","Widowed",12657310.411162,1154825.62749058
"event","married","DVT","Divorced",23400628.136154,1201717.25083407
"event","married","DVT","Separated",2973452.388283,385811.435901636
"event","married","DVT","Never married",55247008.573252,2239546.21171486
"event","married","DVT","Inapplicable (age < 16)",64549837.3659,3526661.34915397
"event","married","ERT","Married",19421077.810002,932812.008806392
"event","married","ERT","Widowed",4386206.73359,398235.415405665
"event","married","ERT","Divorced",7378262.789269,609006.331383552
"event","married","ERT","Separated",1694718.776164,274354.287613503
"event","married","ERT","Never married",14150900.065326,831440.693782581
"event","married","ERT","Inapplicable (age < 16)",9241231.567979,523437.817496362
"event","married","HHT","Married",10131421.738475,1148500.35844939
"event","married","HHT","Widowed",10993568.366631,1405169.93871617
"event","married","HHT","Divorced",4434604.041997,760551.080424835
"event","married","HHT","Separated",1110119.200175,870784.186005595
"event","married","HHT","Never married",5249220.800544,882763.653853756
"event","married","HHT","Inapplicable (age < 16)",3227479.488348,592180.65737531
"event","married","IPT","Married",13872165.681136,776547.222923318
"event","married","IPT","Widowed",3505315.03415,271200.039697701
"event","married","IPT","Divorced",3641834.403884,375276.301763619
